E8,0.0975,0.1014,0.1017,0.1023,0.1031,0.1043,0.1061,0.1081,0.1116,0.1147,0.1188,0.1235,0.1299,0.1374,0.1464,0.1573,0.1707,0.1868,0.2065,0.2293,0.2438,0.2661,0.2923,0.3225,0.3595,0.3857,0.4139,0.448,0.4813,0.518,0.5514,0.5933,0.6256,0.6528,0.6774,0.6964,0.7152,0.73,0.7401,0.753,0.7644,0.7738,0.7845,0.7952,0.8048,0.8145,0.8237,0.8331,0.843,0.8513,0.8581,0.868,0.8766,0.884,0.892,0.899,0.9068,0.9142,0.9211,0.9272,0.9339,0.9409,0.9467,0.9525,0.9574,0.9624,0.9682,0.9737,0.9802,0.9849,0.9915,0.9976,1.0028,1.0075,1.0122,1.0179,1.0231,1.0281,1.0316,1.0357,1.0398,1.0446,1.0484,1.0525,1.0566,1.0599,1.0618,1.0644,1.0667,1.0685,1.0698,1.0713,1.0734,1.0746,1.0753,1.0766,1.0782,1.0784,1.0794,1.0804,1.0808,1.0837,1.086,1.0884,1.089,1.0898,1.0899,1.0904,1.0896,1.089,1.0888,1.0886,1.0876,1.0869,1.0862,1.0852,1.0845,1.083,1.0821,1.0815,1.0799,1.0794,1.0786,1.0778,1.0761,1.0754,1.0743,1.0748,1.0721,1.0713,1.071,1.0701,1.0688,1.0678,1.068,1.066,1.0661,1.065,1.0633,1.0626,1.0614,1.0601,1.0594,1.0572,1.0573,1.0558,1.0555,1.0535,1.054,1.0513,1.0512,1.05,1.0485,1.0475,1.0468,1.0464,1.0452,1.0449,1.0438,1.0424,1.0417,1.0414,1.0398,1.0388,1.0383,1.0376,1.037,1.036,1.0352,1.0332,1.0334
E9,0.1008,0.1051,0.1054,0.1063,0.1077,0.1096,0.1123,0.1157,0.1201,0.1252,0.1314,0.1387,0.148,0.1595,0.1736,0.1902,0.2103,0.2337,0.2524,0.2735,0.2999,0.3335,0.3655,0.3936,0.4245,0.4607,0.4952,0.5299,0.5707,0.6066,0.634,0.6645,0.6865,0.7036,0.7232,0.7369,0.7502,0.7625,0.7731,0.7886,0.7977,0.8076,0.8173,0.8273,0.8364,0.8462,0.8545,0.8629,0.8719,0.8809,0.8873,0.8961,0.9044,0.9124,0.9206,0.927,0.935,0.9422,0.9494,0.9551,0.9623,0.9681,0.9743,0.9791,0.9846,0.9898,0.9969,1.0037,1.01,1.0146,1.0213,1.0271,1.0317,1.0374,1.0424,1.0478,1.0524,1.058,1.062,1.0658,1.0702,1.0739,1.077,1.0799,1.0824,1.0846,1.0862,1.0882,1.0905,1.093,1.0938,1.0961,1.0976,1.0997,1.1002,1.1017,1.1028,1.1033,1.1043,1.1051,1.1083,1.111,1.1128,1.1139,1.1139,1.114,1.1145,1.1138,1.1135,1.1129,1.1132,1.112,1.1119,1.1106,1.1114,1.1098,1.1099,1.1088,1.1074,1.1072,1.106,1.1062,1.105,1.1051,1.1037,1.103,1.102,1.1014,1.0994,1.0989,1.0988,1.0969,1.0966,1.0952,1.0945,1.0937,1.0935,1.0914,1.0905,1.0895,1.0887,1.0874,1.0863,1.0847,1.0832,1.0825,1.0818,1.0794,1.0798,1.0784,1.0781,1.0766,1.0756,1.0746,1.0734,1.0734,1.0719,1.0711,1.0711,1.0691,1.0683,1.0676,1.0666,1.066,1.0653,1.0643,1.0635,1.0631,1.062,1.0604,1.0604
E10,0.0957,0.1017,0.1014,0.1011,0.1018,0.1022,0.1032,0.1041,0.1054,0.1074,0.1099,0.1126,0.1156,0.1195,0.124,0.1288,0.1349,0.1414,0.1495,0.158,0.1686,0.1799,0.1931,0.2087,0.2258,0.2412,0.2564,0.2746,0.2945,0.3177,0.339,0.3629,0.3833,0.4018,0.4287,0.4509,0.4757,0.4976,0.5194,0.5508,0.573,0.595,0.6131,0.6311,0.6445,0.6596,0.6701,0.6801,0.6877,0.6942,0.7006,0.7122,0.719,0.7293,0.7393,0.7433,0.7555,0.7394,0.7456,0.7452,0.7633,0.7848,0.8032,0.8147,0.8249,0.8394,0.8455,0.8687,0.8834,0.8788,0.9102,0.8946,0.8987,0.9189,0.9317,0.9324,0.9674,0.9619,0.9642,0.8256,0.8322,0.8405,0.847,0.8555,0.8645,0.8695,0.8812,0.8881,0.8932,0.9064,0.9145,0.9211,0.9354,0.9364,0.9461,0.9625,0.9721,0.9773,0.9883,0.9963,0.9953,1.0112,1.016,1.026,1.0304,1.038,1.0484,1.0537,1.0631,1.0641,1.0623,1.0782,1.0772,1.0919,1.0862,1.0972,1.1038,1.1063,1.113,1.1146,1.0925,1.0833,1.066,1.0506,1.0334,1.0109,0.9043,0.9055,0.9035,0.9042,0.9064,0.907,0.9102,0.915,0.9203,0.9235,0.9287,0.9343,0.9354,0.9379,0.9402,0.9438,0.9456,0.9476,0.9501,0.9576,0.9587,0.9622,0.9625,0.9654,0.9677,0.9755,0.9733,0.9753,0.9799,0.9798,0.9812,0.9813,0.9854,0.9879,0.9919,1.0014,1.0032,1.0008,1.0112,1.0118,1.021,1.0265,1.0236,1.0159,1.0217
E11,0.0978,0.1037,0.1033,0.1033,0.1036,0.1041,0.1051,0.1063,0.108,0.1101,0.1128,0.1156,0.1191,0.123,0.1277,0.1331,0.1397,0.1467,0.1552,0.1657,0.1766,0.189,0.2039,0.2197,0.2374,0.2495,0.2675,0.2873,0.3084,0.3301,0.3505,0.3723,0.3943,0.4171,0.442,0.4657,0.4902,0.515,0.5401,0.5661,0.5876,0.605,0.6181,0.6359,0.6461,0.6579,0.6699,0.675,0.6849,0.693,0.6985,0.7081,0.7109,0.7171,0.7225,0.7384,0.7496,0.7592,0.7661,0.7789,0.7855,0.8071,0.8241,0.8373,0.8392,0.8428,0.849,0.8589,0.8759,0.7881,0.8022,0.8205,0.8279,0.8374,0.8526,0.8435,0.8769,0.8931,0.881,0.9184,0.9193,0.9519,0.9478,0.9467,0.9658,0.9873,0.9796,0.9707,0.9998,0.9985,0.991,0.8532,0.8585,0.8621,0.8682,0.877,0.8846,0.896,0.904,0.9068,0.928,0.9375,0.9394,0.9468,0.9635,0.9626,0.975,0.9798,0.9956,1.0021,1.0161,1.0099,1.0288,1.0243,1.0305,1.029,1.0287,1.0361,1.0336,1.0427,1.0572,1.0621,1.0737,1.0646,1.0752,1.0656,1.0391,1.0128,1.012,1.0085,1.0165,0.8876,0.8886,0.8909,0.8903,0.8892,0.8906,0.8923,0.896,0.8998,0.8992,0.9082,0.909,0.9085,0.9182,0.9154,0.9265,0.9234,0.9289,0.936,0.9355,0.9376,0.9396,0.946,0.9341,0.9391,0.938,0.9484,0.9479,0.9517,0.9508,0.9488,0.9459,0.9541,0.9534,0.96,0.9562,0.9591,0.9526,0.9593,0.9553
E12,0.0982,0.1041,0.1039,0.1039,0.105,0.1048,0.1057,0.1069,0.1087,0.1131,0.1141,0.1174,0.1208,0.1251,0.1302,0.1364,0.1441,0.1513,0.1608,0.1715,0.1836,0.197,0.213,0.23,0.2482,0.2634,0.285,0.3048,0.3291,0.3511,0.3744,0.397,0.4199,0.4431,0.4703,0.4928,0.5202,0.5481,0.5727,0.6005,0.6209,0.6352,0.6523,0.6682,0.6792,0.6904,0.7013,0.7102,0.7178,0.7247,0.7293,0.7369,0.7382,0.7665,0.7466,0.7665,0.7769,0.8008,0.7979,0.8167,0.8328,0.8357,0.8544,0.8832,0.886,0.8931,0.9265,0.9139,0.9129,0.9459,0.9834,0.9494,0.9993,0.9939,0.9874,0.9562,0.9573,0.9633,0.962,0.9677,0.8312,0.835,0.8318,0.8449,0.8439,0.8584,0.8597,0.8954,0.9097,0.9301,0.9507,0.9611,0.9558,0.9763,1.0066,0.9974,1.0156,1.0306,1.022,1.0348,1.0153,1.0491,1.0029,1.0521,1.0484,1.0243,1.0368,1.0694,1.04,1.0389,1.0499,1.0828,1.0636,1.0693,1.0532,1.0274,1.0316,1.0278,1.0249,1.0625,1.043,1.0622,1.0615,1.0706,1.0653,1.0489,0.9342,0.9387,0.9512,0.9455,0.9551,0.9539,0.9586,0.9744,0.9822,0.9824,0.9913,1.0021,0.9915,0.9937,1.0038,1.0138,0.8615,0.8676,0.8732,0.872,0.8827,0.88,0.8774,0.884,0.8852,0.8936,0.8933,0.8995,0.894,0.911,0.892,0.9097,0.8961,0.9124,0.9071,0.901,0.8993,0.9162,0.9077,0.9188,0.9152,0.9054,0.9097,0.9121,0.9171
F12,0.1032,0.1087,0.1089,0.1098,0.1094,0.1101,0.1111,0.1117,0.1123,0.1135,0.1155,0.1179,0.1222,0.1256,0.13,0.1345,0.1417,0.1478,0.1556,0.1653,0.1758,0.1875,0.2012,0.2161,0.2344,0.2446,0.2622,0.2805,0.2992,0.3215,0.3439,0.3645,0.3854,0.4061,0.4284,0.452,0.4754,0.4985,0.5192,0.551,0.572,0.5944,0.6109,0.6276,0.6397,0.6511,0.6648,0.672,0.6782,0.6881,0.6936,0.7022,0.7085,0.7199,0.7199,0.7241,0.7245,0.747,0.7674,0.7743,0.7905,0.7987,0.806,0.8235,0.8406,0.8442,0.8423,0.7723,0.7851,0.7901,0.8087,0.8267,0.8506,0.8723,0.871,0.8867,0.9011,0.9194,0.9079,0.9259,0.9551,0.9599,0.8219,0.8208,0.8373,0.8393,0.8411,0.8444,0.86,0.8671,0.8761,0.8391,0.8555,0.8605,0.8679,0.8803,0.891,0.8962,0.9003,0.907,0.9131,0.9246,0.9233,0.9363,0.9544,0.9585,0.9713,0.9679,0.9872,0.9779,0.9906,0.9774,0.8713,0.8728,0.8758,0.877,0.8794,0.8824,0.882,0.8852,0.8882,0.8911,0.8972,0.8923,0.8917,0.8976,0.9025,0.9067,0.9115,0.9155,0.9186,0.9212,0.9192,0.9262,0.9247,0.9242,0.9164,0.9201,0.9189,0.9165,0.922,0.9232,0.9262,0.9205,0.9255,0.922,0.9264,0.9266,0.9231,0.9349,0.9371,0.9313,0.938,0.9351,0.9331,0.8467,0.847,0.8451,0.8445,0.8439,0.8416,0.8406,0.8388,0.842,0.8377,0.8381,0.8391,0.8428,0.8346,0.8366,0.8327
F11,0.103,0.1051,0.1037,0.1038,0.1048,0.1052,0.1055,0.1064,0.1084,0.1101,0.1123,0.1149,0.1176,0.1211,0.1251,0.1302,0.1364,0.1425,0.1504,0.1589,0.1695,0.1814,0.1934,0.2084,0.2249,0.2364,0.2528,0.2714,0.2911,0.3125,0.3351,0.3557,0.3774,0.3978,0.4213,0.4442,0.4673,0.4917,0.5124,0.5419,0.5657,0.5885,0.6048,0.6232,0.6366,0.6478,0.6576,0.6658,0.6758,0.6871,0.6894,0.6997,0.7082,0.7146,0.7217,0.7248,0.7305,0.7365,0.75,0.7562,0.7689,0.7779,0.7817,0.7855,0.7998,0.8151,0.8233,0.8233,0.8394,0.8468,0.8648,0.8706,0.8624,0.86,0.8873,0.8998,0.9031,0.9213,0.8944,0.9309,0.817,0.8337,0.8489,0.8596,0.8545,0.8722,0.8771,0.882,0.8941,0.8927,0.9161,0.9196,0.9325,0.9337,0.9327,0.861,0.8633,0.8743,0.8802,0.8811,0.8963,0.9066,0.9106,0.9182,0.9239,0.9295,0.945,0.9462,0.9586,0.9686,0.9742,0.971,0.9782,0.9835,0.9798,0.989,0.9915,0.997,0.9991,1.0111,1.0133,1.0194,1.0225,1.0192,1.0178,1.0139,1.0138,1.014,0.9996,1.0046,1.012,1.0061,1.0074,1.015,0.9999,1.0068,1.0082,1.0093,1.003,1.0024,0.998,0.9941,0.9963,0.9941,0.9944,0.9963,1.0009,1.0006,1.0057,0.9953,0.9929,0.9874,0.9804,0.979,0.9859,0.8793,0.8817,0.8804,0.8777,0.8797,0.8787,0.8789,0.8788,0.8772,0.8737,0.8729,0.8732,0.8715,0.8753,0.8755,0.877
F10,0.0989,0.1033,0.103,0.1026,0.1029,0.1031,0.1046,0.1051,0.1061,0.1078,0.11,0.1129,0.1156,0.1191,0.123,0.1272,0.1328,0.1393,0.1464,0.1544,0.1639,0.1746,0.1865,0.2002,0.2153,0.2312,0.244,0.2594,0.2788,0.2979,0.319,0.342,0.3627,0.3821,0.4035,0.4239,0.4473,0.471,0.4929,0.5159,0.5409,0.5661,0.5895,0.6075,0.6224,0.6354,0.6495,0.6599,0.6695,0.6777,0.6835,0.6948,0.696,0.7081,0.7136,0.7208,0.7341,0.7376,0.7531,0.7621,0.7725,0.7858,0.7898,0.7938,0.822,0.8332,0.845,0.862,0.854,0.8594,0.8792,0.8999,0.7915,0.7913,0.8071,0.819,0.8329,0.8434,0.8659,0.8731,0.8794,0.8949,0.9034,0.9202,0.922,0.8249,0.8344,0.8461,0.8533,0.8607,0.8715,0.8785,0.8912,0.8994,0.9097,0.9217,0.9207,0.9375,0.9501,0.9412,0.9634,0.9713,0.9705,0.9727,0.9818,0.9707,0.99,0.9751,0.9971,0.985,1.0036,0.8801,0.8937,0.8928,0.8999,0.9056,0.9078,0.9157,0.9166,0.925,0.9271,0.9334,0.9409,0.9427,0.9465,0.9536,0.9563,0.9573,0.9589,0.9655,0.9688,0.9713,0.974,0.9765,0.9739,0.9785,0.9771,0.979,0.9815,0.9843,0.9837,0.9913,0.9939,0.9923,0.9926,0.9954,0.9946,0.9957,0.9939,1.001,0.9992,0.9977,0.9936,0.998,0.9932,0.9884,0.9941,0.9921,0.9959,0.9987,0.9932,0.9917,0.9883,0.9911,0.9772,0.9814,0.9856,0.9837,0.971,0.9806,0.9663
F9,0.1032,0.1075,0.107,0.1059,0.1102,0.1115,0.1128,0.1141,0.1186,0.1202,0.1266,0.1356,0.145,0.151,0.1687,0.18,0.1801,0.2178,0.2332,0.2687,0.2606,0.2529,0.3242,0.3003,0.3355,0.3791,0.4112,0.448,0.4619,0.5063,0.523,0.5603,0.5938,0.6227,0.6426,0.6629,0.6855,0.6995,0.7156,0.728,0.7382,0.7481,0.7602,0.7693,0.7802,0.7881,0.8013,0.8083,0.8179,0.8267,0.836,0.8465,0.8523,0.8636,0.8702,0.8781,0.8865,0.8947,0.9014,0.908,0.9128,0.9196,0.925,0.9305,0.9368,0.9413,0.9475,0.9511,0.9574,0.9625,0.9679,0.9725,0.977,0.9815,0.9853,0.9907,0.9952,0.9997,1.0034,1.0078,1.0115,1.0162,1.0198,1.0234,1.0268,1.0299,1.0324,1.0344,1.0354,1.0372,1.0392,1.0412,1.0424,1.0432,1.0459,1.0456,1.0463,1.0479,1.0473,1.0485,1.0503,1.0504,1.0511,1.0518,1.0521,1.0529,1.053,1.0536,1.0549,1.0559,1.056,1.0562,1.0568,1.0593,1.061,1.0629,1.0636,1.0644,1.0637,1.0638,1.0626,1.0624,1.0626,1.0614,1.061,1.0597,1.0586,1.0584,1.0573,1.0572,1.0556,1.0546,1.0532,1.0519,1.0518,1.0511,1.0499,1.0496,1.0482,1.0482,1.047,1.0467,1.0457,1.0449,1.0457,1.0439,1.0443,1.0428,1.0419,1.0418,1.0411,1.0401,1.0398,1.0399,1.0387,1.0372,1.0375,1.0366,1.0361,1.0354,1.035,1.0336,1.0334,1.032,1.0319,1.0303,1.0304,1.0288,1.0281,1.0265,1.0266
F8,0.1026,0.1034,0.1044,0.1032,0.1044,0.105,0.1067,0.1085,0.1094,0.1122,0.1152,0.1197,0.1251,0.1304,0.1406,0.1502,0.1621,0.1774,0.1925,0.2139,0.2323,0.2431,0.2657,0.2926,0.3214,0.3548,0.3833,0.4095,0.4397,0.4718,0.5039,0.5404,0.5817,0.6175,0.6426,0.6628,0.6853,0.7025,0.7162,0.7291,0.7415,0.7525,0.7629,0.7725,0.7818,0.7895,0.8005,0.8098,0.8181,0.8272,0.8362,0.8455,0.853,0.8609,0.8698,0.8771,0.8845,0.8924,0.8993,0.9058,0.9135,0.9194,0.9273,0.932,0.9379,0.9434,0.9483,0.9533,0.9598,0.9649,0.9723,0.9757,0.9814,0.9863,0.9895,0.9935,0.9992,1.004,1.0076,1.0123,1.0165,1.0195,1.0236,1.0269,1.0314,1.0346,1.0378,1.0393,1.0405,1.0438,1.0441,1.0461,1.0479,1.0481,1.0527,1.0506,1.0515,1.0528,1.0531,1.0545,1.0553,1.0552,1.0568,1.057,1.0564,1.0582,1.0583,1.059,1.06,1.0605,1.062,1.0647,1.066,1.0673,1.0667,1.0675,1.0673,1.0666,1.067,1.0656,1.0638,1.0642,1.0628,1.062,1.0609,1.0598,1.0588,1.0589,1.0581,1.058,1.0566,1.0538,1.0529,1.051,1.0508,1.0505,1.0486,1.0483,1.0471,1.0467,1.0455,1.0457,1.0445,1.0435,1.0447,1.0425,1.0427,1.0417,1.0406,1.0402,1.0398,1.0387,1.0382,1.0372,1.0373,1.0354,1.0353,1.0351,1.0357,1.0337,1.0361,1.0346,1.031,1.0307,1.0296,1.0291,1.03,1.027,1.0269,1.0248,1.0255
F7,0.0991,0.1018,0.1028,0.1017,0.1039,0.1049,0.1054,0.1035,0.11,0.1093,0.1143,0.1183,0.1234,0.1252,0.1348,0.1413,0.1526,0.1651,0.1774,0.1938,0.2124,0.2262,0.2424,0.2638,0.2886,0.3158,0.3491,0.3734,0.3973,0.4244,0.456,0.4871,0.5186,0.5609,0.5951,0.6213,0.6423,0.6609,0.6721,0.6865,0.6977,0.7088,0.7155,0.7266,0.7367,0.744,0.7536,0.7624,0.7688,0.7791,0.7823,0.7903,0.8008,0.8069,0.8138,0.8212,0.8264,0.8329,0.8372,0.8436,0.849,0.8581,0.8631,0.8664,0.8732,0.8808,0.8836,0.8865,0.8928,0.8974,0.9039,0.9082,0.9095,0.9154,0.9211,0.9266,0.9316,0.9352,0.9376,0.9436,0.9458,0.9481,0.9536,0.9586,0.9613,0.9633,0.9696,0.972,0.9716,0.977,0.9775,0.9803,0.984,0.9878,0.9906,0.9925,0.998,0.9992,0.9985,1.002,1.0016,1.0051,1.0044,1.0062,1.0034,1.0055,1.0063,1.0098,1.0118,1.0118,1.0123,1.0118,1.0124,1.0179,1.0165,1.0182,1.0211,1.0207,1.0215,1.0209,1.0187,1.0165,1.0193,1.0161,1.0129,1.0134,1.0104,1.0124,1.0075,1.007,1.0084,1.0069,1.0081,1.0027,1.0066,1.0031,1.0047,1.0008,1.0003,0.9994,0.9987,0.9983,0.9971,0.9964,0.9987,0.9976,0.9991,0.9967,0.9952,0.9947,0.9949,0.9931,0.9904,0.9929,0.992,0.9908,0.9901,0.9897,0.9885,0.9903,0.9868,0.9866,0.9856,0.9858,0.984,0.9839,0.9837,0.9843,0.982,0.9811,0.9782
G8,0.0991,0.0998,0.0998,0.1001,0.1009,0.1017,0.1028,0.104,0.1056,0.1075,0.1098,0.1125,0.1159,0.1202,0.1251,0.1311,0.1391,0.1482,0.1586,0.1712,0.185,0.201,0.2187,0.2323,0.2492,0.2714,0.2947,0.3225,0.3527,0.3878,0.4205,0.4514,0.4827,0.5172,0.5475,0.5699,0.5917,0.6154,0.6341,0.6552,0.6755,0.6917,0.7072,0.721,0.7318,0.7408,0.752,0.7609,0.7729,0.7798,0.787,0.7993,0.8075,0.8165,0.8223,0.8309,0.8371,0.8444,0.8498,0.8558,0.8627,0.8684,0.8725,0.8775,0.8836,0.8898,0.895,0.8993,0.9036,0.9076,0.9123,0.9181,0.9211,0.9251,0.9276,0.9299,0.9349,0.9363,0.94,0.9426,0.9451,0.948,0.951,0.9548,0.9572,0.9596,0.9614,0.9638,0.9651,0.9688,0.9695,0.9742,0.9755,0.9807,0.9859,0.9879,0.9909,0.9923,0.9931,0.9942,0.9942,0.9957,0.9957,0.9959,0.9954,0.9968,0.9959,0.9972,0.9964,0.9974,0.996,0.9963,0.9944,0.9946,0.9927,0.9927,0.9915,0.9907,0.9904,0.9889,0.9872,0.9857,0.9841,0.9827,0.9807,0.9792,0.9772,0.9765,0.973,0.9715,0.9704,0.9682,0.9666,0.9635,0.9618,0.9589,0.9558,0.9542,0.9504,0.9494,0.9474,0.9439,0.943,0.9401,0.9388,0.9366,0.936,0.9322,0.9315,0.9297,0.9277,0.9266,0.9246,0.922,0.9212,0.92,0.9182,0.9171,0.9155,0.9146,0.9116,0.9123,0.9112,0.9093,0.9082,0.9068,0.9068,0.9056,0.9045,0.9035,0.9027
G9,0.1048,0.1096,0.11,0.1054,0.1057,0.108,0.1073,0.1094,0.1097,0.1127,0.1135,0.1175,0.1199,0.1252,0.1303,0.1369,0.142,0.1528,0.1646,0.1752,0.1901,0.2057,0.2259,0.2384,0.257,0.2782,0.3037,0.3302,0.3617,0.3949,0.4227,0.4525,0.4818,0.5157,0.5464,0.5672,0.5911,0.6131,0.6363,0.6529,0.67,0.6838,0.6983,0.7118,0.7244,0.7339,0.7447,0.7546,0.7636,0.7728,0.7793,0.7893,0.7974,0.8055,0.8121,0.819,0.8274,0.834,0.8405,0.8462,0.8536,0.8598,0.8657,0.8707,0.8757,0.8825,0.8876,0.8922,0.8973,0.9025,0.9064,0.9103,0.9146,0.9177,0.9202,0.9234,0.9279,0.9308,0.9341,0.9373,0.94,0.9427,0.9455,0.9492,0.9511,0.9543,0.9563,0.959,0.9604,0.9652,0.966,0.9723,0.9769,0.9816,0.982,0.9832,0.9853,0.9858,0.9871,0.9871,0.9867,0.9874,0.9879,0.9874,0.9873,0.9879,0.9867,0.9858,0.9855,0.9866,0.9845,0.9858,0.983,0.9831,0.9821,0.9812,0.9797,0.9785,0.9782,0.9771,0.9746,0.9736,0.9723,0.9709,0.9694,0.9683,0.9674,0.9645,0.9623,0.9613,0.959,0.957,0.9544,0.9533,0.9511,0.9482,0.9464,0.9429,0.9392,0.9379,0.9364,0.9322,0.9299,0.9285,0.9262,0.9236,0.9233,0.92,0.919,0.9166,0.9151,0.9128,0.9117,0.9101,0.909,0.9065,0.9054,0.9044,0.9028,0.9022,0.899,0.8997,0.899,0.8976,0.8953,0.8951,0.8951,0.8929,0.8928,0.8904,0.8903
G10,0.0968,0.103,0.1024,0.1022,0.1027,0.1034,0.1046,0.1061,0.108,0.1104,0.1131,0.1161,0.1197,0.1234,0.1283,0.1334,0.1396,0.1464,0.1548,0.1644,0.1754,0.1877,0.2018,0.2185,0.2363,0.251,0.2726,0.2915,0.3122,0.3331,0.3564,0.3764,0.3997,0.4195,0.4408,0.4619,0.4821,0.5026,0.5188,0.5397,0.5584,0.5724,0.5901,0.6011,0.6145,0.6235,0.6377,0.6464,0.6529,0.6591,0.6655,0.6755,0.6766,0.6826,0.6858,0.6888,0.6947,0.6993,0.7136,0.7012,0.7142,0.7118,0.7149,0.7141,0.7181,0.7423,0.7215,0.7435,0.7532,0.7618,0.7606,0.7695,0.7797,0.7971,0.8123,0.8096,0.8063,0.8329,0.7917,0.8391,0.8244,0.7399,0.7463,0.7501,0.7543,0.7572,0.7584,0.7683,0.7639,0.7709,0.7768,0.7548,0.773,0.7697,0.7837,0.7852,0.7978,0.8012,0.8015,0.8001,0.7463,0.7481,0.7431,0.746,0.7534,0.7526,0.7599,0.7533,0.7556,0.7661,0.7671,0.7677,0.7679,0.7666,0.7669,0.7431,0.746,0.7413,0.7428,0.7419,0.7409,0.7416,0.7419,0.739,0.7403,0.7381,0.7387,0.7399,0.7382,0.7377,0.7369,0.7361,0.7341,0.7357,0.7357,0.7331,0.7342,0.7326,0.732,0.7314,0.7302,0.7299,0.7287,0.7256,0.7258,0.7244,0.7277,0.7235,0.7225,0.7212,0.7211,0.7194,0.7191,0.7175,0.718,0.7158,0.7144,0.7143,0.7143,0.7124,0.7115,0.7111,0.7099,0.7082,0.708,0.7051,0.706,0.704,0.7042,0.7024,0.7025
G11,0.0958,0.1004,0.1,0.0998,0.1001,0.1006,0.1015,0.1025,0.1039,0.1055,0.1074,0.1094,0.1118,0.1147,0.118,0.1216,0.1261,0.1309,0.1368,0.1433,0.1515,0.16,0.1704,0.1821,0.1954,0.2115,0.2288,0.2397,0.2558,0.272,0.2887,0.3075,0.3268,0.3483,0.369,0.3903,0.4118,0.4337,0.4556,0.4782,0.5005,0.5172,0.534,0.5501,0.568,0.5812,0.5949,0.6077,0.6158,0.6252,0.6309,0.6385,0.6428,0.6499,0.6528,0.6601,0.6591,0.6629,0.6669,0.6824,0.6753,0.6736,0.6757,0.6876,0.6831,0.6846,0.6956,0.6973,0.6938,0.6934,0.7112,0.7084,0.7022,0.7074,0.7195,0.7177,0.7141,0.7145,0.7183,0.7206,0.7209,0.7228,0.7248,0.7329,0.728,0.7299,0.7392,0.7335,0.7329,0.7452,0.7464,0.7491,0.7503,0.7562,0.7611,0.7609,0.7611,0.7665,0.7651,0.7701,0.7513,0.7555,0.7609,0.7605,0.7634,0.7592,0.7693,0.7731,0.7687,0.7714,0.7699,0.7674,0.7671,0.7723,0.7728,0.7714,0.7712,0.7717,0.7759,0.7764,0.7742,0.7741,0.7748,0.7754,0.777,0.7763,0.776,0.7767,0.7768,0.7775,0.778,0.7785,0.7775,0.7773,0.7771,0.777,0.7772,0.7765,0.7752,0.7757,0.7751,0.7737,0.7737,0.7721,0.7721,0.7711,0.7717,0.7696,0.7693,0.7677,0.7682,0.7658,0.766,0.7644,0.7641,0.7628,0.7611,0.761,0.7593,0.7581,0.7565,0.7566,0.7546,0.7539,0.753,0.7503,0.7507,0.7485,0.748,0.7454,0.7457
G12,0.1005,0.1028,0.1022,0.102,0.1022,0.1027,0.1033,0.1048,0.1055,0.107,0.1092,0.1108,0.1135,0.1161,0.1191,0.1223,0.1267,0.1313,0.1372,0.1432,0.1508,0.1598,0.1701,0.1811,0.1952,0.2109,0.227,0.2384,0.2528,0.2685,0.2847,0.3023,0.3194,0.3394,0.3625,0.382,0.4024,0.4236,0.4465,0.4688,0.4908,0.5098,0.5282,0.544,0.5617,0.5737,0.5896,0.6008,0.6096,0.6187,0.6271,0.6318,0.6372,0.6442,0.6457,0.6584,0.6641,0.6515,0.6684,0.6857,0.6886,0.6926,0.695,0.7145,0.7005,0.7031,0.692,0.7138,0.6939,0.6909,0.6893,0.686,0.6876,0.71,0.7169,0.7181,0.729,0.7381,0.739,0.743,0.7139,0.7121,0.7107,0.7158,0.7126,0.7138,0.7161,0.7287,0.7197,0.7234,0.7228,0.7214,0.7295,0.7278,0.7316,0.7323,0.7374,0.732,0.7314,0.7358,0.7356,0.7361,0.7383,0.7392,0.7439,0.7424,0.7443,0.7425,0.7438,0.7459,0.7462,0.7472,0.749,0.7526,0.7539,0.7531,0.7516,0.7528,0.753,0.7532,0.7549,0.7548,0.7541,0.7543,0.7551,0.7544,0.7538,0.7551,0.7555,0.7562,0.7559,0.7544,0.7539,0.7543,0.754,0.7543,0.7537,0.7524,0.7524,0.7511,0.7522,0.7496,0.749,0.7482,0.7469,0.7455,0.7469,0.7448,0.7452,0.7426,0.7435,0.7419,0.7404,0.7396,0.7399,0.7382,0.7368,0.736,0.7351,0.7343,0.733,0.7312,0.7309,0.7295,0.7284,0.7266,0.7274,0.7244,0.7228,0.7223,0.721
