time:,merR_ALE1_Hg,merR_ALE1_As,merR_ALE1_Cd,merR_ALE1_Pb,merR_ALE1_Cu,merR_ALE2_Hg,merR_ALE2_As,merR_ALE2_Cd,merR_ALE2_Pb,merR_ALE2_Cu,merR_ALE3_Hg,merR_ALE3_As,merR_ALE3_Cd,merR_ALE3_Pb,merR_ALE3_Cu,merR_ALE4_Hg,merR_ALE4_As,merR_ALE4_Cd,merR_ALE4_Pb,merR_ALE4_Cu,merR_ALE5_Hg,merR_ALE5_As,merR_ALE5_Cd,merR_ALE5_Pb,merR_ALE5_Cu,merR_MG_Hg,merR_MG_As,merR_MG_Cd,merR_MG_Pb,merR_MG_Cu,arsR_ALE1_Hg,arsR_ALE1_As,arsR_ALE1_Cd,arsR_ALE1_Pb,arsR_ALE1_Cu,arsR_ALE2_Hg,arsR_ALE2_As,arsR_ALE2_Cd,arsR_ALE2_Pb,arsR_ALE2_Cu,arsR_ALE3_Hg,arsR_ALE3_As,arsR_ALE3_Cd,arsR_ALE3_Pb,arsR_ALE3_Cu,arsR_ALE4_Hg,arsR_ALE4_As,arsR_ALE4_Cd,arsR_ALE4_Pb,arsR_ALE4_Cu,arsR_ALE5_Hg,arsR_ALE5_As,arsR_ALE5_Cd,arsR_ALE5_Pb,arsR_ALE5_Cu,arsR_MG_Hg,arsR_MG_As,arsR_MG_Cd,arsR_MG_Pb,arsR_MG_Cu,cusC_ALE1_Hg,cusC_ALE1_As,cusC_ALE1_Cd,cusC_ALE1_Pb,cusC_ALE1_Cu,cusC_ALE2_Hg,cusC_ALE2_As,cusC_ALE2_Cd,cusC_ALE2_Pb,cusC_ALE2_Cu,cusC_ALE3_Hg,cusC_ALE3_As,cusC_ALE3_Cd,cusC_ALE3_Pb,cusC_ALE3_Cu,cusC_ALE4_Hg,cusC_ALE4_As,cusC_ALE4_Cd,cusC_ALE4_Pb,cusC_ALE4_Cu,cusC_ALE5_Hg,cusC_ALE5_As,cusC_ALE5_Cd,cusC_ALE5_Pb,cusC_ALE5_Cu,cusC_MG_Hg,cusC_MG_As,cusC_MG_Cd,cusC_MG_Pb,cusC_MG_Cu,zntA_ALE1_Hg,zntA_ALE1_As,zntA_ALE1_Cd,zntA_ALE1_Pb,zntA_ALE1_Cu,zntA_ALE2_Hg,zntA_ALE2_As,zntA_ALE2_Cd,zntA_ALE2_Pb,zntA_ALE2_Cu,zntA_ALE3_Hg,zntA_ALE3_As,zntA_ALE3_Cd,zntA_ALE3_Pb,zntA_ALE3_Cu,zntA_ALE4_Hg,zntA_ALE4_As,zntA_ALE4_Cd,zntA_ALE4_Pb,zntA_ALE4_Cu,zntA_ALE5_Hg,zntA_ALE5_As,zntA_ALE5_Cd,zntA_ALE5_Pb,zntA_ALE5_Cu,zntA_MG_Hg,zntA_MG_As,zntA_MG_Cd,zntA_MG_Pb,zntA_MG_Cu,cadC_ALE1_Hg,cadC_ALE1_As,cadC_ALE1_Cd,cadC_ALE1_Pb,cadC_ALE1_Cu,cadC_ALE2_Hg,cadC_ALE2_As,cadC_ALE2_Cd,cadC_ALE2_Pb,cadC_ALE2_Cu,cadC_ALE3_Hg,cadC_ALE3_As,cadC_ALE3_Cd,cadC_ALE3_Pb,cadC_ALE3_Cu,cadC_ALE4_Hg,cadC_ALE4_As,cadC_ALE4_Cd,cadC_ALE4_Pb,cadC_ALE4_Cu,cadC_ALE5_Hg,cadC_ALE5_As,cadC_ALE5_Cd,cadC_ALE5_Pb,cadC_ALE5_Cu,cadC_MG_Hg,cadC_MG_As,cadC_MG_Cd,cadC_MG_Pb,cadC_MG_Cu
4.590681944,0.265610992,-0.0180234,-0.081838755,0.006588901,-0.135885834,0.267740292,-0.047504384,-0.020619433,-0.009528141,0.165553539,4.751869094,-1.642761971,0.461600625,-2.050477096,-2.14286163,7.001570084,-3.165524321,1.495409756,-0.248648954,-0.864111478,0.126775019,-0.086939886,-0.104964526,-0.053926832,-0.057625577,0.114173136,-0.052253818,-0.036434817,-0.03790931,-0.02872467,0.171236126,0.349726784,0.138394245,0.133130976,0.090756032,0.010663524,-0.107438572,0.031482973,-0.041878125,0.014341309,0.032548101,-0.740493908,0.106781246,-2.049269307,-1.444811241,-1.262166029,-1.461194146,-1.583374519,-0.072742143,-1.698485962,0.029999792,0.323714579,0.200564046,0.241132325,0.192876134,-0.112136781,0.20081324,0.218801543,0.044386012,0.206025916,-2.143424273,-7.140251874,-2.750621889,-1.483582162,15.21318376,0.116416322,-0.002231362,-0.026658894,0.166345075,0.659923395,-0.206516284,-0.276021287,-0.236853997,-0.030435187,0.043774177,-0.079903,-0.145916689,-0.225716842,0.078933333,-0.227279921,-1.058390011,-3.428168892,-0.37341672,-2.032044239,5.200862223,0.120430028,0.023289602,0.120373774,0.136777605,0.423984158,-0.719951597,0.070152809,-0.685428119,0.068291288,0.330206081,0.101101466,-0.542038299,-0.198099112,-0.521801957,-2.670591249,-0.541987159,-1.081049858,-0.304361351,0.700471393,-1.146102652,-0.712469671,-0.740621175,0.171489544,-0.096054624,-0.228770734,0.856580933,0.485064719,0.172622217,0.346912023,-0.405171904,-3.277579415,-3.044093949,-3.142841087,-3.442722355,-3.499854748,-0.063550319,0.040435008,-0.086166399,-0.08499156,-0.046101907,-0.113946647,-2.144220655,-0.503365322,-1.639894117,-0.713543676,0.028736067,0.130336577,0.043630211,0.07755655,0.134465049,0.057771744,0.079916556,0.066164683,0.067195117,0.086855298,-0.315646465,-2.431554498,-1.160192687,-0.165874487,-1.121158616,-0.228652026,-0.139989493,-0.173354104,-0.20113478,-0.112684116
4.774691111,0.287659202,-0.032660248,-0.060232512,0.041302231,-0.166958446,0.27231777,-0.030387087,0.010251282,0.00588901,0.157586596,5.465715939,-4.905456264,1.708231749,-2.668227793,0.784577688,6.473024329,-1.987456129,1.23497414,-0.615108347,-0.905927685,0.103285723,-0.068899218,-0.093331171,-0.042301085,-0.073588791,0.071223326,-0.052070306,-0.04647344,-0.043352142,-0.028284883,0.210978264,0.403002267,0.167651047,0.156318782,0.125946239,0.015945611,-0.134124182,0.043389534,-0.036066402,0.020301794,0.922720157,-2.446402842,1.211662294,-2.401407916,0.941210679,-1.31155965,-0.255924885,-1.680367235,-0.648699354,-1.698221198,0.030220067,0.335727256,0.201135064,0.248545748,0.216688306,-0.092000569,0.227491695,0.248628953,0.066814308,0.244374458,-0.922168729,-9.093196156,0.720990224,-2.348872905,18.02120668,0.088440301,-0.036106402,-0.022250424,0.196010833,0.594546534,-0.176784754,-0.249933293,-0.232414633,-0.015761957,-0.052428656,-0.062426984,-0.11658703,-0.187468091,0.118262056,-0.300264775,-1.042572521,-2.128784871,-0.308968345,-2.477993167,4.780553334,0.115298867,0.008782585,0.120558718,0.143550162,0.370895137,-0.630201788,0.203196462,-0.588005607,0.163343218,0.473517422,1.168354039,-3.370127337,1.390658659,-1.181603302,0.293527288,-0.65582337,0.194140815,-0.331441668,0.078578995,-1.102516325,-0.693708563,-0.765648574,0.192209263,-0.102637652,-0.172630516,0.829398855,0.436494517,0.153591006,0.312280886,-0.427487196,-3.348631631,-3.15425446,-3.220985488,-3.549023106,-3.549086121,-0.028087853,0.062930408,-0.052298233,-0.054111676,-0.013139432,1.013086523,-3.943997743,1.046016042,-2.301190181,1.438762196,0.011601409,0.115280601,0.029373508,0.057217911,0.129409521,0.088856192,0.096163429,0.086654908,0.072076256,0.10801848,-0.428343543,-1.182298604,-1.165383547,-0.612092004,-1.1560486,-0.238451331,-0.155971593,-0.178644968,-0.211415711,-0.124189614
4.9587,0.281490635,-0.052543339,-0.033852727,0.066670634,-0.185808281,0.242373674,-0.026329182,0.009528431,0.015886838,0.139843992,6.367794632,-6.530884042,0.315455007,-4.239991071,-2.257312766,5.977316433,-4.981955017,0.94081228,0.412953654,-1.150995881,0.070368842,-0.085841385,-0.12237426,-0.053027881,-0.073507747,0.062738409,-0.041808418,-0.020998081,-0.01506255,0.000149189,0.223010081,0.418705963,0.185116712,0.162128544,0.149457291,0.030792136,-0.157588932,0.060958948,-0.024664353,0.04327988,0.185877086,-3.842887926,-0.01246107,-3.706419718,-1.531695592,-1.686266913,-3.842087262,-2.012434324,0.545567289,-2.050916637,0.057872088,0.347239773,0.235510426,0.285528225,0.251916374,-0.084299511,0.211739296,0.26151284,0.071957218,0.26775273,-2.350726821,-11.19022519,-2.529307629,-4.581682971,15.4821151,0.04084607,-0.058505855,-0.057898423,0.1968686,0.507144846,-0.171933504,-0.263023398,-0.242268738,-0.015662017,-0.142803622,-0.071496659,-0.136397062,-0.201994755,0.113819374,-0.377966686,-1.398976416,-5.730310151,-0.710624822,-1.513770216,4.367551052,0.1012192,-0.001047217,0.098550524,0.132266186,0.30931072,-0.59650699,0.284320625,-0.554920175,0.19996415,0.523635894,2.455852214,-5.154950635,-0.061594784,-2.935158675,-2.74042393,-0.852180636,-3.072142287,-0.654833848,1.529674223,-1.445512256,-0.622830655,-0.760542912,0.230281522,-0.086131036,-0.082933257,0.87292417,0.483104265,0.188367219,0.37321233,-0.368029443,-3.30462953,-3.147185699,-3.203533874,-3.55514294,-3.479835655,0.007364024,0.052217315,-0.045354504,-0.038402201,-0.001531516,-0.097835564,-5.776492623,-0.61608334,-3.910151909,-0.761947358,0.041532415,0.155949822,0.058106206,0.082629087,0.160078864,0.073594466,0.080124315,0.076519631,0.057436391,0.102724114,-0.635497348,-4.634792107,-1.55450104,0.04681509,-1.4235338,-0.223914703,-0.145314023,-0.183920773,-0.206211409,-0.124223571
5.142709444,0.275226199,-0.075803933,-0.023317905,0.094391831,-0.210582219,0.182338743,-0.043523396,-0.026966911,0.000116345,0.099975894,4.427196747,0.885967113,0.511165252,-4.454292501,-1.760826083,9.463197994,-2.917618711,4.472258344,0.420994808,-0.710948659,0.055328231,-0.073846298,-0.110752436,-0.041696168,-0.062915133,-0.007170995,-0.046961232,-0.061904182,-0.059961236,-0.022803894,0.212959983,0.390083034,0.156207489,0.139134105,0.137587556,0.035692529,-0.184946408,0.050806461,-0.040718866,0.048630527,0.234953323,-0.868903301,0.441814742,-3.893443649,-0.895117583,4.03211181,-0.686432752,-0.765399008,0.427482083,-1.321222942,0.044111468,0.324713558,0.224260642,0.280552622,0.246551866,-0.084378637,0.232815659,0.265287218,0.088382352,0.291442958,-2.256082951,-8.084768817,-1.280752715,-5.080142237,16.29732198,-0.003645272,-0.091190569,-0.048005104,0.206550548,0.462353591,-0.193695633,-0.284700316,-0.270346147,-0.044889905,-0.252622833,-0.071653914,-0.126635031,-0.18299252,0.13281291,-0.437472615,2.465553997,-2.674616176,-0.246590357,-1.612266328,5.143652713,0.101421626,-0.010789522,0.087424942,0.126751611,0.251554743,-0.578982159,0.37516104,-0.497817871,0.259723808,0.609958547,0.109091822,3.813722518,0.387820398,-3.23036394,-2.208116643,3.742950407,-0.653020691,1.017225508,1.217783887,-1.058811269,-0.592987398,-0.817066603,0.190208894,-0.10428141,-0.030570607,0.925913391,0.567460045,0.279660948,0.412212794,-0.262974109,-3.391649173,-3.269051169,-3.312632163,-3.689128032,-3.557215439,0.002954228,0.041306718,-0.050345213,-0.043430909,0.003659087,0.048206748,-1.838500835,0.076327846,-4.090626619,-0.166132442,0.028691869,0.141322342,0.053420562,0.07755655,0.144777701,0.053161873,0.06933595,0.061389644,0.05253542,0.092117995,3.644746053,-1.906465563,-0.967040887,0.483374825,-0.748784253,-0.23362798,-0.150662991,-0.18391885,-0.211310854,-0.129903127
5.326721667,0.251000998,-0.09288974,0.002662077,0.118044049,-0.215519021,0.165559605,-0.056348024,-0.021805194,1.60699E-05,0.099353374,3.256929809,-1.456786244,0.104098483,-2.239874319,-2.010922026,5.500732742,0.766719598,0.750961083,-0.339947142,-0.921069427,0.027584956,-0.084895248,-0.122325766,-0.057871818,-0.078781771,-0.010731059,-0.057148643,-0.051591545,-0.037502133,-0.028804304,0.207869876,0.412340424,0.162252732,0.150623382,0.155158471,0.0116901,-0.210783134,0.03462418,-0.057192092,0.025981999,-0.029431098,-3.015578428,0.168092526,-2.193742889,-1.37749888,-1.384824562,6.215253246,-1.56231098,-0.193859775,-1.69687685,0.053354892,0.342066416,0.241555471,0.287155774,0.263865884,-0.092358111,0.185501578,0.254545984,0.062151664,0.262270228,-2.527962562,-10.12726271,-1.394079252,-2.81575834,15.08354811,-0.037788633,-0.081488014,-0.063194463,0.220989909,0.400668536,-0.167830753,-0.25004803,-0.246714561,-0.010929942,-0.262852757,-0.093901432,-0.151282137,-0.192681647,0.122863576,-0.505937792,-1.077481697,7.029795909,-0.186983983,-2.204140221,4.06105977,0.077647197,0.00874004,0.076425657,0.138081189,0.228235079,-0.504888772,0.412354541,-0.453275995,0.309653497,0.687899446,0.007353816,0.292900273,0.238987202,-0.653275549,-2.534419553,-0.774531926,4.756208645,-0.280442008,0.380571312,-1.019112475,-0.536741459,-0.810220419,0.231713441,-0.054035871,-0.002519099,0.992693112,0.597072539,0.329206934,0.480380453,-0.183338446,-3.401877303,-3.29816322,-3.336867868,-3.731996422,-3.573066875,0.047314587,0.063431051,-0.00816585,-0.018186445,0.03076416,-0.162567499,-4.206168618,-0.307216087,-1.837470028,-0.679348342,0.028692232,0.151340672,0.043875292,0.07249018,0.144746412,0.079008744,0.096163429,0.086736705,0.067215877,0.102711214,-0.50970926,5.35357323,-1.066796737,-0.106954696,-1.138546548,-0.238509318,-0.161306909,-0.194399932,-0.226805568,-0.129907003
5.510729444,0.254644501,-0.093932922,0.023468934,0.150643078,-0.196601992,0.128388258,-0.047931149,-0.027240376,0.005016269,0.0613681,4.410983024,-2.124371959,1.193177643,-1.729947625,-0.783322922,8.084230058,-2.899871297,3.697315627,-2.114714109,-0.830145252,0.032439475,-0.061700561,-0.116526648,-0.024792685,-0.062646094,-0.048650068,-0.062137005,-0.046517801,-0.026294129,-0.022934845,0.224393864,0.405190787,0.184958356,0.156358575,0.178607873,0.040836886,-0.193525943,0.079100464,-0.018864825,0.076840319,0.727978217,-0.900059941,1.311210417,-1.82650031,-0.330330124,3.490772818,-0.557997221,-0.780059524,-2.321808939,-1.442501953,0.034922657,0.336384638,0.224782732,0.276026193,0.270080968,-0.084118985,0.211943661,0.272016488,0.067120188,0.303769236,-1.465623715,-8.836182412,0.890784064,-2.891731437,16.64664238,-0.082473191,-0.092922427,-0.073127623,0.235122995,0.375242839,-0.150483975,-0.241358494,-0.251269886,0.018399376,-0.300190164,-0.06752774,-0.126892058,-0.154448061,0.161655016,-0.49761225,1.717270378,-2.646594404,-0.256817336,-4.304196204,4.272765586,0.120142665,0.013538536,0.098510669,0.160576926,0.228837919,-0.450850712,0.459580215,-0.408157978,0.331439001,0.752006372,0.79862518,-0.969481654,1.372939213,-0.428006298,-1.424669647,3.375173508,-0.67256515,1.34361673,-1.524452841,-0.949269305,-0.511580689,-0.814090805,0.217235912,-0.056931667,-0.024584369,1.040650022,0.693072605,0.413335563,0.533254967,-0.077877378,-3.39779387,-3.347791415,-3.37288935,-3.780320212,-3.563858427,0.053619774,0.041684097,-0.028031726,-0.013109574,0.037040431,0.771713173,-1.634720092,1.228479462,-1.3929359,0.633231164,0.032938655,0.161528984,0.048691426,0.07755655,0.165244672,0.058496558,0.074611895,0.076565684,0.052518155,0.086867889,2.9560505,-1.953960509,-0.915383547,-2.308507222,-0.787767278,-0.219261158,-0.134667796,-0.173466556,-0.211348337,-0.124221955
6.186020556,0.230961096,-0.115803148,0.023564204,0.179010108,-0.167676354,0.117425218,-0.04372799,-0.01699204,0.015102572,0.060305674,4.412093965,-5.941214842,0.223964707,-3.899299241,0.960258928,5.318177242,-1.834820858,0.64022525,-1.655265594,-0.888858434,0.022923824,-0.044026527,-0.093358015,-0.013323891,-0.057473295,-0.061701759,-0.057075779,-0.051529319,-0.043174355,-0.017117511,0.208260162,0.413011364,0.173597094,0.15637977,0.166840584,0.035913301,-0.224528456,0.068230485,-0.018601548,0.065229545,0.65869127,-3.741883369,0.508953761,-3.556091698,-0.950165456,-1.311535568,1.594288666,-1.482419307,-1.916543675,-1.647430576,0.048973835,0.325430129,0.237131742,0.282883693,0.287518136,-0.096222894,0.180497635,0.24360002,0.06167741,0.279951206,-2.257138156,-12.27063467,2.324111978,-5.400189622,14.89356211,-0.159547083,-0.120299354,-0.098410874,0.225355524,0.29175981,-0.137630044,-0.232741392,-0.251471383,0.023248051,-0.335916566,-0.076848115,-0.1367727,-0.158986307,0.157198748,-0.544078632,-0.988884783,0.022739527,-0.149607907,-3.822381354,3.764479607,0.091485836,0.013586824,0.081796633,0.160404396,0.186444025,-0.41485963,0.508726503,-0.348447161,0.367765188,0.835596144,1.009914901,-4.840209359,0.530853926,-2.707466574,-0.70844788,-0.695987098,0.548830806,-0.333424842,-1.122742474,-1.018027102,-0.597585346,-0.793612968,0.169766056,-0.063043534,-0.129785066,1.100754069,0.811069835,0.48848257,0.634956871,0.032402647,-3.379252817,-3.338444545,-3.37393034,-3.783191272,-3.541126128,0.065315047,0.058247388,0.003628093,-0.003143983,0.053522974,0.38489295,-5.46922035,1.454093472,-3.545172835,-0.391763976,0.054175987,0.161589486,0.053462782,0.07249095,0.160120797,0.084279232,0.10699436,0.102266354,0.081895853,0.12915846,-0.419075806,0.626847793,-1.028679655,-1.816889952,-1.114170819,-0.243298814,-0.155943545,-0.194393078,-0.221671927,-0.13558462
6.370029167,0.193128129,-0.153372938,0.018532887,0.165107862,-0.198495857,0.08528849,-0.047994323,-0.022224241,0.009842152,0.049361054,3.829990254,-3.072716748,0.556015635,-3.401772145,-1.115776022,8.639415602,-4.423660305,3.67603609,-1.158189984,-0.596097464,0.005055679,-0.061238536,-0.110741654,-0.02444209,-0.07335523,-0.061937201,-0.036678023,-0.03658546,-0.014969409,-0.011452175,0.214150979,0.41356141,0.190838845,0.156387713,0.184260345,0.035931167,-0.234472621,0.079517766,-0.013166214,0.08140614,0.427938128,-0.935191841,0.965787672,-3.111727775,-0.578592947,3.880893332,-3.528034613,0.022822341,-1.445812336,-1.062966961,0.058083359,0.330880837,0.242112207,0.306031039,0.286951243,-0.080013806,0.190757494,0.242387859,0.062216963,0.296055369,-1.875024419,-9.071183181,1.002141676,-5.213302558,15.54715975,-0.163690627,-0.110041504,-0.093463105,0.249374033,0.2531308,-0.120295266,-0.228408638,-0.242312899,0.028152356,-0.375127725,-0.089803569,-0.170959045,-0.183366067,0.136872799,-0.587247473,2.668480097,-5.687970137,0.274248551,-3.37782393,4.223632491,0.072779935,0.013300298,0.087381373,0.149369382,0.157573996,-0.370336829,0.566721311,-0.275738021,0.429495453,0.918720933,0.451038679,-1.159142543,1.037638319,-2.229542928,-1.727516427,2.960774129,-3.207008309,1.495136362,-0.749066031,-0.619856741,-0.640713278,-0.742095302,0.217658021,0.015478959,-0.15985937,1.237341787,0.95225359,0.62025489,0.762658611,0.146385649,-3.332692214,-3.330072344,-3.379549938,-3.769900324,-3.480269582,0.082215517,0.063772694,0.008633911,0.00199111,0.065078672,0.292207581,-1.71653295,0.777387548,-3.006256534,0.214988689,0.054167314,0.156577716,0.048713091,0.082614207,0.165252462,0.073888683,0.09612535,0.086834645,0.077022193,0.10803188,3.466783037,-4.461987049,-0.469772025,-1.37038512,-0.499418346,-0.229083943,-0.139989493,-0.183921047,-0.211393267,-0.107093023
6.554038056,0.197466896,-0.132942352,0.049312078,0.188008683,-0.173243282,0.090278967,-0.03957238,-0.017204465,0.02527496,0.050213311,4.125274262,-5.238488835,0.708505378,-3.263202537,-1.360439703,8.115792738,-3.982388081,3.626067538,-0.957536689,-0.843378581,0.004839319,-0.032315828,-0.075963732,-0.002484409,-0.046606376,-0.09857688,-0.046895628,-0.051982188,-0.031740543,-0.005821788,0.21966744,0.413659397,0.17929365,0.156305503,0.172514984,0.035782125,-0.243313014,0.057508003,-0.007934669,0.075665144,0.608760165,-2.995738882,0.910270069,-2.918758126,-0.723463421,3.637755193,-2.752245979,-0.444782976,-1.292606317,-1.301765163,0.053549024,0.325217366,0.247933586,0.288807635,0.304421063,-0.05611931,0.232953524,0.304244753,0.125290162,0.343073473,-1.81066717,-11.91124859,0.63022822,-5.474947353,14.86067446,-0.207288405,-0.125543292,-0.108138032,0.254025839,0.22012423,-0.120230867,-0.232772873,-0.246814805,0.037884215,-0.3922967,-0.094380559,-0.180742246,-0.188035441,0.146669196,-0.626383038,2.505113267,-4.909524456,-0.075741853,-3.288268674,3.840187418,0.068016773,0.023043763,0.092736477,0.171355283,0.156418767,-0.365183641,0.550239671,-0.245686018,0.414123299,0.911358181,0.570818973,-3.851541359,0.929010909,-2.09775211,-1.913531622,2.220687047,-2.511368067,0.86652976,-0.683216435,-1.036923401,-0.682615169,-0.68643025,0.290160753,0.107631975,-0.175402565,1.339125735,1.076602071,0.729002176,0.8734339,0.235199579,-3.353570693,-3.350732266,-3.408678405,-3.783006798,-3.512660637,0.087800329,0.052814674,0.018861474,0.001680557,0.070214068,0.582093091,-4.292758365,0.702277487,-2.771317211,0.318998366,0.024413545,0.1515458,0.039169462,0.057309536,0.144824561,0.063773253,0.085412486,0.081977578,0.057424674,0.097465249,3.286645418,-3.721997359,-0.806128046,-1.215094062,-0.828939249,-0.228907336,-0.139989493,-0.178690107,-0.211333349,-0.112688677
6.738046944,0.164848732,-0.16962816,0.028816168,0.188114925,-0.185326929,0.060794254,-0.039592036,-0.027480529,0.030260626,0.046008455,7.758352891,-3.23781566,5.260535044,-2.647365088,0.734251665,6.681177057,-2.010786365,2.217422772,-0.499099691,0.404061489,-0.027262576,-0.060730869,-0.110703402,-0.024072287,-0.067742398,-0.093532508,-0.026330191,-0.036776729,-0.01493839,0.005360855,0.219758938,0.40694517,0.179300865,0.156297531,0.178723069,0.040452817,-0.253016869,0.068603163,-0.007970525,0.093414612,3.794311133,-1.29079562,4.066319364,-2.614961383,1.138285696,-0.022417901,-0.348248163,0.140113356,-0.7372459,-0.613877051,0.0720153,0.331081757,0.242790809,0.30688803,0.310511477,-0.076366071,0.201575955,0.264844915,0.077355318,0.314040361,2.567535811,-9.432791472,4.163036536,-5.157241227,17.52505613,-0.254542386,-0.141775782,-0.108129308,0.253791444,0.182285439,-0.119817805,-0.237115171,-0.255845085,0.023212157,-0.440850846,-0.098974718,-0.185650626,-0.192591124,0.118041317,-0.66137777,0.581058753,-2.755692794,2.066995814,-2.857700968,4.781871941,0.067865853,0.037626355,0.098304334,0.182524659,0.168494944,-0.353734745,0.580184372,-0.206182109,0.423096415,0.94517195,4.231324379,-1.391080904,3.881198966,-1.571145745,-0.496769034,0.716787217,-0.740436579,0.943025017,-0.275514144,-0.096138443,-0.865806337,-0.709831188,0.277055267,0.034957982,-0.295326647,1.434225089,1.152088223,0.822724976,0.999305746,0.330286742,-3.302546703,-3.351078561,-3.418608383,-3.798359356,-3.473679066,0.109347646,0.047415027,0.008649077,0.006763369,0.081102019,4.148054466,-1.735141033,4.015444611,-2.338152758,3.10086262,0.041390031,0.166688021,0.053440439,0.07755655,0.17541599,0.063937499,0.080176088,0.072016264,0.037889872,0.092170628,1.148367881,-1.512959475,0.432345988,-0.700604993,0.042931247,-0.224242705,-0.145324249,-0.178674738,-0.211325852,-0.107033301
6.922060556,0.13702151,-0.191179021,0.034130432,0.183775424,-0.23681669,0.059635714,-0.052286837,-0.037771992,0.014915358,-0.003644695,3.84811745,-6.33021917,0.521047359,-4.225480024,-1.348547283,6.518701482,-2.47633536,2.137540181,-1.886762408,-0.256803463,-0.049754181,-0.066338839,-0.133911905,-0.040534756,-0.083786592,-0.131303098,-0.056842276,-0.046968635,-0.031784026,-0.011890762,0.230955942,0.422036704,0.190786433,0.173630063,0.196224766,0.035560888,-0.248393633,0.079592479,-0.007975009,0.092977953,0.641862062,-4.244817822,0.839813586,-3.791629557,-0.72517694,0.087988303,1.472379915,-0.350408129,-2.213949742,-0.924798131,0.058188513,0.319674781,0.253612983,0.306660378,0.30424794,-0.056060656,0.212064115,0.292736098,0.104316914,0.336963433,-1.667482742,-13.75221321,1.094536764,-7.306336984,13.98659521,-0.302434632,-0.168750729,-0.143322496,0.249509561,0.112159798,-0.120010367,-0.241518002,-0.251325526,0.037900037,-0.475585471,-0.085751484,-0.185661032,-0.178281629,0.122682823,-0.689847876,0.304265717,0.075425421,0.498822614,-4.361366301,3.482714294,0.034954709,0.018054988,0.081895047,0.154797167,0.14045456,-0.38479939,0.530826283,-0.260302006,0.381296423,0.8855426,0.510286427,-5.356527053,0.81863916,-3.393313103,-1.944246192,0.18007534,0.098953006,0.510086937,-1.759072904,-0.3542093,-1.008009021,-0.708865403,0.293448737,0.001713718,-0.357971558,1.543578271,1.272279058,0.914921521,1.103482802,0.344987884,-3.217066193,-3.259550755,-3.329651471,-3.692594704,-3.386146935,0.109027446,0.063744427,0.029413448,0.006832718,0.092396694,0.546286258,-5.780381287,0.630226779,-3.857064868,0.295419424,0.037125932,0.141644951,0.034447094,0.06236206,0.139850206,0.094608268,0.106977115,0.107093637,0.076987693,0.118584021,0.831215301,-0.11321011,-0.151562932,-2.203219841,-0.566218942,-0.219529206,-0.14530751,-0.183919949,-0.206195364,-0.118470224
7.106069167,0.127749687,-0.19105647,0.023899735,0.197106738,-0.281395015,0.044002469,-0.048047264,-0.03260645,0.020006905,0.013332086,2.811578184,0.873601332,-0.345555024,-4.299871976,-1.984037457,4.746318205,-1.47519553,0.113460403,-1.958412151,-0.88187436,-0.035427879,-0.049147191,-0.104924732,-0.013239121,-0.067642039,-0.106797396,-0.016367766,-0.011222859,0.006997409,0.022504314,0.225383762,0.429392763,0.196529864,0.167818928,0.196251503,0.03082943,-0.253488482,0.09590478,-0.008082778,0.121556444,-0.003440608,1.172493262,0.114851157,-3.960195744,-1.398613509,-1.310850545,3.946120066,-1.49072405,-2.311982684,-1.661523973,0.067443671,0.353665316,0.253665876,0.318643711,0.321628234,-0.076334074,0.201316856,0.286661273,0.093105809,0.318582419,-2.401094504,-1.21554314,0.486543577,-7.840327778,12.0760796,-0.323545854,-0.1893772,-0.173095486,0.229873999,0.101435878,-0.094091423,-0.228442371,-0.228188496,0.037905782,-0.484718369,-0.085988594,-0.185693127,-0.168656288,0.118445711,-0.724556705,-0.902828043,2.605108061,-0.252024262,-4.56840751,2.584116147,0.002176279,0.008282207,0.05942519,0.154488072,0.121438625,-0.362805498,0.560366666,-0.252521252,0.406673331,0.909585714,-0.125180286,1.627272338,0.214062096,-3.637093839,-2.551020154,-1.024732657,1.838301008,-0.44248269,-1.977503287,-0.961621709,-1.150136331,-0.735918514,0.263689851,-0.080324211,-0.42561045,1.600377741,1.348267839,0.987891813,1.200585949,0.388395564,-3.208332791,-3.257824292,-3.314823446,-3.674225989,-3.384567556,0.09427014,0.036535428,0.008906673,0.00160988,0.075742422,-0.123568589,1.986372394,-0.160692738,-4.105154352,-0.642643304,0.024405444,0.141765264,0.034358961,0.067441235,0.149973626,0.104807925,0.117749222,0.092095216,0.081840447,0.118588756,-0.44431041,2.058236331,-0.885572845,-2.404288347,-1.104108021,-0.200175873,-0.11331002,-0.162879006,-0.196024407,-0.095641191
