,merR-ALE2,arsR-ALE2,zntA-ALE1,cadC-ALE3,cadC-ALE1,cusC-ALE3,cusC-ALE2,merR-ALE5,arsR-ALE4,zntA-ALE3,cadC-ALE5,cusC-ALE5,merR-ALE4,arsR-ALE1,zntA-ALE5
46,0.2466354988290095,0.359183983,0,0,0,0.24860706530699972,0,0.008609189,0.026539694403696166,0,0,4.633428270899588,0.1478401984305522,1.4785746410999465,0.28171057141969796
47,0.2466354988290095,0,0,0,0,0,0,0.005137604,0.033182574,0,0,4.633428270899588,0.1478401984305522,1.4785746410999465,0.25135981858998996
48,0.2466354988290095,0.2481256128708847,0,0,0,0.14465460595134189,0,0.00709269,0,0,0.016842011,4.633428270899588,0.1478401984305522,1.4785746410999465,2.5333328532118613
49,0,1.412609457060622,0.10381636520015891,0,0.015040717900196433,0.4443408992925486,0.19138117414084535,0.042729771558041314,60.227779319154685,0.20547247320712153,0.033660797764491754,0.8903705926051837,0.1478401984305522,1.4785746410999465,1.9610044758236058
50,0.2466354988290095,1.412609457060622,0.12080096887357894,0,0,0.43076494029401907,0.17677376804715036,0.050089185,60.227779319154685,0.22918518929827333,0.068711744,0.7505982642000714,0.1478401984305522,1.4785746410999465,1.9610044758236058
51,0.2466354988290095,1.412609457060622,0.17256190367069507,0,0,0.38547542951705654,0.33706666448735323,0.069754044,60.227779319154685,0.3559568136217437,0.044011814475079875,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
52,0.2466354988290095,1.412609457060622,0,0,0,0.27416176727775693,0,0.009718487,0.019675151375429637,0,0.019861793,4.633428270899588,0.1478401984305522,1.4785746410999465,0.2806136815983268
53,0.2466354988290095,2.4389040104443094,0,0,0,0.25049292185401323,0,0.008241589,0.011553328,0,0,4.633428270899588,0.1478401984305522,1.4785746410999465,0.1976057423614545
54,0.2466354988290095,0.4787626614790782,0,0,0,0.25476186993044986,0,0.009874234,0.026235849,0,0.024758626574293542,4.633428270899588,0.1478401984305522,1.4785746410999465,0.587309772
55,0.2466354988290095,1.412609457060622,0.079526341,0,0,0.477606116,0.43468447880852196,0.038757559,60.227779319154685,0.13318717974868838,0.029547337107480066,4.633428270899588,0.1478401984305522,1.4785746410999465,0.39877599126464996
56,0.2466354988290095,1.412609457060622,0.089481236,0,0.002459225,0.43713272934763053,0.4348382641865018,0.052871498,60.227779319154685,0.15849294050215915,0.023298921,4.633428270899588,0.1478401984305522,1.4785746410999465,0.44196781937214463
57,0.2466354988290095,1.412609457060622,0.13969426986720815,0,0,0.4057002173703634,0.38989933241021424,0.28369398406936547,60.227779319154685,0.2706742969956498,0.016842361,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
58,0.2466354988290095,1.412609457060622,0,0,0.058623887,0.35229115236013814,0,0.037659974,1.1730370729798307,0,0.031208017920317247,4.633428270899588,0.1478401984305522,1.4785746410999465,0.2043788140782978
59,0.2466354988290095,1.412609457060622,0.045039037,0,0,0.32653789207698447,0,0.032256893882235196,0.14788661833709724,0,0.017270130977438854,4.633428270899588,0.1478401984305522,1.4785746410999465,0.22273215411062378
60,0.2466354988290095,1.412609457060622,0.047121114,0,0,0.24852439786984395,0,0.04830334,0.027123742812749752,0,0.031838728,4.633428270899588,0.1478401984305522,1.4785746410999465,0.3452052691997343
61,0.11931315476106036,1.412609457060622,0.06525272,0,0,0.42464736488260674,0.4074487816969748,0.020731608043780665,60.227779319154685,0.14307204534124848,0.024208324106903368,4.633428270899588,0.1478401984305522,1.4785746410999465,0.3790423736970113
62,0.2466354988290095,1.412609457060622,0.088480686,0,0,0.4407972365068976,0,0.022298113012123064,60.227779319154685,0.18332344205082432,0.18169199315421067,4.633428270899588,0.1478401984305522,1.4785746410999465,0.3779129031243519
63,0,1.412609457060622,0.11837234978224083,0,0,0,0.4862794484679606,0.042592259,2.7205756838991957,0.10972657110729424,0.031209506302862223,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
64,0.2466354988290095,1.412609457060622,0.045187853,0,0.044082211,0.3511902391961914,0.27663924570270043,0.025136956689936672,0.301920023,0,0.022068355208165875,4.633428270899588,0.1478401984305522,1.4785746410999465,0.1456913976822836
65,0.2466354988290095,1.412609457060622,0.066528567,0,0.080788359,0.35408564006403037,0,0.023216655287076525,0.6304833979114618,0,0.021525948,4.633428270899588,0.1478401984305522,1.4785746410999465,0.17106056189034483
66,0.2466354988290095,1.412609457060622,0.083241446,0,0.021754454270961735,0.2732300061717345,0,0.019834263429304614,0.1756040085292525,0,0.11020618836917144,4.633428270899588,0.1478401984305522,1.4785746410999465,0.3700551163330391
67,0.053142407,1.412609457060622,0.064888071,0,0,0.4273822415971269,0.4128482372666633,0.014899173,60.227779319154685,0.1700102007908083,0.058811321050901776,4.633428270899588,0.027769959349982835,1.4785746410999465,0.31770611428370216
68,0.059267158,1.412609457060622,0.10773270751674055,0,0,0.43467765058699176,0.3602949394926921,0.013669722699108374,60.227779319154685,0.222884246,0.04808914,4.633428270899588,0.027059855,1.4785746410999465,1.429878140540089
69,0.2466354988290095,1.412609457060622,0.19807784196811387,0,0,0.40350803127546064,0.4394908649874012,0.024611923371788275,60.227779319154685,0.1267633990321849,0.014316197081530962,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
70,0.051958812,1.412609457060622,0.059774918,0,0,0.3628725801684565,0,0.021467564144110343,7.812529453936294,0,0,4.633428270899588,0.1478401984305522,1.4785746410999465,0.13822733294595765
71,0.047969596,1.412609457060622,0.098738639,0,0,0.3405298826380026,0,0.018030211,0.6940849655016396,0,0.025180083650889015,4.633428270899588,0.1478401984305522,1.4785746410999465,0.18509974436652518
72,0.2466354988290095,1.412609457060622,0.10239692333417101,0,0.048349068,0.2690717544374706,0,0.024672534,0.8011902968312847,0,0.015125247494763808,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
73,0.2466354988290095,1.412609457060622,0.12469345748924822,0.010785483926423025,0,0.35649619050694065,0.8671123953577201,0.1178777874953647,60.227779319154685,0.1758343336945783,0.16383629856764362,0.998053824,0.1478401984305522,1.4785746410999465,0.061136298
74,0.2466354988290095,1.412609457060622,0.14375235046428336,0.029222627471849914,0,0.31327990447794235,0.9025100756926526,0.28369398406936547,5.145782214,0.1434953876127209,0.16383629856764362,0.8522636927543186,0.1478401984305522,1.4785746410999465,0.052707481677362215
