Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
475,2668.036,2747.613,2815.786,2661.518,2401.173,2666.548,2734.601,2600.822,2551.518,2382.131,2404.072,2408.143,2394.036,2382.583,2365.97,2509.383,2503.95,2499.033,2511.167,2331.933,2476.157,2432.157,2441.405,2581.868,2324.81,2343.818,2333.669,2328.074,2320.099,2284.215
476,2664.595,2752.774,2818.774,2659.363,2400.351,2691.845,2674.78,2593.899,2549.589,2383.678,2411.381,2408.827,2394.583,2383.292,2363.119,2506.083,2518.617,2501.417,2518.883,2329.883,2470.512,2436.818,2444.289,2593.008,2325.058,2339.595,2334.471,2329.24,2320.661,2287.264
477,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
478,2664.637,2742.375,2818.363,2658.738,2403.976,2658.625,2710.822,2594.923,2551.947,2384.393,2401.976,2409.167,2396.53,2382.589,2368.072,2507.467,2518.917,2500.617,2512.467,2339.617,2465.339,2429.43,2443.736,2607.14,2327.826,2340.545,2335.579,2327.099,2327.752,2286.826
479,2661.976,2751.655,2807.452,2656.827,2400.095,2674.286,2677.298,2602.637,2556.768,2384.161,2407.976,2406.185,2389.292,2382.732,2364.202,2496.467,2510.4,2500.15,2506.1,2345.1,2469.579,2431,2438.182,2599.579,2327.521,2344.058,2332.413,2329.843,2321.942,2287.405
480,2658.702,2759.518,2809.232,2657.44,2399.232,2689.524,2692.518,2596,2553.786,2382.256,2408.25,2400.333,2392.518,2378.405,2361.928,2505.25,2515.067,2485.75,2511.967,2335.033,2475.322,2437.19,2440.612,2596.504,2325.339,2339.264,2338.248,2323.19,2322.686,2291.083
481,2660.095,2749.947,2819.173,2660.202,2401.774,2656.786,2716.167,2595.994,2550.595,2384.899,2407.637,2401.881,2396.553,2379.803,2361.738,2509.433,2512.267,2501.767,2513.25,2337.1,2473.612,2436.405,2446.496,2599.975,2327.744,2336.835,2331.107,2322.876,2320.545,2285.463
482,2663.333,2748.042,2802.22,2656.833,2401.815,2688.792,2746.952,2596.732,2548.637,2376.833,2407.488,2402.94,2393.875,2381.947,2363.012,2505.033,2501.317,2509.083,2508.65,2337.967,2469.512,2437.463,2442.116,2593.645,2328.653,2343.868,2331.339,2329.256,2323.851,2292.934
483,2663.583,2746.756,2822.185,2658.417,2403.131,2663.97,2680.78,2599.47,2551.333,2380.839,2408.405,2404.268,2389.488,2380.792,2361.512,2511.267,2518.4,2481.467,2510.583,2332.967,2471.579,2433.802,2447.893,2587.884,2327.14,2339.38,2333.025,2322.521,2321.289,2289.57
484,2659.178,2758.107,2817.393,2661.81,2398.006,2648.31,2689.428,2602.774,2556.202,2379.845,2406.339,2407.178,2395.417,2383.268,2368.19,2499.967,2517.183,2497.917,2509.833,2335.333,2467.289,2433.19,2444.752,2594.843,2331.752,2335.231,2330,2320.868,2321.653,2281.81
485,2667.065,2737.869,2804.226,2663.447,2397.053,2667.94,2714.923,2595.363,2557.875,2380.256,2405.226,2408.512,2393.631,2386.81,2363.881,2511.267,2512.817,2500.3,2521.233,2333.8,2469.116,2439.62,2447.058,2603.223,2325.959,2337.975,2331.38,2319.901,2317.661,2294.05
486,2663.28,2746.357,2815.78,2655.732,2399.125,2661.405,2736.048,2600.178,2563.476,2385.964,2408.845,2405.863,2387.048,2379.988,2370.923,2507.467,2519.933,2486.483,2507.217,2332.033,2475.95,2431.264,2442.05,2581.446,2319.678,2339.802,2325.909,2329.661,2327.992,2286.545
487,2662.857,2753.803,2806.149,2655.447,2396.494,2666.952,2685.053,2594.107,2557.738,2382.268,2410.958,2402.244,2386.107,2377.935,2360.072,2512.933,2503.133,2496.617,2513.55,2336.583,2471.893,2439.595,2438.727,2588.529,2326.248,2334.744,2335.364,2324.364,2321.256,2289.917
488,2664.351,2756.619,2809.363,2660.714,2407.19,2643.226,2706.411,2597.53,2555.917,2381.048,2404.827,2405.768,2394.476,2381.494,2364.47,2508.783,2506.767,2498.75,2513.3,2339.767,2472.116,2441.438,2444.686,2597.62,2328.669,2340.264,2336.446,2325.322,2325.711,2283.182
489,2658.202,2746.107,2812.208,2656.506,2399.083,2663.012,2729.101,2603.53,2561.06,2380.327,2409.452,2403.589,2393.619,2380.732,2364.774,2512,2515.2,2500.633,2507.65,2335.233,2476.471,2431.471,2433.157,2592.702,2328.603,2340.149,2332.298,2327.074,2319.116,2283.298
490,2657.56,2750.792,2817.22,2655.369,2404.357,2682.161,2746.762,2598.428,2554.542,2385.56,2405.095,2409.738,2391.405,2381.435,2368.024,2509.9,2513.367,2499.183,2509.7,2338.967,2473.736,2433.736,2435.562,2590.157,2330.025,2340.975,2330.694,2329.545,2321.099,2289.967
491,2662.06,2751.69,2808.399,2661.322,2401.488,2718.214,2706.208,2602.583,2550.333,2384.5,2409.786,2403.911,2394.625,2382.143,2366.072,2503.25,2507.033,2484.883,2510.15,2336.35,2475.504,2438.603,2444.273,2596.355,2331.926,2339.777,2334.38,2331.306,2323.851,2287.314
492,2666.125,2766.928,2814.381,2659.417,2404.167,2671.548,2710.553,2603.369,2555.214,2382.488,2408.125,2405.964,2395.613,2380.613,2364.286,2513.133,2519.533,2499.367,2515.967,2329.017,2477.025,2434.595,2436.876,2601.802,2327.421,2336.587,2333.124,2326.025,2317.719,2290.314
493,2672.536,2753.708,2811.298,2659.899,2402.006,2697.315,2745.738,2598.607,2545.512,2378.678,2407.964,2411.685,2391.553,2382.143,2369.803,2497.017,2510.967,2504.75,2514.567,2327.733,2476.124,2439.719,2434.81,2602.893,2331.099,2342.157,2339.05,2332.132,2325.38,2288.364
494,2667.839,2759.012,2813.488,2662.214,2400.798,2660.917,2750.94,2603.101,2546.393,2385.315,2411.208,2408.303,2397.803,2383.369,2365.833,2509.95,2507.833,2493.767,2505.7,2330.6,2471.289,2437.545,2439.347,2598.455,2332.455,2339.479,2336.537,2325.901,2325.008,2294.669
495,2667.482,2760.768,2808.375,2662.952,2402.06,2651.262,2713.036,2611.845,2550.292,2384.536,2409.744,2407.982,2397.119,2384.024,2366.03,2518.45,2510.017,2501.583,2507.233,2340.5,2472.612,2437.099,2430.116,2606.463,2334.174,2339.983,2332.579,2328.868,2323.579,2286.488
496,2669.053,2754.762,2824.553,2664.25,2399.214,2680.369,2728.917,2606.435,2556.738,2386.375,2411.595,2411.06,2394.143,2385.923,2370.738,2512.017,2508.8,2508.367,2505.183,2337.6,2475.198,2433.86,2432.488,2611.331,2331.471,2347.306,2336.942,2331.273,2326.645,2292.306
497,2672.101,2757.661,2820.185,2655.53,2405.143,2688.69,2755.869,2606.197,2551.333,2388.625,2410.262,2413.762,2394.315,2385.917,2364.863,2520.1,2518.783,2484.783,2512.55,2341.517,2460.785,2427.264,2434.727,2609.603,2325.38,2342.959,2338.545,2327.099,2329.826,2291.107
498,2675.589,2763.619,2810.03,2656.119,2403.024,2665.053,2695.548,2606.911,2555.839,2390.173,2411.708,2406.137,2396.256,2382.393,2369.464,2515.817,2515.35,2496.5,2509.983,2338.45,2467.529,2427.777,2431.083,2609,2337.479,2344.967,2339.19,2333.653,2322.636,2293.95
499,2669.411,2762.333,2824.762,2657.274,2407.274,2688.768,2709.482,2606.262,2556.839,2386.178,2415.947,2411.262,2394.625,2385.81,2371.887,2520.867,2515.483,2508.883,2517.067,2339.333,2461.471,2430.14,2436.413,2591.884,2338,2345.909,2339.331,2334.107,2332.355,2290.81
500,2678.619,2773.357,2819.322,2654.036,2404.803,2697.887,2724.911,2606.506,2556.726,2383.208,2413.125,2413.798,2399.56,2393.947,2368.881,2509.267,2508.567,2508.117,2506.033,2337.6,2466.942,2422.678,2444.438,2601.793,2335,2348.636,2341,2332.653,2330.479,2291.959
501,2674.81,2754.732,2800.857,2653.577,2409.947,2645.75,2689.286,2605.78,2556.262,2395.268,2413.97,2417.673,2398.44,2389.381,2376.81,2505.15,2507.933,2497.583,2509.267,2338.6,2458.364,2421.05,2442.107,2501.744,2333.256,2347.43,2336.777,2329.132,2331.702,2294.281
502,2677.643,2764.625,2815.53,2651.357,2410.042,2646.899,2699.048,2602.369,2558.631,2390.387,2415.095,2413.125,2401.595,2393.697,2366.905,2508.283,2524.467,2502.2,2512.5,2339.333,2442.636,2426.083,2442.273,2507.917,2336.38,2349.479,2344.57,2329.744,2335.884,2290.57
503,2672.077,2766.583,2827.256,2658.435,2407.048,2658.631,2711.553,2609.417,2558.303,2385.464,2414.863,2414.339,2404.607,2390.452,2372.625,2503.567,2512.167,2490.5,2513.867,2345.317,2443.793,2430.793,2434.744,2496.934,2334.992,2342.562,2340.95,2335.686,2326.099,2294.909
504,2675.428,2768.185,2836.333,2663.613,2409.643,2692.911,2746.917,2616.952,2563.726,2390.345,2415.214,2413.292,2405.673,2391.619,2371.31,2518.933,2524.167,2508.267,2509.8,2346.65,2448.496,2429.669,2444.198,2497.645,2332.215,2348.529,2342.653,2337.95,2333.686,2295.752
505,2682.357,2758.857,2814.947,2663.286,2408.447,2763.161,2812.589,2631.452,2591.44,2391.024,2417.619,2419.976,2404.375,2393.363,2369.964,2517.85,2544.967,2533.883,2525.35,2338.333,2454.091,2431.777,2439.793,2506.107,2333.975,2349.562,2347.694,2336.025,2333.992,2295.76
506,2679.494,2773.25,2825.286,2663.125,2406.97,2796.185,2793.387,2691.351,2643.732,2391.732,2417.5,2417.97,2407.75,2389.649,2373.232,2500.4,2559.583,2497.117,2530.817,2343.367,2442.736,2432.579,2428.099,2495.975,2337.934,2355.636,2338.165,2338.636,2327.645,2298.091
507,2681.69,2766.065,2841.083,2673.369,2408.97,2908.875,2929.137,2755.887,2720.494,2388.411,2423.822,2416.923,2408.613,2392.185,2377.214,2531.9,2607.833,2526.983,2570.4,2345.3,2453.43,2433.165,2437.529,2498.868,2333.033,2351.81,2337.388,2335.868,2325.653,2289.678
508,2675.06,2774.905,2816.065,2673.732,2406.482,3103.81,3097.786,2833.125,2815.435,2386.399,2425.589,2425.887,2409.393,2397.292,2370.857,2581.417,2588.25,2564.417,2609.033,2349.883,2459.207,2438.901,2440.446,2497.934,2331.471,2350.727,2337.702,2339.058,2334.289,2293.934
509,2675.393,2778.625,2830.012,2680.232,2409.262,3000.905,3286.113,2912.363,2907.274,2387.202,2429.607,2429.863,2417.947,2411.036,2376.155,2613.95,2670.667,2605.25,2672.4,2344.967,2454.14,2439.074,2437.025,2488.851,2334.025,2348.818,2340.81,2338.405,2328.529,2296.124
510,2678.345,2762.631,2837.732,2683.286,2404.857,3156.19,3195.643,2997.845,2985.095,2382,2437.697,2442.601,2428.125,2418.827,2370.351,2667.15,2748.4,2546.85,2747.633,2353.183,2450.62,2443.983,2446.62,2505.917,2331.595,2350.05,2345.529,2338.537,2328.364,2302.802
511,2674.143,2769.065,2819.881,2682.232,2405.405,3361.97,3343.792,3089.322,3063.28,2390.125,2440.667,2440.381,2439.982,2436.143,2373.024,2618.5,2768.317,2587.133,2843.967,2341.433,2452.628,2440.744,2446.967,2497.339,2334.835,2346.645,2341.24,2334.744,2329.851,2294.388
512,2675.875,2775.322,2831.125,2687.452,2405.589,3440.619,3509.565,3134.47,3139.476,2385.286,2452.536,2469.435,2450.619,2444.661,2366.375,2662.15,2861.883,2629.25,2885.117,2332.733,2448.488,2444.091,2445.388,2490.355,2335.793,2351.149,2340.975,2335.521,2332.157,2296.273
513,2682.101,2776.292,2845.22,2692.083,2405.69,3347.655,3694.345,3179.072,3212.428,2385.678,2465.637,2484.976,2467.643,2464.131,2372.22,2661.967,2941.7,2568.85,2955.917,2339.967,2447.306,2443.628,2448.636,2488.719,2334.835,2345.512,2336.504,2337.983,2333.074,2297.802
514,2673.952,2758.815,2858.518,2692.958,2407.036,3503.024,3484.333,3230.851,3268.917,2383.5,2480.428,2493.161,2483.911,2478.351,2373.613,2605.95,2940.817,2590.717,3037.483,2343.6,2446.264,2440.579,2448.479,2493.934,2338.165,2350.074,2343.876,2337.099,2335.802,2291.132
515,2683.244,2763.536,2833.464,2697.75,2407.113,3678.19,3603.315,3271.405,3307.726,2390.518,2492.072,2503.97,2502.464,2496.452,2372.762,2653.933,3025.183,2635.283,3097.55,2347,2443.719,2440.587,2449.017,2504.331,2336.529,2345.595,2338.248,2336.843,2330.231,2294.942
516,2680.238,2773.083,2848.548,2697.619,2409.976,3724.637,3728.208,3283.928,3323.851,2388.619,2513.113,2519.095,2513.357,2512.827,2370.018,2673.183,3138.85,2664.7,3192.517,2344.617,2437.851,2448.603,2437.645,2501.992,2340.686,2349.43,2341.942,2334.942,2332.248,2293.066
517,2680.197,2781.107,2863.268,2698.786,2401.577,3518.583,3868.28,3301.232,3347.417,2385.012,2526.214,2536.214,2530.923,2530.22,2372.072,2701.167,3084.683,2600.517,3237.367,2346.033,2445.719,2444,2437.793,2492.802,2335.413,2353.645,2347.488,2338.851,2341.686,2289.826
518,2679.262,2791.053,2825.744,2690.738,2406.399,3648.435,4028.678,3339.244,3354.048,2385.476,2539.072,2547.994,2549.458,2553.256,2370.083,2670,3044.417,2644.367,3281.4,2340.833,2444.926,2452.041,2442.107,2502.372,2331.479,2355.306,2343.967,2338.174,2332.785,2296.496
519,2679.738,2793.042,2840.673,2702.53,2407.947,3790.393,4047.065,3373.25,3381.81,2387.006,2549.339,2567.298,2568.411,2569.827,2369.768,2677.283,3126.467,2689.667,3333.85,2345.533,2447.711,2443.446,2441.43,2498.438,2334.959,2349.355,2341.628,2338.537,2332.504,2292.884
520,2645.649,2746.952,2850.131,2724.738,2400.048,3590.97,4091.137,3385.732,3401.803,2381.565,2567.244,2590.131,2601.619,2611.322,2364.905,2727.283,3363.05,2693.9,3635.9,2338.4,2438.198,2434.504,2436.017,2491.38,2335.091,2346.785,2339.281,2336.736,2329.372,2301.835
521,2604.613,2713.25,2813.464,2694.673,2363.256,3564.214,4062.101,3356.982,3369.786,2340.667,2533.387,2554.988,2567.756,2577.06,2331.685,2695.233,3195.7,2657.35,3607.8,2302.083,2407.983,2399.653,2401.347,2453.529,2297.686,2315.455,2305.438,2295.975,2285.388,2255.058
522,2626.899,2739.107,2784.107,2706.447,2382.428,3636.345,3772.476,3400.905,3402.161,2359.31,2556.447,2574.447,2589.649,2598.607,2343.44,2713.217,3237.983,2694.2,3653.233,2310.15,2419.107,2412.017,2413.86,2469.289,2307.86,2324.099,2312.017,2311.777,2301.306,2265.149
523,2651.678,2740.25,2821.94,2719.042,2399.357,3626.893,3929.822,3448.244,3452.536,2375.833,2588.214,2612.387,2628.935,2630.97,2363.303,2659.567,3359.133,2785.65,3760.367,2330.133,2433.818,2431.901,2431.917,2481.81,2317.744,2333.777,2327.322,2327.669,2320.107,2277.248
524,2661.768,2752.732,2831.756,2718.083,2395.952,3764.292,4094.792,3447.988,3467.982,2376.018,2595.827,2633.072,2645.988,2655.988,2363.553,2707.8,3515.783,2622.6,3826,2334.5,2439,2445.182,2430.603,2494.405,2324.545,2342.901,2328.091,2323.727,2315.165,2284.14
525,2663.863,2761.553,2857.625,2717.75,2399.167,3919.917,4245.31,3457.089,3494.072,2376.185,2613.744,2645.827,2656.405,2676.072,2366.732,2742.95,3570.433,2634.767,3913.9,2329.517,2442.95,2446.14,2429.793,2502.694,2326.636,2342.595,2339.612,2325.678,2324.62,2285.364
526,2671.298,2776.447,2871.464,2713.935,2401.726,3671.417,3747.5,3458.25,3503.19,2378.185,2626.572,2664.964,2677.31,2695.208,2364.667,2778.033,3564.767,2682.967,3956.45,2336.25,2441.81,2445.074,2432.934,2489.645,2323.074,2343.471,2332.95,2329.893,2323.273,2292.248
527,2666.833,2776.476,2828.238,2724.393,2401.072,3784.113,3833.345,3472.94,3510.857,2380.803,2639.53,2674.5,2692.905,2718.923,2366.238,2743.933,3670.75,2722.267,3994.633,2335.333,2443.959,2435.488,2426.86,2502.24,2328.868,2349.81,2334.826,2329.818,2322.339,2283.306
528,2659.244,2758.322,2836.048,2717.44,2407.036,3911.524,3895.274,3471.214,3522.137,2381.53,2647.006,2685.697,2697.083,2728.928,2366.97,2757.2,3737.25,2660.4,4058.05,2331.917,2440.43,2431.43,2428.017,2491.025,2330.669,2346.339,2336.934,2328.463,2325.24,2286.446
529,2657.839,2759.113,2850.815,2720.542,2397.298,3602.072,3965.012,3450.857,3522.81,2379.137,2649.851,2681.982,2712.815,2720.327,2366.803,2743.6,3571.533,2677.183,3513.95,2330.05,2447.124,2427.165,2430.413,2488.868,2330.595,2342.322,2332.76,2333.215,2323.537,2291.488
530,2654.053,2761.048,2860.327,2725.315,2396.893,3670.822,4024.107,3433.226,3494.357,2381.149,2646.024,2690.601,2707.202,2729.048,2363.667,2682.45,3411.95,2627.2,3512.8,2332.817,2444.967,2415.074,2435.95,2480.983,2320.479,2341.281,2329.355,2325.777,2321.719,2282.595
531,2651.476,2766.601,2823.899,2716.375,2400.964,3689.958,4045.107,3374.393,3453.327,2379.173,2644.81,2675.036,2696.625,2719.524,2366.601,2695.167,3429.217,2629.717,3474.75,2328.417,2445.694,2406.355,2443.43,2485.686,2330.901,2343.281,2335.116,2331.636,2323,2285.091
532,2658.327,2760.637,2828.06,2718.744,2400.768,3692.262,4040.167,3356.25,3385.607,2381.298,2628.97,2660.423,2689.458,2693.256,2365.447,2696.783,3468.033,2603.933,3381.583,2332.217,2447.678,2402.545,2429.983,2480.744,2333.264,2341.372,2330.744,2324.397,2324.628,2278.587
533,2656.399,2754.357,2836.47,2721.548,2399.125,3664.149,3759.06,3298.803,3327.428,2377.869,2613.47,2641.44,2677.97,2675.976,2363.875,2698.567,3389.05,2607.383,3214.45,2337.7,2446.331,2405,2442.256,2482.992,2325.124,2340.983,2328.033,2326.917,2318.686,2289.661
534,2654.595,2765.518,2848.167,2727.643,2401.238,3468.447,3745.476,3269.214,3280.798,2379.31,2600.976,2621.798,2664.488,2665.083,2366.506,2685.2,3356.717,2605.767,3171.233,2323.85,2440.76,2400.355,2437.107,2483.826,2324.917,2337.835,2332.686,2331.132,2323.306,2281.091
535,2647.548,2747.435,2854.822,2723.012,2396.494,3476.792,3730.101,3238.595,3240.208,2376.303,2588.345,2608.673,2638.988,2640.786,2359.762,2674.717,3291.5,2588.483,3035.683,2331.95,2427.091,2398.05,2424.57,2481.058,2320.264,2342.174,2335.612,2325.777,2318.471,2286.479
536,2646.637,2745.458,2823.452,2727.798,2396.488,3382.464,3716.303,3198.286,3209.738,2377.375,2569.292,2591.678,2623.976,2621.333,2363.803,2674.15,3245.167,2592.45,2978.033,2326.783,2432.298,2393.066,2428.975,2474.198,2323.017,2342.769,2329.901,2330.909,2318.579,2278.182
537,2646.75,2759.399,2830.839,2735.798,2392.935,3390.94,3500.708,3165.839,3167.339,2374.542,2557.786,2578.369,2614.565,2609.042,2366.75,2638.1,3110.833,2593.683,2975.467,2327.033,2431.066,2387.843,2435,2463.314,2324.545,2340.686,2333.992,2326.471,2325.438,2284.802
538,2647.476,2758.982,2849.97,2739.928,2395.803,3241.583,3471.863,3130.161,3122.917,2378.928,2549.256,2567.822,2593.917,2587.411,2359.667,2636.05,3119.017,2594.333,2966.533,2326.417,2431.331,2390.736,2431.727,2466.529,2331.595,2339.306,2335.025,2327.182,2317.711,2282.364
539,2643.464,2759.643,2854.572,2743.702,2398.048,3238.839,3463.262,3093.482,3075.185,2379.268,2539.678,2554.833,2579.214,2572.107,2358.994,2630.117,3127.983,2574.433,2862.983,2336.8,2435.479,2388.81,2432.488,2470.893,2322.174,2339.669,2326.843,2325.355,2323.554,2284.066
540,2640.178,2744.601,2828.089,2743.655,2397.113,3219.5,3472.685,3064.685,3045.619,2376.952,2531.232,2540.768,2565.911,2560.714,2359.81,2609.8,3043.95,2577.233,2856.283,2329.617,2429.207,2394.686,2442.785,2474.347,2323.752,2336.587,2324.223,2325.818,2321.174,2284.058
541,2635.536,2750.089,2836.5,2746.869,2396.167,3183.952,3319.298,3037.678,3036.327,2377.512,2522.053,2538.083,2557.947,2545.964,2358.363,2607.633,2981.367,2583.667,2828.617,2333.9,2432.331,2391.099,2434.488,2466.595,2327.149,2339.926,2330.223,2330.248,2321.256,2288.545
542,2640.744,2751.149,2849.065,2751.815,2401.458,3183.869,3303.822,3012.458,3008.708,2376.518,2508.19,2527.803,2552.399,2539.048,2365.893,2613.517,2975.9,2582.517,2807.417,2332.417,2429.893,2387.587,2435.909,2455.372,2327.579,2337.364,2335.471,2329.694,2323.116,2285.256
543,2635.036,2757.488,2828.536,2746.601,2394.077,3107.315,3311.75,2994.393,2979.03,2383.19,2500.125,2515.185,2532.911,2521.053,2360.863,2610.5,2936.783,2567.517,2783.967,2329.2,2401.669,2387.372,2443.603,2447.157,2324.917,2336.05,2328.107,2331.694,2317.545,2280.95
544,2632.976,2740.619,2843.56,2748.577,2400.387,3134.208,3267.101,2974.024,2951.125,2377.589,2489.25,2506.905,2526.637,2511.613,2362.595,2596.767,2883.75,2576.783,2770.983,2330.3,2406.165,2390.826,2437.364,2450.405,2320.769,2338.421,2326.529,2323.884,2318.322,2285.099
545,2629.947,2743.053,2851.774,2750.548,2397.744,3039.22,3189.286,2943.988,2921.423,2374.78,2484.613,2500.113,2518.274,2502.697,2364.303,2600.117,2857.083,2578.183,2740.483,2319.25,2403.785,2383.81,2434.752,2446.388,2331.868,2344.562,2329.413,2322,2317.331,2287.132
546,2632.303,2748.292,2841.024,2750.619,2399.393,3026.089,3184.738,2920.917,2896.351,2380.833,2470.792,2489.423,2507.19,2489.714,2361.673,2601.183,2819.35,2556.417,2699.4,2326.133,2408.455,2389.537,2437.711,2450.785,2324.298,2338.248,2324.008,2323.57,2313.322,2276.603
547,2634.524,2742.625,2823.732,2750.119,2401.065,3051.22,3188.762,2905.185,2870.958,2374.47,2469.774,2489.232,2500.976,2482.482,2365.976,2570.933,2783.267,2556.85,2685.583,2329.617,2407.785,2386.595,2437.165,2448.496,2322.314,2339.091,2326.612,2323.545,2316.223,2280.264
548,2632.619,2744.714,2833.72,2750.101,2396.22,3001.274,3092.488,2890.607,2852,2379.018,2467.315,2475.839,2499.363,2468.851,2365.083,2591.983,2786.033,2561.6,2668.733,2323.783,2397.835,2390.405,2437.306,2456.19,2327.678,2338.107,2330.355,2330.174,2322.554,2284.446
549,2635.244,2750.94,2845.601,2747.524,2398.905,2958.095,3106.542,2879.869,2836.625,2378.262,2466.435,2478.458,2485.482,2467.435,2363.155,2588.533,2777.5,2567.617,2660.567,2336.083,2401.702,2392.471,2436.86,2460.446,2323.843,2339.686,2330.083,2327,2317.57,2286.653
550,2638.625,2745.625,2844.708,2737.637,2392.375,2936.065,3103.095,2852.708,2823.768,2376.488,2463.935,2469.315,2482,2468.631,2361.149,2584,2778.7,2554.617,2660.683,2330.8,2400.355,2393.314,2436.107,2455.504,2330.116,2340.157,2334.289,2325.802,2318.851,2280.264
551,2640.744,2754.78,2850.232,2741.357,2400.214,2969.661,3125.661,2840.024,2812.399,2375.661,2454.464,2465.185,2475.065,2462.256,2364.185,2570.967,2719.983,2562.65,2643.133,2331.383,2403.198,2388.851,2434.884,2450.959,2324.686,2342.256,2334.19,2330.603,2322.256,2290.289
552,2641.702,2760.905,2848.024,2736.905,2397.327,2844.19,3125.303,2817.792,2793.869,2377.286,2449.113,2459.482,2471.839,2450.536,2364.542,2583.95,2720.65,2559.167,2646.333,2338.2,2407.099,2395.835,2434.595,2457.645,2327.554,2340.959,2331.884,2331.529,2327.364,2288.116
553,2649.298,2756.298,2836.375,2734.536,2403.577,2868.589,3100.03,2811.923,2779.458,2379.101,2449.756,2457.911,2460.072,2450.036,2366.583,2587.7,2699,2540.45,2646.433,2336.933,2401.008,2392.256,2429.397,2457.066,2323.306,2337.157,2335.488,2329.975,2325.157,2285.488
554,2651.053,2765.702,2845.726,2734.083,2399.256,2898.56,3110.06,2807.458,2757.155,2378.565,2446.226,2451.786,2460.161,2445.553,2369.482,2587.65,2687.567,2554.95,2603.35,2331.617,2402.19,2395.959,2427.686,2470.463,2323.281,2342.298,2334.57,2323.074,2321.942,2289.413
555,2654.583,2769.083,2853.226,2728.107,2398.53,2922.792,3065.958,2795.678,2747.31,2381.548,2444.78,2451.197,2457.53,2446.506,2365.738,2576.467,2673.067,2545.7,2591.917,2333.3,2408.471,2397.504,2433.033,2461,2331.537,2338.702,2337.554,2327.455,2324.207,2289.562
556,2647.964,2766.458,2856.702,2730.881,2400.28,2825.744,3085.351,2784.905,2730.53,2381.119,2441.083,2449.822,2451.226,2437.488,2365.762,2584.233,2673.317,2558.25,2593.633,2334.25,2417.017,2395.182,2424.471,2457.851,2329.066,2344.843,2333.603,2331.355,2326.521,2286.587
557,2657.012,2770.185,2840.881,2734.881,2406.286,2843.768,3061.214,2776.137,2730.744,2382.447,2436.881,2446.637,2453.732,2434.851,2366.113,2579.083,2657.633,2540.333,2584.783,2328.95,2414.421,2396.372,2426.207,2457.256,2325.372,2341.306,2334.752,2334.851,2322.017,2292.826
558,2658.673,2775.697,2836.798,2725.357,2406.197,2875.065,3030.845,2759.375,2726.667,2390.44,2435.988,2443.708,2449.518,2429.583,2370.149,2582.283,2661.317,2551.717,2573.25,2338.2,2405.595,2395.397,2429.595,2458.074,2325.331,2342.769,2337.777,2337.926,2325.38,2290.785
559,2656.244,2759.274,2847.732,2723.357,2407.447,2863.536,3010.447,2753.232,2721.262,2387.167,2436.988,2440.292,2446.78,2428.482,2368.262,2586.783,2656.133,2543.033,2577.05,2325.2,2408.851,2389.421,2426.802,2470.388,2334.645,2349.116,2342.256,2335.512,2332.38,2295.95
560,2656.53,2770.202,2864.887,2725.327,2403.839,2820.935,3025.988,2745.958,2711.048,2383.22,2436.119,2435.512,2440.214,2430.036,2367.31,2570.233,2626.683,2555.95,2572.017,2343.617,2405.198,2398.463,2432.074,2468.934,2331.909,2346.405,2335.066,2333.058,2329.694,2289.694
561,2659.97,2777.232,2834.697,2717.315,2407.065,2837.476,3048.572,2735.601,2699.506,2389.928,2436.048,2441,2441.256,2430.143,2370.101,2577.25,2631.783,2543.717,2562.5,2334.567,2407.826,2399.893,2429.273,2466.942,2322.893,2353.025,2341.331,2331.884,2335.884,2292.331
562,2665.238,2757.155,2847.863,2720.81,2406.863,2852.315,3042.095,2738.744,2691.869,2386.322,2430.202,2434.661,2440.952,2421.994,2368.917,2581.6,2623.4,2543.683,2562.1,2340.017,2399.504,2396.645,2434.322,2462.959,2326.273,2344.273,2339.686,2337.008,2332.405,2296.099
563,2665.375,2765.327,2858.827,2723.244,2405.417,2802.339,3017.994,2743.381,2690.327,2386.5,2435.869,2435.101,2436.399,2422.095,2365.262,2573.867,2603.783,2539.2,2566.25,2339.65,2406.959,2401.413,2429.967,2458.917,2330.835,2345.124,2341.711,2333.595,2327.744,2294.86
564,2658.292,2775.845,2859.97,2720.988,2402,2804.542,3030.583,2730.107,2685.447,2387.947,2433.613,2435.464,2437.762,2419.697,2369,2573.067,2596.75,2547.683,2557.05,2337.6,2407.537,2401.959,2434.719,2466.256,2332.826,2352.256,2342.14,2332.364,2333.256,2288.653
565,2662.149,2777.577,2838.077,2721.018,2405.238,2833.506,2985.065,2734.637,2676.768,2385.327,2427.935,2434.958,2431.006,2412.732,2370.952,2567.067,2591.433,2550.117,2561.433,2334.067,2408.025,2402.777,2430.364,2465.95,2329.446,2349.736,2336.926,2333.942,2335.884,2290.347
566,2664.018,2786.822,2851,2721.042,2399.673,2864.315,2974.351,2728.387,2676.572,2385.732,2427.244,2432.649,2431.869,2414.952,2372.292,2569.45,2595.35,2561.667,2553.367,2339.2,2405.678,2409.174,2431.264,2465.231,2329.86,2354.884,2339.388,2334.496,2337.438,2289.388
