Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
442,2530.292,2540.089,2544.125,2549.506,2405.256,2903.036,3133.077,2849.893,2700.565,2415.357,2460.387,2426.274,2423.119,2415.97,2413.518,2623.017,2643.983,2646.683,2571.433,2432.75,2780.868,3465.835,3547.967,3274.694,2375.289,2452.793,2461,2443.198,2450.661,2418.81
443,2531.494,2533.762,2536.512,2548.303,2408.22,2894.345,3135.411,2860.387,2708.47,2416.982,2458.28,2429.161,2424.369,2419.935,2408.137,2619.467,2641.117,2636.1,2569.883,2430.083,2752.562,3404.182,3504.669,3246.14,2375.653,2453.926,2467.198,2441.43,2447.355,2418.364
444,2530.988,2531.428,2535.292,2549.155,2409.893,2877.803,3143.565,2856.947,2706.702,2416.572,2462.506,2429.161,2415.565,2416.839,2413.572,2626.4,2649.617,2645.083,2573.917,2422.217,2744.711,3366.314,3472,3205.025,2380.231,2450.777,2462.05,2444.157,2452.05,2425.14
445,2532.268,2533.869,2536.447,2551.893,2404.423,2884.589,3176.875,2865.149,2704.964,2415.292,2460.768,2424.81,2422.428,2419.458,2412.31,2630.733,2648.65,2641.15,2580.767,2422.617,2733.529,3320.19,3431,3165.512,2378.736,2451.802,2456.43,2444.471,2450.967,2419.521
446,2530.702,2535.28,2532.524,2551.702,2406.911,2877.042,3147.405,2843.411,2696.935,2414.583,2463.417,2431.262,2422.25,2422.572,2413.06,2627.6,2637.767,2642.717,2584.65,2434.933,2725.603,3287.091,3346.463,3124.264,2376.455,2448.636,2455.463,2442.711,2446.479,2418.876
447,2527.048,2542.208,2530.958,2552.006,2401.387,2880.697,3122.345,2844.506,2703.042,2413.232,2464.458,2429.53,2420.643,2422.101,2410.601,2623.717,2652.333,2637.967,2581.917,2430.983,2712.554,3235.81,3258.669,3095.38,2379.107,2452.165,2461.38,2445.091,2447.198,2418.314
448,2523.738,2541.685,2530.803,2551.56,2406.048,2884.339,3140.333,2842.661,2696.19,2417.94,2459.077,2431.506,2420.083,2412.113,2415,2623.45,2644.217,2644.583,2584.25,2425.433,2699.174,3206.066,3253.116,3046.959,2381.083,2446.653,2466.248,2448.413,2445.661,2419.686
449,2526.03,2531.607,2534.512,2547.339,2409.369,2897.19,3146.303,2841.232,2698.119,2415.774,2457.393,2432.048,2412.827,2422.345,2414.887,2629.433,2642.583,2650.4,2585.05,2424.083,2698.711,3179.595,3236.24,3028.661,2377.306,2452.752,2471.438,2442.802,2447.992,2422.008
450,2528.22,2532.988,2537.726,2548.899,2406.339,2897.512,3163.149,2858.435,2689.44,2417.006,2456.589,2429.982,2414.607,2419.119,2411.405,2621.2,2644.117,2640.2,2592.833,2431.067,2692.289,3146.24,3217.008,2994.818,2377.81,2447.785,2461.512,2447.066,2449.372,2423.579
451,2526.548,2530.238,2533.024,2553.905,2409.822,2891.667,3166.161,2864.03,2685.5,2409.399,2460.101,2428.322,2422.244,2418.845,2409.268,2627.833,2647.217,2651.583,2582.817,2432.967,2694.066,3114.38,3173.843,2967,2375.421,2457.438,2460.562,2439.463,2450.645,2421.694
452,2525.405,2532.923,2537.786,2550.548,2407.119,2892.637,3147.893,2883.351,2687.839,2416.262,2461.173,2429.583,2420.28,2418.226,2413.506,2622.5,2655.25,2634.2,2580.133,2431.683,2674.81,3096.669,3090.868,2940.339,2381.843,2449.57,2454.678,2442.298,2451.017,2416.074
453,2524.905,2542.553,2534.928,2553.423,2403.738,2884.053,3148.119,2898.726,2676.161,2415.351,2461.72,2436.714,2422.643,2417.708,2409.726,2622.15,2650.9,2640.5,2579.617,2431.3,2666.603,3063.876,3079.719,2927.091,2383.802,2454.876,2456.57,2445.058,2447.917,2422.116
454,2525.595,2537.744,2537.375,2551.452,2408.958,2882.637,3156.048,2915.905,2681.423,2418.083,2457.786,2434.726,2425.173,2420.244,2414.607,2627.517,2647.933,2647.683,2569.333,2424,2652.603,3042.066,3072.711,2912.521,2380.884,2449.083,2460.083,2438.868,2451.562,2419.38
455,2525.982,2538.863,2534.083,2551.988,2408.19,2879.905,3158.119,2894.702,2692.006,2415.702,2459.583,2428.738,2422.292,2420.601,2413.375,2626.967,2639.833,2639.717,2572.783,2424.7,2641.471,3018.256,3069.744,2881.736,2375.686,2448.207,2465.331,2441.893,2453.149,2417.281
456,2522.786,2540.881,2541.905,2550.673,2406.268,2886.137,3171.803,2893.185,2694.464,2415.065,2458.911,2438.762,2426.28,2414.952,2411.178,2633.8,2650.617,2641.517,2574.467,2434.767,2628.554,2992.909,2949.223,2868.066,2380.388,2452.785,2462.033,2444.165,2452.57,2418.785
457,2523.827,2533.143,2532.19,2553.238,2409.095,2881.536,3152.197,2901.113,2692.678,2416.869,2463.744,2438.143,2422.78,2420.524,2413.506,2623.8,2650.25,2645.5,2573.45,2429.2,2628.851,2978.835,2935.628,2850.669,2376.207,2450.256,2465.149,2439.463,2441.504,2425.926
458,2524.22,2534.405,2536.208,2550.881,2408.161,2864.173,3146.119,2899.208,2683.536,2417.31,2464.75,2432.928,2417.345,2418.393,2414.947,2630.517,2643.8,2635.6,2576.45,2434.05,2628.091,2890.942,2924.174,2828.901,2384.421,2450.876,2460.909,2447.835,2453.802,2425.851
459,2521.815,2538.53,2539.077,2553.458,2409.202,2861.22,3138.863,2894.792,2691.393,2416.137,2462.482,2426.697,2424.833,2422.28,2416.548,2634.433,2653.317,2642.1,2583.85,2439,2616.463,2875.025,2847.38,2820.248,2373.339,2453.884,2464.273,2438.744,2450.157,2425.347
460,2521.208,2541.595,2538.994,2552.298,2409.244,2852.756,3161.875,2909.649,2692.107,2418.19,2465.024,2436.678,2419.083,2420.857,2415.81,2641.383,2652.683,2629.883,2579.267,2431.083,2616.595,2836.702,2841.851,2792.066,2381.702,2452.702,2455.463,2442.364,2450.331,2427.901
461,2529.625,2537.322,2537.899,2549.774,2412.083,2859.994,3162.065,2907.958,2705.22,2414.03,2464.149,2431.31,2420.339,2424.881,2411.744,2629.35,2648.967,2629.983,2590.35,2437.933,2617.19,2814,2823.198,2768.628,2379.57,2446.719,2464.331,2439.355,2452.207,2423.57
462,2530.976,2537.322,2539.292,2554.542,2407.417,2854.053,3119.244,2899.303,2706.964,2411.572,2459.732,2435.161,2419.018,2419,2411.464,2628.15,2646.55,2642.083,2588.567,2429.083,2603.57,2803.14,2812.702,2764.405,2377.926,2449.661,2458.884,2437.736,2444.603,2412.562
463,2529.667,2531.381,2538.803,2552.935,2407.827,2855.25,3136.673,2898.327,2706.322,2413.952,2467.697,2431.738,2419.678,2418.101,2414.161,2628.417,2648.583,2639.05,2579.733,2427.483,2581.884,2792.298,2805.008,2754.529,2373.719,2449.099,2460.802,2436,2456.975,2420.364
464,2530.613,2536.256,2533.935,2553.399,2414.357,2858.03,3136.857,2900.792,2700.952,2414.339,2464.149,2436.476,2423.089,2418.417,2416.143,2637.033,2652.6,2632.933,2581.95,2431.633,2584.636,2778.421,2748.132,2733.43,2376.785,2452.025,2459.05,2439.083,2452.223,2425.207
465,2528.274,2539.428,2534.869,2550.089,2407.06,2873.673,3154.315,2910.536,2712.619,2414.911,2461.077,2439.637,2418.393,2420.322,2414.339,2630.117,2660.633,2633.533,2577.967,2437.467,2577.727,2768.215,2743.678,2724.95,2378.198,2448.017,2464.917,2445.612,2457.711,2422.215
466,2531.048,2539.952,2529.518,2554.345,2416.19,2862.238,3191.161,2909.399,2703.649,2417.226,2462.815,2431.714,2419.762,2420.899,2413.44,2628.633,2653.233,2648.817,2586.4,2429.483,2577.248,2756.223,2739.331,2714.521,2382.256,2457.355,2459.785,2438.397,2449.306,2423.702
467,2531.702,2539.928,2530.048,2551.048,2407.256,2858.702,3176.452,2921.214,2688.667,2417.803,2471.012,2438.363,2420.447,2422.589,2413.595,2634.067,2647.417,2642.933,2574.533,2431.3,2558.017,2738.669,2735.744,2709.413,2383.653,2461.455,2460.397,2442.628,2451.05,2425.975
468,2531.292,2538.315,2530.72,2555.744,2411.625,2865.78,3191.155,2939.101,2698.393,2421.423,2464.875,2437.607,2417.768,2425.25,2419.387,2628.65,2654,2652.25,2580.667,2428.333,2560.107,2732.909,2713.14,2699.438,2381.62,2452.496,2461.86,2441.281,2447.562,2418.355
469,2525.072,2539.393,2531.786,2554.197,2411.464,2878.5,3198.006,2957.625,2699.869,2413.899,2469.089,2436.637,2425.75,2426.274,2411.232,2634.333,2658.217,2648.883,2576.833,2438.167,2554.025,2726.157,2694.421,2692.091,2382.14,2457.364,2468.463,2441.678,2454.405,2421.917
470,2530.197,2537.137,2532.923,2556.345,2407.798,2871.411,3167.542,2915.494,2710.524,2413.768,2462.464,2431.857,2421.815,2423.06,2415.31,2644.883,2659.15,2649.8,2568.483,2428.183,2546.248,2719.496,2644.231,2678.793,2379.24,2450.14,2459.298,2448.702,2454.157,2427.132
471,2528.447,2539.363,2531.322,2553.548,2406.69,2880.899,3166.357,2927.149,2704.322,2418.089,2470.428,2438.506,2422.905,2423.553,2412.667,2630.35,2659.217,2633.35,2554.933,2436.7,2551.05,2682.769,2638.545,2670.289,2378.843,2452.438,2468.264,2443.223,2457.256,2423.008
472,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
473,2532.048,2545.482,2530.101,2558.583,2412.006,2883.702,3167.018,2954.048,2702.31,2422.845,2466.286,2434.792,2416.673,2420.06,2419.827,2634.917,2653.35,2626.6,2567.1,2424.9,2542,2670.711,2619.603,2653.074,2376.868,2448.388,2468.802,2443.529,2447.207,2418.86
474,2533.923,2539.583,2529.077,2557.863,2410.553,2885.488,3173.923,2940.583,2704.708,2417.048,2466.56,2439.899,2422.911,2417.512,2415.19,2641.833,2659.417,2624.55,2562.083,2431.817,2542.24,2658.479,2622.934,2650.149,2383.14,2458.967,2463.967,2444.529,2453.835,2421.876
475,2532.143,2540.964,2532.298,2553.28,2411.786,2897.083,3172.476,2944.893,2708.077,2420.928,2468.577,2439.036,2428.381,2423.714,2415.97,2637.967,2665.2,2631,2572.35,2428.817,2545.19,2654.529,2624.603,2645.289,2378.711,2452.264,2462.785,2439.521,2450.091,2425.405
476,2537.339,2540.619,2528.322,2550.643,2412.25,2911.69,3148.077,2966.447,2707.726,2418.851,2466.298,2436.649,2427.661,2419.357,2419.595,2629.983,2658.05,2633.617,2573.35,2442.967,2542.041,2649.529,2608.645,2632.446,2382.298,2458.488,2463.033,2446.62,2458.091,2427.256
477,2533.262,2540.81,2530.423,2551.185,2415.857,2912.024,3170.548,2978.738,2714.411,2414.435,2470.744,2438.06,2427.494,2422.053,2414.244,2635.133,2660.117,2634.8,2576.7,2436.1,2544.017,2643.223,2584.132,2623.116,2382.215,2461.149,2460.975,2448.298,2452.702,2426.512
478,2537.738,2541.935,2532.678,2556.631,2407.208,2908.863,3185.411,2984.167,2712.089,2419.399,2469.197,2440.31,2425.714,2423.202,2412.06,2640.717,2665.317,2628.95,2576.55,2438.967,2539.769,2645.091,2585.248,2630.736,2382.678,2456.083,2468.835,2447.529,2449.008,2428.736
479,2529.018,2535.774,2530.988,2550.173,2411.726,2905.947,3173.964,2985.714,2713.685,2417.524,2465.577,2433.167,2422.411,2425.678,2415.81,2631.833,2660.867,2630.55,2586.233,2434.467,2543.736,2638.347,2579.653,2623.793,2385.331,2454.554,2465.05,2440.091,2451.744,2431.992
480,2529.518,2540.274,2528.298,2554.536,2411.173,2894.053,3152.119,3008.964,2708.101,2419.768,2470.744,2437.197,2426.06,2418.625,2416.518,2642.7,2667.067,2630.3,2579.683,2434.033,2551.876,2630.38,2580.041,2617.215,2381.694,2458.95,2459.438,2449.397,2454.174,2431.504
481,2530.649,2540.494,2527.315,2549.452,2413.411,2881.53,3156.298,2985.732,2714.958,2416.744,2464.851,2440.69,2422.065,2422.536,2415.048,2641.567,2670.617,2636.033,2578.717,2432.35,2542.628,2633.165,2570.182,2602.215,2386.149,2453.058,2461.339,2445.711,2450.198,2420.132
482,2532.75,2535.863,2525.947,2553.583,2412.923,2881.19,3176.976,2988.482,2709.351,2420.315,2468.905,2438.928,2420.607,2425.238,2411.988,2635.867,2679.833,2640.2,2584.517,2435.033,2550.198,2630.14,2569.917,2600.818,2382.099,2456.405,2460.545,2446.198,2442.727,2431.835
483,2531.185,2540.875,2521.923,2551.208,2409.488,2879.637,3180.607,2995.744,2709.744,2417.833,2469.822,2440.75,2421.494,2426.417,2412.048,2635.067,2667.567,2633.567,2579.333,2439.067,2542.504,2624.413,2544.231,2591.479,2382.413,2455.322,2464.033,2442,2444.934,2422.736
484,2524.947,2534.405,2525.899,2544.917,2408.893,2880.536,3200.131,3009.613,2702.143,2416.667,2466.417,2435.22,2422.03,2419.5,2417.905,2641.15,2671.95,2641.617,2577.667,2434.167,2545.545,2620.132,2544.893,2566.38,2380.264,2454.702,2468.636,2450.496,2443.182,2429.793
485,2529.952,2540.702,2527.964,2545.589,2411.19,2886.428,3181.339,2987.5,2697.81,2420.928,2471.464,2437.488,2419.714,2425.637,2414.369,2645.533,2668.35,2644.867,2571.833,2433.267,2540.256,2614.124,2548.562,2562.545,2380,2457.603,2461.124,2445.405,2447.521,2425.554
486,2531.238,2542.202,2526.101,2551.678,2410.756,2866.875,3172.536,2995.345,2695.22,2418.327,2466.428,2442.577,2427.22,2426.572,2415.006,2642.05,2669.583,2632.983,2566.483,2430.233,2538.223,2606.388,2540.95,2558.107,2382.909,2459.81,2460.14,2445.24,2447.066,2419.231
487,2533.208,2537.619,2534.851,2549.185,2411.685,2857.506,3181.185,2992.762,2693.792,2415.697,2464.619,2435.697,2421.131,2424.428,2416.476,2639.717,2675.583,2632.933,2560.25,2436.583,2545.033,2603.421,2539.942,2558.661,2380.719,2460.397,2457.231,2446.14,2449.785,2425.612
488,2533.833,2537.22,2530.917,2552.506,2412.411,2867.077,3184.577,2993.381,2694.53,2418.512,2474.244,2441.762,2424.072,2429.405,2414.798,2635.433,2673.767,2641.983,2563.1,2442.233,2542.14,2608.694,2538.339,2556.19,2382.339,2450.281,2458.165,2439.678,2448.826,2422.289
489,2533.458,2536.768,2530.31,2553.322,2412.756,2860.387,3190.256,2999.875,2698.322,2420.976,2476.565,2445.69,2420.107,2422.661,2412.607,2633.267,2684.7,2637.75,2561.633,2431.833,2539.727,2598.876,2518.446,2546.488,2382.132,2451.884,2458.298,2447.76,2451.322,2425.554
490,2528.298,2534.869,2531.244,2551.208,2413.613,2867.476,3230.375,2986.178,2694.97,2417.322,2475.119,2438.631,2426.423,2423.678,2417.5,2634.1,2678.567,2637.533,2562.3,2435,2545.884,2592.926,2522.537,2548.314,2379.736,2453.942,2458.264,2447.364,2448.488,2424.554
491,2537.637,2536.625,2522.024,2554.982,2409.405,2876.577,3205.976,2991.631,2700.643,2420.815,2472.464,2437.387,2424.089,2424.798,2418.542,2646.017,2671.75,2644,2563.2,2434,2536.686,2587.033,2522.256,2548.033,2378.223,2455.587,2464.223,2443.05,2450.099,2419.661
492,2534.917,2542.131,2528.935,2552.351,2411.47,2884.536,3198.024,2998.262,2703.167,2417.875,2478.363,2438.25,2427.5,2424.452,2413.637,2645.317,2675.167,2644.817,2562.533,2437.75,2537.273,2585.298,2526.083,2552.364,2382.694,2457.471,2463.76,2445.545,2454.256,2424.777
493,2536.667,2543.607,2530.167,2556.923,2411.452,2880.065,3213.923,3020.232,2715.524,2420.417,2479.857,2439.452,2426.083,2426.714,2418.685,2640.9,2674.433,2652.15,2565.533,2437.95,2532.38,2581.273,2520.256,2545.099,2380.256,2459.058,2463.38,2451.421,2454.364,2423.43
494,2538.024,2534.845,2531.369,2554.822,2412.327,2892.774,3239.512,3025.47,2718.762,2417.178,2473.845,2435.185,2424.899,2425.381,2410.923,2650.05,2665.133,2633.567,2562.067,2436.233,2530.38,2580.107,2520.347,2544.628,2379.091,2458.942,2467.843,2449.14,2452.901,2424.521
495,2534.322,2539.952,2528.464,2554.768,2410.393,2894.869,3217.452,3014.149,2721.476,2417.155,2473.185,2436.292,2424.423,2432.315,2412.5,2651.533,2661.8,2646.233,2573.3,2428.85,2520.802,2581.851,2501.463,2536.876,2377.231,2458.769,2458.545,2456.479,2455.942,2428.074
496,2546.339,2541.322,2526.232,2551.875,2418.315,2899.173,3216.702,3029.708,2724.619,2423.589,2473.839,2438.113,2428.488,2427.119,2415.994,2650.017,2664.733,2640.55,2562.967,2440.783,2520.298,2571.306,2506.165,2541.347,2384.595,2459.124,2463.595,2454.512,2448.826,2423.273
497,2543.19,2545.464,2530.851,2553.244,2419.286,2892.952,3220.738,3027.173,2728.631,2420.72,2478.065,2440.583,2427.899,2430.327,2422.678,2655.433,2659.483,2641.983,2560.7,2434.167,2518.355,2565.529,2510.058,2530.372,2384.24,2458.86,2467.661,2458.041,2458.066,2430.198
498,2541.375,2543.476,2527.708,2554.185,2414.607,2880.815,3230.22,3032.738,2725.536,2419.381,2484.357,2441.369,2428.488,2433.232,2421.024,2645.567,2669.117,2638.05,2569.967,2434.533,2511.124,2567.86,2516.405,2532.24,2389.645,2460.38,2475.248,2455.504,2456.95,2427.405
499,2538.018,2544.03,2523.899,2556.536,2418.31,2877.952,3216.476,3041.869,2727.185,2421.25,2477.631,2436.274,2432.226,2427.06,2425.815,2651.117,2668.2,2651.05,2574.233,2432.217,2509.909,2565.917,2514.455,2524.744,2382.826,2467.157,2468.446,2452.149,2456.347,2430.851
500,2542.006,2543.512,2524.423,2553.506,2415.947,2864.178,3181.345,3045.315,2734.387,2426.738,2474.708,2440.619,2435.518,2434.708,2421.428,2660.183,2662.883,2631.15,2574.483,2444.533,2510.62,2562.843,2517.479,2522.719,2380.719,2464.496,2468.917,2448.595,2461.579,2430.769
501,2547.577,2552.97,2521.107,2557.232,2420.887,2824.149,3076.619,2988.119,2719.667,2421.572,2472.298,2437.298,2425.351,2433.619,2417.69,2650.35,2654.85,2633.933,2579.4,2435.733,2509.669,2563.281,2485.033,2520.19,2388.165,2463.826,2475.372,2460.504,2454.339,2432.934
502,2547.81,2542.375,2524.107,2556.738,2417.274,2827.143,3052.292,2970.435,2704.274,2426.173,2477,2440.369,2427.851,2432.697,2419.298,2651.067,2656.433,2635.95,2574.117,2435.767,2512.017,2560.843,2478.752,2521.165,2390.702,2465.24,2478.132,2460.157,2459.868,2433.612
503,2547.964,2548.619,2518.768,2552.917,2419.494,2830.5,3088.155,2966.685,2692.994,2427.214,2476.53,2443.536,2429.024,2432.03,2426.553,2669.167,2662.967,2632.333,2570.067,2437.583,2507.207,2559.025,2487.496,2527.62,2387.116,2469.686,2465.843,2462.339,2453.446,2435.926
504,2563.798,2561.178,2532.815,2574.637,2418.583,2891.024,3180.44,3040.923,2726.917,2427.643,2492.167,2447.553,2433.173,2440.72,2428.482,2678.633,2687.717,2658.267,2587.433,2447.583,2517.86,2561.612,2499.298,2537.521,2391.81,2470.76,2469.826,2469.207,2464.083,2435.661
505,2567.423,2563.363,2534.256,2568.351,2425.768,2966.44,3287.97,3108.685,2768.738,2427.387,2487.536,2444.774,2431.589,2436.869,2426.792,2690.767,2700.8,2653.65,2589.133,2440.817,2512.645,2556.595,2493.273,2527.256,2392.355,2471.198,2471.562,2469.694,2463.397,2437.033
506,2572.56,2568.167,2537.101,2575.917,2418.53,3125.667,3497.774,3262.185,2876.708,2426.756,2489.512,2448.619,2432.107,2437.244,2424.178,2690.483,2683.3,2667.283,2597.767,2447.1,2509.744,2550.818,2488.124,2533.256,2389.653,2470.727,2478.066,2468.645,2452.785,2440.132
507,2572.322,2574.81,2542.905,2582.548,2417.565,3387.56,3831.417,3533.774,3059.351,2426.083,2499.292,2454.048,2440.119,2443.155,2422.065,2699.433,2693.05,2671.767,2595.733,2435.017,2507.628,2520.298,2483.223,2530.223,2390.248,2471.57,2473.331,2463.909,2457.959,2432.157
508,2573.988,2574.47,2544.464,2587.667,2418.226,3768.917,4310.298,3917.393,3312.947,2424.107,2532.303,2482.542,2454.476,2456.197,2423.905,2702.867,2710.2,2669.367,2611.233,2445.35,2511.355,2521.339,2483.884,2518.636,2385.281,2472.562,2468.554,2464.826,2454.562,2428.793
509,2584.476,2576.988,2553.423,2591.786,2418.815,4255.935,4922.536,4429.917,3652.649,2422.202,2582.744,2510.827,2474.75,2475.905,2420.053,2708.85,2721.217,2678.483,2615.267,2441.85,2523.19,2528.314,2493.331,2524.529,2383.835,2468.612,2478.107,2467.083,2454.554,2435.388
510,2587.905,2586.393,2555.553,2604.667,2413.774,4844.887,5647.512,5026.137,4049.976,2422.833,2642.917,2558.101,2502.345,2499.81,2424.744,2723.467,2722.017,2694.367,2621.417,2438.517,2530.041,2523.083,2496.653,2526.017,2384.099,2468.868,2471.909,2469.281,2458.719,2430.86
511,2592.113,2591.649,2561.994,2607.958,2417.685,5463.31,6435.952,5700.071,4483.798,2428.875,2725.202,2613.024,2537.333,2537.815,2422.042,2719.75,2740.333,2706.633,2628.767,2446.083,2530.595,2529.86,2497.215,2524.942,2384.587,2471.074,2475.388,2469.504,2462.14,2432.256
512,2600.619,2603.56,2566.655,2618.81,2421.226,6104.798,7249.804,6398.893,4934.518,2423.935,2809.292,2675.625,2575.357,2572.649,2425.458,2733.633,2752.35,2720.333,2638.867,2438.683,2532.562,2534.207,2499.967,2531.19,2388.851,2477.835,2481.413,2473.537,2466.678,2433.38
513,2610.065,2608.637,2573.012,2629.702,2422.357,6765.411,8113.256,7080.381,5383.929,2428.667,2902.095,2746.447,2626.137,2618.012,2415.435,2740.933,2766.233,2729.467,2646.083,2439.683,2542.223,2538.364,2508.942,2536.223,2393.38,2480.694,2483.851,2470.959,2462.231,2431.876
514,2619.494,2621.185,2588.5,2636.833,2417.815,7429.44,8975.315,7838.423,5828.506,2427.464,3007.577,2818.792,2650.22,2654.262,2421.518,2755.267,2779.683,2739.067,2660.117,2447.183,2544.686,2537.19,2510.562,2537.793,2393.438,2480.612,2494.066,2476.273,2472.289,2428.669
515,2632.298,2633.732,2598.107,2647.327,2418,8111.589,9921.208,8587.143,6290.476,2427.303,3112.702,2905.077,2691.447,2711.482,2424.768,2785.433,2790.55,2755.367,2665.117,2439.15,2548.264,2537.388,2518.686,2544.835,2386.24,2479.785,2494.983,2481.504,2468.455,2433.107
516,2638.726,2632.077,2607.732,2656.048,2423.012,8744.446,10877.548,9420.065,6761.643,2424.22,3228.53,2995.649,2743.143,2760.685,2422.363,2795.767,2803.683,2770.117,2682.6,2437.317,2545.322,2547.339,2516.05,2547.76,2389.893,2486.165,2500.752,2490.818,2472.76,2430.24
517,2647.28,2642.881,2609.762,2672.214,2416.03,9352.477,11763.154,10258.839,7224.446,2427.738,3352.458,3052.393,2796.31,2805.143,2422.935,2803.183,2808.283,2773.867,2689.483,2441.583,2551.38,2547.264,2522.223,2553.628,2391.901,2482.587,2499.81,2486.645,2475.322,2432.438
518,2661.256,2658.976,2624.03,2681.381,2420.56,9932.018,12640.94,11113.012,7689.44,2424.732,3488.197,3149.994,2857.327,2872.173,2422.125,2829.7,2820.6,2790.883,2694.417,2439.4,2553.769,2549.727,2532.165,2561.909,2388.702,2490.281,2510.793,2488.314,2478.314,2436.273
519,2672.994,2671.678,2630.756,2691.887,2424.518,10439.732,13430.887,11991.221,8132.798,2416.94,3633.905,3267.72,2914.185,2942.97,2422.488,2861.05,2832.35,2815.017,2710.2,2448.917,2557.372,2558.645,2529.091,2570.463,2389.975,2493.438,2508.727,2490.479,2482.322,2437.248
520,2670.637,2671.22,2645.619,2697.839,2412.893,11620.238,13874.096,14407.393,9140.786,2419.97,4127.905,3768.964,3098.143,3158.548,2414.714,2917.65,2852.617,2829.517,2708.917,2431.783,2564.231,2554.884,2513.339,2559.76,2379.711,2481.818,2488.95,2490.992,2463.86,2424.612
521,2634,2639.601,2603.077,2655.464,2376.947,11662.482,13846.554,14524.702,9203.488,2383.774,4130.774,3772.798,3086.494,3133.637,2378.964,2891,2820.433,2801.967,2675.017,2397.233,2521.645,2514.595,2482.496,2525.149,2343.934,2441.099,2446.835,2452.628,2428.802,2390.744
522,2661.619,2662.637,2627.149,2686.649,2391.619,11954.857,14197.958,14973.994,9509.036,2397.565,4251.685,3883.78,3140.732,3198.613,2391.697,2932.7,2845.933,2836.267,2710.167,2410.733,2526.43,2537.355,2494.917,2540.636,2361.529,2464.355,2466.636,2473.281,2443.959,2400.058
523,2695.28,2692.744,2664.5,2731.452,2408.851,12592.852,15553.732,16020.346,9968.304,2414.667,4525.131,4081.226,3281.292,3363.178,2411.565,2989.3,2891.1,2884.067,2728.217,2427.117,2566.876,2556.851,2524.868,2574.661,2370.76,2482.488,2491.306,2494.074,2469.182,2422.752
524,2717.185,2715.685,2675.208,2749.083,2419.351,13179.298,16538.625,16855.512,10437.798,2419.494,4807.619,4280.03,3425.262,3518.756,2415.631,3004.217,2938.267,2913.3,2756.483,2433.383,2577.512,2575.43,2535.893,2590.083,2381.455,2494.603,2504.521,2505.967,2475.306,2426.174
525,2742.488,2730.589,2694.268,2761.595,2418.31,13827.185,17359.785,17693.422,10900.423,2425.214,5096.78,4137.131,3577.262,3700.768,2420.012,3023.567,2991.617,2942.233,2769.917,2437.833,2559.669,2580.215,2541.562,2601.306,2380.901,2500.876,2511.124,2511.364,2488.198,2419.107
526,2756.637,2745.964,2706.803,2781.208,2419.19,14473.387,17979.256,18534.023,11321.631,2420.619,5366.095,4301.381,3752.72,3897.53,2417.137,3034.65,3039.35,2995.467,2796.983,2441.833,2576.942,2581.298,2553.504,2614.917,2381.471,2505.661,2513.025,2519.802,2486.017,2428.504
527,2766.03,2753.369,2724.857,2800.678,2413.631,15040.298,18507.363,19328.477,11736.238,2420.697,5776.28,4607.792,3947.095,4132.869,2414.637,3042.9,3061.4,3032.683,2808.7,2447.2,2583.826,2599.504,2558.579,2626.521,2384.702,2511.455,2516.661,2521.132,2489.207,2427.95
528,2586.708,2602.803,2598.428,2596.56,2414.708,8623.411,10580.846,10679.583,7920.417,2420.774,3999.065,3618.048,3409.113,3325.428,2416.042,2744.7,2779.3,2744.25,2658.083,2430.933,2466.678,2496.975,2468.413,2496.091,2384.438,2465.124,2463.901,2467.008,2449.959,2424.694
529,2591.44,2601.369,2587.244,2599.22,2417.548,8202.596,10289.471,9602.279,7124.542,2416.428,4070.976,3722.101,3491.583,3403.053,2414.178,2740.617,2748.133,2748.733,2634.283,2427.433,2451.818,2480.512,2466.14,2485.446,2373.694,2458.529,2456.339,2452.81,2446.149,2420.62
530,2580.375,2601.667,2591.881,2595.351,2409.089,7689.012,9879.131,8966.387,6553.417,2418.107,4102.786,3795.827,3457.714,3467.303,2415.137,2730.317,2744.967,2731.533,2617.483,2429.733,2454.017,2482,2460.744,2477.702,2378.636,2453.281,2461.083,2457.347,2440.909,2424.512
531,2580.226,2597.512,2588.298,2591.143,2410.417,6958.268,9376.113,8847.227,6322.202,2421.958,4089.613,3868.72,3450.994,3488.208,2409.405,2729.35,2738.8,2728.283,2621.583,2431.083,2450.198,2481.38,2460.322,2479.57,2375.165,2456.14,2459.835,2454.587,2439.033,2419.612
532,2578.565,2597.262,2585.667,2590.131,2411.244,6357.435,8981.452,8318.208,6036.381,2417.232,4061.958,3869.738,3470.107,3466.238,2409.083,2726.233,2738.167,2730.617,2621.317,2427.667,2449.537,2474.512,2468.744,2480.091,2370.901,2461.182,2465.579,2453.545,2442.331,2419.636
533,2579.988,2597.244,2582.012,2592.619,2413.935,5537.661,8322.768,7992.155,5675.821,2415.595,3972.363,3897.637,3446.881,3418.292,2410.363,2724.133,2742.4,2727.167,2616.45,2435.133,2447.182,2476.008,2471.058,2475.471,2377.43,2451.116,2461.521,2455.372,2437.298,2423.107
