Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
491,2608.595,2628.113,2722.822,2804.036,2462.738,2695.447,2717.482,2714.845,2688.518,2493.256,2525.803,2520.101,2530.482,2621.149,2477.447,2870.433,2743.6,2794.167,2829.6,2486.033,2533.033,2558.917,2598.835,2544.066,2458.364,2484.702,2490.372,2553.504,2564.744,2416.438
492,2608.732,2627.744,2726.125,2778.494,2463.78,2697.31,2715.042,2730.143,2685.714,2500,2522.274,2525.173,2530.822,2624.464,2473.577,2865.733,2745.217,2781.283,2831.783,2482.533,2528.934,2563.554,2601.322,2537.579,2462.025,2485.826,2497.992,2565.289,2575.041,2413.405
493,2609.315,2627.083,2725.572,2792.911,2463.649,2703.47,2712.006,2720.47,2695.161,2498.833,2527.167,2524.702,2536.47,2619.19,2483.845,2866.183,2746.85,2791.2,2825.383,2485.633,2536.537,2563.289,2607.769,2538.793,2459.793,2482.174,2494.298,2573.603,2572.008,2412.041
494,2607.643,2625.256,2726.024,2803.726,2464.786,2697.315,2717.685,2726.792,2686.053,2502.072,2525.565,2524.649,2531.678,2622.673,2478.601,2865.233,2741.883,2801.133,2831.767,2479.683,2537.074,2564.314,2611.198,2541.917,2454.57,2484.273,2492.413,2556.331,2574.81,2417.669
495,2611.161,2625.447,2726.565,2786.762,2465.94,2693.75,2708.428,2721.577,2681.405,2497.244,2526.637,2529.935,2532.827,2611.69,2482.143,2861.083,2749.367,2790.783,2815.383,2472.433,2536.19,2563.537,2604.223,2544.702,2458.463,2482.116,2488.083,2550.19,2566.397,2415.364
496,2609.327,2627.44,2725.083,2794.661,2465.006,2703.595,2712.833,2731.185,2689.167,2496.768,2527.435,2524.303,2529.988,2612.762,2483.53,2850.867,2741.367,2797.567,2819.333,2482.05,2536.174,2559.785,2605.223,2547.033,2465.496,2483.421,2495.149,2561.992,2564.264,2416.579
497,2615.881,2628.572,2722.542,2789.708,2463.958,2700.833,2710.815,2731.411,2687.161,2499.935,2524.256,2523.625,2535.107,2611.155,2484.542,2864.033,2738.333,2794.85,2830.167,2486.417,2535.529,2562.975,2601.124,2542.066,2465.231,2480.603,2490.455,2568.463,2564.661,2419.248
498,2609.982,2630.155,2722.476,2801.726,2461.887,2699.815,2709.072,2730.928,2691.048,2501.667,2522.899,2527.768,2530.595,2603.161,2483.697,2858.483,2743.917,2797.25,2822.3,2487.6,2538.413,2554.884,2593.521,2541.397,2458.496,2483.752,2492.76,2550.603,2564.355,2419.992
499,2610.56,2627.982,2728.167,2798.798,2468.173,2705.732,2708.31,2731.649,2693.125,2504.601,2529.827,2527.869,2536.03,2610.881,2480.982,2865.183,2744.633,2803.017,2833.833,2487.45,2533.132,2559.86,2596.777,2543.521,2465.678,2491.587,2495.24,2559.124,2566.107,2420.909
500,2612.714,2626.327,2726.351,2787.44,2470.161,2696.31,2717.095,2735.625,2686.625,2499.792,2525.268,2530.762,2537.708,2608.875,2483.125,2868.35,2745.2,2805.883,2835.05,2481.35,2537.124,2555.091,2592.587,2546.017,2462.479,2480.802,2493.347,2563.215,2573.099,2413.157
501,2610.637,2629.286,2727.393,2785.958,2471.375,2695.393,2707.702,2712.25,2684.553,2504.417,2529.012,2528.935,2526.863,2576.28,2487.018,2864.217,2752.983,2804.583,2828.817,2487.4,2534.512,2545.05,2590.62,2547.025,2462.843,2480.76,2494.826,2553.901,2567.992,2426.802
502,2611.857,2627.083,2732.303,2794.185,2468.708,2695.803,2719.774,2724.19,2687.417,2502.697,2524.458,2525.226,2532.542,2579.464,2482.643,2870.4,2750.3,2813.083,2828.183,2478.8,2535.752,2551.306,2595.43,2544.926,2465.008,2485.43,2493.157,2555.818,2564.438,2420.099
503,2613.506,2630.768,2726.042,2807.256,2470.762,2693.947,2722.089,2715.577,2686.869,2507.137,2525.643,2532.964,2525.964,2586.845,2482.512,2865.75,2758.8,2803,2831.783,2489.283,2535.405,2552.281,2595.62,2543.264,2468.529,2482.554,2493.165,2560.231,2571.14,2419.81
504,2678.577,2694.869,2767.631,2821.786,2482.208,2851.667,2871.411,2878.125,2844.256,2511.839,2600.685,2605.072,2604.756,2666.482,2486.488,2910.233,2811.75,2858.433,2864.117,2490.467,2574.264,2590.165,2633.38,2591.579,2475.083,2545.066,2561.636,2645.57,2648.727,2425.521
505,2696.447,2711.881,2775.881,2801.167,2476.815,3056.458,3091.875,3029.875,3041.923,2507.31,2601.702,2609.572,2613.56,2674.458,2494.56,2928.733,2831.467,2884.333,2899.983,2491.617,2578.298,2585.215,2637.909,2591.174,2468.273,2538.934,2561.669,2638.231,2644.975,2427.975
506,2703.595,2716.375,2792.893,2811.774,2473.947,3229.822,3253.589,3128.803,3178.732,2509.482,2602.851,2613.75,2621.303,2684.399,2486.863,2946.2,2837.867,2897.817,2894.25,2490.25,2580.455,2586.901,2641.744,2595.43,2475.893,2549.636,2558.554,2649.43,2645.545,2422.711
507,2722.756,2727.053,2802.178,2824.357,2474.815,3363.048,3380.822,3200.244,3301.798,2503.125,2612.125,2623.262,2621.101,2670.185,2485.28,2948.683,2855.633,2894.483,2921.633,2486.167,2587.537,2586.959,2645.983,2594.521,2464.678,2552.107,2568.074,2657.529,2658.479,2421.802
508,2726.798,2738.803,2814.447,2832.333,2473.595,3477.149,3492.631,3263.44,3393.78,2503.774,2614.208,2624.768,2628.411,2672.036,2479.006,2976.183,2863.183,2919.017,2922.267,2488.317,2584.397,2593.174,2650.207,2595.86,2467.446,2562.174,2576.926,2668.223,2676.686,2425.198
509,2734.256,2744.958,2823.428,2837.988,2478.167,3577.214,3589.827,3297.417,3479.149,2500.768,2613.167,2625.78,2629.202,2681.167,2480.22,2978.3,2875.583,2926.85,2945.25,2483.783,2595.479,2599.298,2644.471,2602.653,2463.14,2562.694,2580.05,2677.331,2681.942,2420.669
510,2745.345,2766.97,2836.161,2846.833,2466.673,3662.81,3655.351,3340.262,3541.303,2497.607,2619.042,2629.423,2629.917,2680.018,2479.928,2985.883,2874.983,2940.55,2943.55,2483.667,2593.273,2596.455,2652.719,2610.752,2459.289,2566.231,2586.273,2665.661,2686.661,2424.479
511,2744.423,2764.077,2844.44,2859.518,2471.589,3728.345,3714.595,3383.827,3593.482,2494.095,2621.97,2638.935,2640.053,2685.572,2485.178,2979,2877.433,2935.483,2952.5,2485.333,2593.537,2601.744,2649.273,2602.074,2456.388,2574.058,2584.802,2679.777,2694.463,2422.661
512,2753.81,2777.369,2848.31,2861.214,2467.607,3766.697,3757.881,3344.25,3617.744,2494.339,2620.083,2633.976,2637.869,2687.976,2474.655,2989.567,2883.95,2948.433,2954.25,2483.267,2594.983,2601.264,2656.917,2602.017,2461.727,2578.463,2586.678,2679.545,2704.959,2421.76
513,2758.19,2782.851,2856.56,2851.976,2471.101,3807.786,3786.113,3354.714,3643.768,2498.345,2623.738,2638.482,2638.667,2692.601,2476.94,2995.617,2885.533,2947.7,2951.767,2489.933,2606.248,2605.132,2652.289,2604.083,2457.744,2573.769,2593.645,2678.777,2708.165,2422.884
514,2760.708,2788.286,2866.345,2863.053,2469.452,3831.024,3805.012,3382.107,3614.553,2494.786,2624.333,2646.143,2642.494,2692.048,2474.827,2986.417,2883.917,2958.567,2958.617,2488.517,2600.719,2605.198,2660.099,2602.38,2460.033,2582.711,2590.545,2686.669,2713.306,2421.835
515,2762.143,2792.161,2873.089,2854.315,2471.512,3821.714,3797.131,3391.149,3628.613,2495.262,2627.643,2647.643,2641.03,2691.839,2483.792,2985.367,2880.4,2952.967,2957.683,2493.7,2599.471,2606.099,2655.355,2601.736,2460.975,2585.273,2595.917,2678.769,2724.57,2420.818
516,2762.411,2787.637,2866.351,2864.375,2470.333,3857.726,3800.643,3341.435,3613.935,2490.81,2629.405,2645.387,2638.702,2697.738,2478.601,2987,2874.717,2940.867,2955.383,2478.75,2602.281,2603.579,2659.132,2610.884,2457.322,2588.76,2593.835,2676.744,2731.05,2426.025
517,2765.583,2777.964,2864.947,2874.488,2466.595,3867.262,3763.649,3351.667,3600.589,2497.048,2630.25,2643.292,2641.107,2700.256,2478.553,2974.233,2857.283,2942.483,2954.917,2480.833,2597.347,2606.719,2662.281,2608.132,2460.149,2592.785,2598.504,2672.645,2729.421,2417.975
518,2762.322,2777.077,2866.649,2852.256,2467.053,3867.208,3780.042,3368.333,3595.583,2494.405,2630.351,2649.28,2642.685,2698.738,2483.238,2986.067,2862.967,2935.983,2935.783,2481.217,2603.545,2604.504,2661.62,2605.86,2458.545,2587.893,2606.744,2684.479,2736.38,2418.992
519,2764.417,2771.649,2866.476,2859.572,2468.5,3881.482,3782.178,3374.25,3600.875,2491.351,2629.827,2648.101,2649.315,2699.94,2483.518,2978.95,2840.3,2929.983,2928.5,2486.2,2600.645,2609.058,2666.041,2604.62,2456.504,2597.033,2597.033,2678.579,2731.322,2423.736
520,2723.101,2736.673,2812.667,2801.345,2461.685,3709.137,3635.167,3317.077,3520.845,2477.792,2604.542,2620.256,2616.238,2661.863,2470.685,2926.4,2824.25,2900.917,2898.817,2471.767,2594.455,2592.843,2637.926,2591.066,2450.769,2571.893,2562.983,2617.38,2693,2417.331
521,2689.702,2702.131,2773.345,2770.815,2422.405,3678.702,3605.661,3293,3487.387,2445.232,2569.339,2583.5,2579.393,2632.589,2429.339,2883.4,2795.583,2864.8,2867.95,2436.067,2552.05,2556.645,2606.826,2553.826,2408.421,2530.281,2527.446,2570.165,2652.95,2372.826
522,2707.119,2718.625,2800.595,2790.173,2435.958,3705.869,3629.815,3307.893,3529.167,2461.327,2584.792,2605.78,2596.113,2654.417,2452.03,2905.417,2825.517,2889.25,2885.217,2449.333,2567.529,2579.868,2616.24,2567.099,2425.19,2550.157,2541.331,2592.033,2673.306,2388.893
523,2740.589,2740.036,2818.798,2813.053,2453.274,3746.97,3665.298,3377.06,3564.524,2480.803,2614.333,2634.97,2625.518,2679.447,2457.815,2939.417,2838.15,2911.167,2903.433,2471.317,2589.612,2600.372,2638.421,2594.645,2445.769,2573.231,2570.752,2615.835,2697.669,2407.215
524,2743.274,2744.952,2824.649,2824.655,2462.303,3706.53,3675.345,3390.822,3540.518,2485.053,2616.625,2638.726,2630.637,2683.803,2469.494,2961,2830.35,2910.15,2904.067,2470.4,2598.504,2605.653,2646,2604.785,2445.074,2576.983,2583.388,2627.331,2712.554,2408.934
525,2742.732,2748.685,2835.851,2844.72,2461.262,3702.161,3637.238,3368.119,3509.661,2485.333,2622.702,2640.232,2628.714,2682.542,2470.542,2942.45,2837.483,2897.083,2913.033,2468.967,2598.058,2613.198,2653.926,2600.645,2447.95,2574.256,2577.157,2640.132,2711.628,2411.496
526,2742.625,2757.447,2832.018,2823.018,2462.322,3700.738,3629.643,3360.322,3495.256,2491.536,2630.256,2645.875,2637.262,2686.024,2470.488,2951.433,2825.05,2899.033,2903.083,2472.383,2600.579,2611.314,2655.81,2602.24,2439.05,2575.818,2577.884,2642.802,2711.86,2419.488
527,2743.762,2764.411,2835.506,2834.994,2459.583,3708.595,3620.815,3325.178,3487.72,2487.607,2627.238,2640.488,2638.708,2686.822,2471.869,2949.15,2828.45,2895.9,2902.183,2478.783,2600.802,2610.405,2651.116,2604.686,2453.083,2579.463,2582.339,2639.331,2719.57,2410.537
528,2754.345,2765.107,2828.69,2826.673,2460.256,3718.274,3606.512,3338.435,3499.256,2483.339,2629.565,2642.97,2632.143,2688.827,2468.988,2938.133,2825.117,2885.367,2886.483,2472.383,2602.893,2614.14,2653.785,2604.165,2442.347,2575.603,2580.711,2634.934,2717.421,2418.802
529,2625.649,2642.381,2702.03,2721.161,2446.75,3360.303,3320.5,3141.256,3170.131,2478.197,2520.744,2531.542,2524.952,2552.351,2461.756,2801.4,2727.45,2770.517,2789.417,2463.233,2536.43,2535.264,2582.008,2536.314,2437.017,2480.628,2486.174,2533.471,2548.488,2402.421
530,2601.476,2612.756,2669.935,2706.631,2447.244,3274.202,3252.089,3104.476,3080.024,2472.958,2504.863,2514.202,2504.315,2535.708,2463.935,2768.317,2702.883,2747.767,2756.817,2478.217,2519.967,2518.529,2566.405,2519.752,2436.289,2473.545,2471.587,2533.306,2532.033,2403.182
531,2590.315,2602.917,2667.113,2697.607,2445.625,3238.553,3233.286,3063.447,3052.839,2478.155,2503.661,2524.31,2510.339,2526.155,2457.732,2756.967,2695.867,2745.417,2754.633,2466.75,2522.355,2513.231,2565.017,2511.57,2442.645,2474.372,2472.669,2524.521,2523.025,2400.727
532,2588.303,2608.155,2666.97,2687.774,2443.964,3227.167,3212.03,3074.256,3024.994,2475.994,2506.851,2514.94,2508.208,2529.238,2462.798,2759.15,2701.55,2745.95,2751.733,2476.35,2520.182,2509.57,2567.099,2515.347,2439.884,2473.488,2477.298,2514.983,2528.901,2403.182
533,2593.952,2607.518,2661.393,2686.768,2442.839,3225.197,3198.161,3055.839,3008.274,2475.726,2504.851,2515.173,2508.822,2527.607,2455.083,2760.367,2698.517,2730.4,2749.1,2454.783,2514.083,2507.38,2560.777,2510.694,2442,2474.298,2468.331,2517.901,2524.116,2401.851
534,2588.667,2605.083,2660.482,2693.167,2441.595,3198.863,3189.494,3064.113,2992.613,2473.565,2507.577,2511.869,2511.964,2522.006,2459.81,2753.467,2697.983,2733.783,2752.783,2465.8,2513.917,2509.975,2560.182,2516.413,2436.215,2460.041,2466.223,2519.132,2526.488,2400.967
535,2580.893,2601.774,2654.667,2687.839,2446.387,3175.44,3168.518,3078.101,2985.72,2471.274,2501.863,2504.143,2507.345,2522.524,2458.833,2765.9,2692.383,2735.533,2741.167,2468.817,2511.455,2509.603,2556.628,2509.769,2433.661,2463.909,2460.091,2524.521,2522.669,2400.083
536,2585.601,2595.97,2655.31,2698.994,2444.262,3143.786,3140.536,3090.685,2964.411,2473.625,2505.72,2507.786,2505.178,2520.964,2460.411,2749.817,2695.233,2722.117,2741.283,2463.167,2505.76,2509.463,2555.752,2507.322,2436.256,2464.273,2457,2505.132,2521.14,2402.05
537,2586.833,2593.643,2652.685,2682.56,2443.417,3124.738,3106.958,3038.601,2961.435,2473.072,2500.518,2508.553,2500.089,2526.565,2458.47,2746.183,2689.567,2716.4,2728.533,2461.533,2484.868,2506.273,2551.446,2505.893,2441.793,2462.86,2461.57,2500.149,2521.628,2402.207
538,2579.155,2589.595,2648.572,2676.69,2440.405,3098.988,3103.75,3072.947,2962.464,2468.589,2505.5,2502.131,2502.095,2518.47,2456.322,2732.95,2708.083,2720.333,2734.883,2458.75,2489.033,2511.306,2550.983,2501.198,2440.471,2461.413,2464.091,2507.033,2509.562,2396.579
539,2585.81,2585.69,2645.268,2682.607,2439.893,3077.322,3089.458,3094.161,2956.256,2476.125,2498.714,2505.905,2495.851,2517.167,2458.119,2734.35,2691.817,2706.45,2722.967,2459.9,2480.463,2506.669,2549.926,2500.496,2427.917,2468.43,2461.884,2514.901,2515.529,2395.942
540,2588.155,2587.428,2639.435,2682.655,2443.839,3055.935,3068.447,3059.619,2948.786,2473.625,2501.738,2507.333,2504.048,2518.917,2461.72,2723.217,2691.517,2709.917,2715.183,2460.033,2484.405,2505.942,2547.446,2503.711,2440.099,2461.579,2462.207,2495.934,2521.926,2397.967
541,2584.423,2586.661,2645.208,2686.565,2445.131,3036.601,3041.744,3079.048,2951.649,2478.744,2500.083,2505.643,2502.006,2523.53,2459.905,2720.467,2682.917,2699.15,2710.467,2466.3,2487.562,2508.752,2547.612,2504.835,2437.107,2466.876,2468.132,2497.81,2520.793,2403.545
542,2589.018,2584.964,2643.19,2692.155,2444.798,3015.018,3027.47,3051.214,2937.006,2477.661,2500.149,2511.607,2504.292,2516.303,2458.161,2706.383,2681.267,2704.283,2705.967,2465.783,2483.025,2504.512,2548.43,2511.537,2440.901,2470.719,2467.686,2500.562,2526.628,2402.165
543,2582.042,2578.815,2639.458,2688.268,2439.899,3003.589,3010.631,3053.702,2922.393,2473.673,2504.839,2507.155,2503.137,2516.197,2457.958,2698.45,2678.867,2692.65,2700.667,2459.717,2477.876,2500.711,2544.264,2499.331,2446.603,2457,2461.182,2486.711,2522.719,2391.083
544,2585.506,2578.548,2638.5,2691.774,2440.452,2976.881,2990.947,3060.625,2905.863,2469.161,2504.06,2500.447,2499.708,2516.756,2451,2702.017,2677.4,2697.233,2689.75,2460.067,2477.124,2498.314,2545.289,2502.851,2437.95,2461.694,2456.215,2494.14,2522.066,2394.38
545,2583.595,2571.423,2634.619,2687.952,2438.22,2952.613,2972.375,3063.173,2895.542,2470.31,2502.327,2500.952,2499.208,2515.101,2456.322,2698.133,2681.633,2688.95,2698.417,2463.667,2477.364,2492.595,2548.331,2502.992,2434.182,2460.562,2456.793,2501.562,2522.289,2394.521
546,2577.923,2578.197,2639.833,2697.542,2440.458,2941.339,2960.845,3040.964,2903.524,2465.476,2500.583,2504.244,2496.036,2519.905,2455.042,2694.467,2678.117,2676.1,2688.417,2471.2,2474.802,2497.017,2539.694,2495.537,2438.008,2464.826,2461.355,2503.926,2520.512,2399.132
547,2577.69,2573.786,2636.553,2687.881,2445.411,2923.738,2935.197,3044.101,2889.018,2472.637,2504.03,2503.31,2503.678,2513.607,2456.792,2705.25,2679.567,2686.533,2687.55,2456.483,2479.19,2502.521,2546.074,2498.826,2440.678,2458.248,2457.231,2489.306,2517.116,2395.95
548,2579.708,2579.631,2632.774,2693.994,2441.161,2908.286,2915.768,2973.292,2882.643,2469.952,2499.863,2501.911,2495.577,2523.447,2453.482,2713.117,2679.817,2694.1,2702.383,2460.65,2477.132,2495.455,2548.107,2499.289,2434.174,2469.752,2458.959,2495.207,2527.264,2396.099
549,2579.994,2577,2634.303,2702.03,2438.911,2891.964,2909.012,2985.81,2882,2468.988,2501.822,2504.661,2499.553,2519.125,2456.232,2724.2,2692.933,2698.733,2710.317,2464.333,2482.099,2501.95,2552.76,2498,2434.174,2463.793,2460.95,2502.967,2526.074,2404.521
550,2573.857,2572.625,2634.744,2682.53,2442.649,2878.827,2892,2985.577,2887.714,2479.268,2502.845,2506.065,2500.315,2520.089,2455.077,2739.45,2697.767,2712.783,2725.167,2467.15,2485.347,2499.025,2547.95,2495.438,2438.05,2467.438,2459.314,2509.587,2533.785,2394.355
551,2580.833,2581.542,2632.405,2690.881,2444.97,2853.44,2878.988,2959.994,2863.417,2479.155,2507.72,2507.464,2500.399,2522.923,2456.69,2749.85,2699.333,2709.267,2741.583,2458.35,2482.512,2499.207,2552.686,2499.793,2436.587,2465.083,2464.496,2505.24,2537.025,2403.769
552,2576.452,2581.851,2639.351,2704.488,2446.595,2845.083,2870.553,2976.428,2853.589,2475.113,2502.113,2510.56,2504.024,2524.869,2456.625,2765.533,2703.75,2725.517,2740.35,2468.1,2485.851,2505.942,2545.289,2501.95,2434.43,2465.066,2464.909,2522.669,2544.256,2401.529
553,2575.601,2580.185,2636,2687.006,2443.827,2816.292,2852.708,2916.012,2851.833,2478.637,2505.899,2509.053,2507.089,2526.345,2454.274,2766.267,2696.633,2730.05,2725.717,2460.283,2485.298,2512.223,2541.397,2498.066,2438.661,2471.298,2467.521,2503.537,2537.678,2406.967
554,2574.226,2580.351,2638.982,2694.065,2448.744,2816.5,2834.065,2919.292,2843.935,2477.815,2504.185,2510.107,2501.863,2529.625,2462.589,2767.967,2697.5,2729.317,2744.2,2473.967,2482.264,2501.843,2536.488,2503.339,2441.24,2472.198,2462.091,2512.86,2541.017,2400.14
555,2575.851,2581.375,2635.994,2703.268,2445.572,2800.137,2829.452,2890.065,2827.119,2471.423,2505.327,2513.589,2506.708,2530.792,2461.774,2779.983,2713.917,2732.417,2751.85,2469.8,2489.752,2510.033,2544.86,2499.198,2443.289,2465.752,2464.471,2520.579,2535.413,2403.661
556,2575.19,2584.881,2640.661,2687.857,2441.452,2796.756,2809.935,2900.262,2810.964,2475.923,2508.197,2508.369,2505.19,2529.452,2463.048,2782.25,2718.05,2735.35,2757.583,2467.817,2490.281,2505.165,2544.769,2500.587,2433.785,2467.355,2467.645,2523.694,2538.24,2406.124
557,2576.262,2582.619,2640.53,2701.762,2448.072,2777.53,2811.81,2877.125,2802.875,2474.851,2510.762,2504.22,2503.726,2530.232,2463.47,2786.733,2711.083,2741.1,2755.917,2468.9,2487.86,2504.942,2546.372,2509.372,2437.694,2468.331,2475.033,2516.066,2541.694,2404.934
558,2581.292,2583.262,2646.958,2705.548,2447.036,2770.19,2796.47,2860.464,2783.875,2476.423,2513.345,2512.72,2508.19,2534.208,2462.833,2797.25,2719.45,2743.7,2764.583,2472.9,2483.752,2503.198,2547.694,2506.612,2439.413,2470.43,2469.041,2525.24,2546.471,2406.975
559,2586.428,2591.345,2653.036,2719.214,2447.423,2765.994,2791.732,2868.601,2775.072,2481.649,2513.78,2519.958,2508.322,2539.863,2461.053,2804.483,2722.017,2743.217,2765.117,2470.75,2492.719,2508.983,2556.041,2509.397,2437.017,2473.603,2473.331,2526.529,2550.554,2407.793
560,2584.113,2589.685,2648.798,2704.833,2447.518,2770.726,2790.012,2851.947,2765.381,2483.351,2513.197,2512.732,2507.363,2539.673,2460.702,2802.483,2717.133,2752.683,2769.517,2469.617,2492.182,2510.496,2551.149,2502.826,2438.331,2480.835,2468.388,2539.645,2543.074,2411.19
561,2581.107,2592.125,2656.75,2714.482,2457.583,2764.44,2780.25,2840.667,2760.697,2482.167,2516.44,2515.619,2512.303,2542.845,2466.006,2810.633,2717.55,2755.9,2768.65,2469.567,2494.595,2515.818,2552.992,2507.24,2443.95,2475.339,2468.463,2528.851,2553.694,2413.446
562,2584.065,2588.405,2660.345,2708.065,2452.238,2756.815,2779.339,2852.47,2755.435,2481.357,2514.613,2511.506,2513.952,2547.387,2464.845,2815.9,2728.2,2755.367,2774.35,2475.4,2489.876,2511.851,2551.669,2510.231,2449.678,2477.215,2467.174,2539.719,2549.893,2410.744
563,2582.512,2590.56,2658.845,2725.988,2450.345,2757.303,2767.292,2835.792,2737.803,2482.881,2518.697,2519.375,2518.202,2553.875,2465.03,2811.483,2730.9,2758.45,2787.617,2464.667,2496.058,2517.512,2548.893,2513.388,2442.083,2483.099,2474.727,2540.116,2553.132,2410.537
564,2584.548,2592.577,2661.762,2729.935,2453.286,2745.101,2771.405,2846.137,2727.137,2482.149,2516.369,2515,2514.197,2555.958,2467.464,2825.15,2730.6,2758.033,2784.767,2470.15,2493.579,2518.248,2556.463,2510.116,2444.331,2477.405,2478.62,2547.785,2550.017,2407.149
565,2582.964,2601.024,2668.03,2743.25,2455.958,2750.768,2764.178,2830.589,2724.256,2482.173,2513.185,2521.149,2509.78,2551.78,2467.268,2831.317,2730.933,2768.3,2798.1,2474.2,2496.653,2514.182,2555.901,2506.835,2440.554,2483.43,2478.653,2541.248,2559.579,2407.215
566,2584.78,2598.339,2685.947,2767.589,2457.232,2737.173,2761.435,2835.405,2715.869,2487,2518.447,2517.369,2521.577,2553.435,2470.637,2833.383,2731.717,2771.117,2801.567,2476.3,2499.694,2511.157,2566.86,2510.488,2440.983,2486.413,2480.017,2544.868,2559.058,2416.975
567,2591.22,2601.101,2686.333,2777.327,2454.435,2736.678,2760.947,2819.286,2716.548,2484.976,2517.845,2518.47,2522.935,2560.72,2469.881,2839.133,2740.333,2769.417,2802.1,2465.817,2495.777,2515.719,2561.364,2515.653,2442.421,2482.264,2475.231,2544.099,2553.05,2411.504
568,2590.697,2607.238,2690.083,2780.47,2458.167,2741.613,2759.322,2804.131,2714.137,2489.845,2523.869,2521.345,2530.375,2556.202,2475.536,2834.55,2744.833,2772.833,2810.367,2481.767,2500.066,2513.967,2570.314,2516.091,2447.694,2490.174,2479.769,2545.14,2559.388,2408.05
569,2588.708,2605.875,2691.911,2785.345,2460.214,2739.685,2754.81,2817.845,2719.732,2484.899,2520.25,2522.357,2526.542,2565.875,2469.399,2835.017,2744.9,2777.817,2803.017,2471.117,2502.579,2510.041,2568.198,2518.678,2443.281,2490.347,2483.273,2532.306,2565.603,2414.19
570,2595.167,2607.19,2695.178,2793.732,2456.947,2728.857,2748.845,2786.435,2700.369,2489.803,2521.732,2520.202,2529.214,2559.22,2476.899,2834.017,2738.633,2777.333,2802.45,2473.417,2500.033,2513.306,2573.124,2518.058,2446.058,2491.38,2485.479,2540.289,2556.041,2414.942
571,2593.738,2610.792,2696.393,2775.589,2462.732,2732.178,2747.22,2799.565,2705.369,2485.56,2524.964,2527.512,2529.375,2567.601,2473.893,2838.567,2752.217,2783.083,2820.683,2481.433,2505.488,2517.355,2573.711,2521.116,2450.463,2490.785,2483.62,2551.314,2562.289,2411.975
572,2594.167,2615.28,2703.714,2790.714,2464,2732.47,2743.351,2777.673,2705.488,2487.095,2525.607,2525.303,2529.072,2571.012,2476.875,2839.767,2751.133,2790.1,2818.583,2474.083,2503.529,2520,2575.612,2518.298,2446.612,2485.413,2487.868,2552.587,2564.727,2413.339
573,2598.137,2611.506,2701.143,2791.244,2461.089,2722.428,2737.423,2781.702,2701.738,2489.827,2520.905,2522.899,2530.292,2573.827,2474.428,2849.017,2746.467,2787.25,2820.45,2479.167,2501.025,2515.446,2569.975,2518.19,2449.893,2485.107,2485.562,2542.446,2562.116,2412.686
574,2598.637,2612.661,2703,2788,2462.768,2722.833,2736.524,2787.405,2705.887,2485.744,2521.363,2525.31,2534.613,2573.506,2471.322,2841.7,2755.35,2788.433,2830.45,2474.533,2502.388,2516.455,2577.826,2523.893,2449.603,2497.033,2485.157,2544.942,2556.19,2416.207
575,2596.083,2615.018,2710.072,2792.685,2458.756,2730.845,2738.958,2805.702,2715.726,2490.678,2525.964,2530.768,2531.131,2576.803,2470.411,2860.35,2754.25,2798.167,2830.117,2475.917,2501.686,2518.471,2583.603,2519.041,2450.207,2492.198,2486.347,2553.413,2566.645,2410.603
576,2601.863,2618.536,2703.94,2791.042,2457.488,2734.56,2737.744,2796.292,2728.678,2489.44,2528.589,2526.673,2534.649,2572.208,2476.452,2855.5,2752.167,2794.283,2837.883,2480.717,2506.471,2520.603,2576.843,2518.645,2448.562,2495.545,2483.669,2546.587,2564.314,2415.207
577,2596.708,2620.697,2707.976,2794.565,2459.553,2715.94,2735.637,2784.161,2731.935,2484.387,2525.458,2524.893,2534.178,2574.685,2473.994,2864.117,2767.15,2790.633,2830.6,2481.583,2503.38,2514.074,2588.669,2524.215,2450.413,2502.926,2484.132,2559.769,2562.975,2412.248
578,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
579,2598.506,2621.488,2708.613,2794.363,2461.476,2725.25,2732.619,2798.982,2734.232,2490.447,2528.065,2527.976,2539.131,2579.113,2473.553,2863.2,2775.467,2807.95,2847.967,2479.8,2499.769,2517.818,2582.025,2526.967,2454.455,2505.083,2487.174,2544.124,2568.074,2419.083
580,2607.137,2620.173,2712.447,2799.03,2460.06,2727.065,2734.697,2774.292,2740.101,2493.94,2522.905,2527.125,2532.22,2582.298,2470.81,2873.5,2758.383,2804,2856.15,2477.5,2498.744,2514.678,2574.19,2524.025,2450.587,2505.207,2483.099,2546.934,2563.099,2415.826
581,2604.119,2625.399,2712.583,2794.119,2461.452,2722.637,2734.512,2791.262,2725.875,2492.488,2529.119,2530.72,2532.506,2588.548,2472,2872.783,2767.85,2810.967,2867.283,2479.5,2507.917,2515.802,2581.917,2525.496,2447.182,2505.24,2491.231,2550.893,2571.033,2416.802
582,2602.476,2626.411,2716.577,2797.262,2462.065,2720.768,2732.875,2796.589,2709,2495.03,2528.595,2523.274,2538,2582.363,2474.988,2869.633,2776.783,2825.883,2875.083,2483.683,2504.967,2514.975,2586.017,2525.909,2456.512,2511.281,2485.397,2559.86,2573.38,2414.455
