Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
464,2645.024,2614.303,2616.411,2622.143,2533.893,2818.202,2749.178,2977.298,2779.417,2515.702,2525.387,2511.435,2509.232,2510.905,2492.738,2738.967,2661.833,2710,2917.65,2465.183,2754.372,2585.562,3063.124,2984.298,2508.727,2580.207,2553.545,2568.909,2563.017,2540.736
465,2651.833,2624.47,2621.678,2626.482,2531.815,2823.947,2753.072,2982.458,2774.958,2518.238,2528.077,2513.25,2511.333,2511.583,2492.458,2736.95,2660.15,2708.6,2902.533,2474.017,2749.124,2576.736,3085.603,2975.231,2507.314,2577.702,2555.446,2574.793,2556.76,2543.744
466,2645.542,2606.506,2622.381,2636.31,2535,2823.036,2753.982,2970.595,2773.06,2515.286,2522.792,2517.78,2509.286,2518.542,2496.286,2747.233,2663.133,2707.717,2911.533,2473.4,2740.802,2577.769,3085.769,2973.727,2508.099,2582.174,2556.727,2561.496,2562.628,2543.165
467,2644.607,2615.899,2624.208,2645.667,2533.339,2820.143,2745.667,2976.827,2785.232,2524.5,2526.262,2518.161,2511.113,2517.81,2499.458,2751.517,2666.517,2715.733,2906.717,2467.7,2745.099,2584.893,3079.331,2974.43,2507.116,2583.76,2556.686,2570.198,2562.95,2548.405
468,2645.738,2625.387,2631.274,2652.53,2541.631,2830.423,2762.042,2978.22,2795.583,2520.333,2522.994,2520.976,2510.524,2515.405,2496.857,2742.767,2657.317,2715.833,2915.283,2463.783,2748.099,2573.62,3070.628,2940.281,2507.223,2573.165,2552.198,2572.645,2554.521,2545.793
469,2645.506,2633.167,2614.917,2634.685,2532.303,2825.982,2761.583,2983.702,2793.405,2522.518,2524.268,2514.03,2509.917,2514.899,2493.292,2744.65,2661.417,2724.833,2915.083,2463.083,2763.19,2571.504,3078.826,2959.331,2510.603,2586.083,2558.488,2566.694,2561,2549.397
470,2645.708,2608.03,2619.274,2641.339,2540.137,2831.488,2764.994,2982.857,2802.072,2522.911,2527.327,2518.928,2516.661,2515.976,2489.5,2736.467,2657,2722.9,2915.617,2465.483,2758.661,2578.826,3089.512,2962.198,2512.62,2583.884,2553.793,2572.702,2564.521,2547.579
471,2648.202,2619.363,2626.643,2651.28,2537.577,2842.137,2764.012,2987.423,2800.917,2522.845,2525.822,2518.339,2508.232,2512.94,2499.399,2743.133,2655.817,2721.7,2918.45,2463.567,2746.314,2571.975,3077.298,2967.521,2506.124,2582.76,2561.248,2571.438,2560.636,2544.554
472,2647.107,2613.637,2634.613,2623.905,2533.375,2844.322,2759.708,2976.631,2805.161,2519.553,2524.952,2519.702,2511.464,2512.81,2498.774,2740.317,2661.233,2721.1,2916.717,2460.167,2741.86,2577.339,3073.545,2960.959,2507.455,2579.769,2551.091,2572.355,2562.496,2541.636
473,2648.095,2620.411,2619.31,2631.268,2537.583,2845.417,2760.053,2973.292,2801.982,2521.053,2528.119,2514.369,2507.363,2513.226,2493.363,2739.4,2653.7,2730.183,2930.917,2467.483,2747.612,2581.488,3080.421,2950.653,2502.24,2578.967,2549.562,2569.521,2559.083,2544.81
474,2649.28,2616.565,2624.077,2642.244,2537.298,2845.411,2763.28,2980.78,2801.339,2525.803,2526.423,2522.565,2508.065,2517.56,2491.917,2743.55,2650.6,2738.85,2923.917,2466.9,2742.926,2577.107,3052.397,2925.876,2506.992,2581.347,2561.298,2570.306,2558.826,2544.074
475,2651.185,2618.917,2632.857,2629.881,2537.572,2857.678,2762.702,2986.089,2805.214,2525.553,2523.125,2519.553,2511.423,2515.411,2497.197,2739.45,2649.433,2711.583,2924.567,2469.883,2740.934,2577.223,3075.694,2938.099,2509.132,2582.421,2555.711,2574.686,2563.893,2542.736
476,2646.042,2625.673,2631.47,2638.125,2535.244,2852.06,2769.178,2993.435,2801.738,2514.845,2527.053,2518.28,2512.72,2512.458,2497.197,2754.383,2659.3,2718.167,2921.633,2462.667,2740.314,2571.207,3062.752,2926.264,2503.364,2582.595,2558.19,2570.355,2564.917,2547.372
477,2653.262,2609.78,2623.095,2636.708,2535.06,2852.072,2762.208,2988.363,2813.893,2521.476,2523.387,2521.197,2518.708,2512.411,2498.857,2749.617,2653.183,2712.15,2928.317,2469.167,2739.752,2574.124,3052.595,2931.512,2507.008,2583.678,2555.595,2575.669,2563.909,2546.273
478,2647.006,2622.542,2625.28,2647.19,2534.994,2858.732,2770.827,2995.155,2815.851,2518.018,2523.768,2522.536,2517.815,2514.762,2499.988,2754.25,2660.367,2722.317,2923.067,2468.95,2742.091,2571.455,3068.182,2924.884,2506.479,2579.802,2555.545,2568.289,2564.868,2537.636
479,2646.06,2627.381,2624.464,2622.845,2533.768,2860.833,2765.333,2993.048,2816.095,2521.738,2527.857,2514.982,2511.03,2513.256,2500.935,2747.5,2657.633,2725.833,2919.5,2468.95,2738.438,2582.512,3056.694,2929.413,2499.86,2583.364,2560.504,2575.025,2560.529,2543.835
480,2650.083,2606.792,2631.369,2634.548,2533.327,2875.143,2766.518,2982.345,2819.637,2517.833,2529.072,2521.542,2515.47,2513.935,2497.542,2746.317,2662.017,2731.283,2909.767,2473.033,2698.165,2575.223,3036.298,2953.008,2504.314,2584.926,2556.116,2564.529,2553.165,2545.554
481,2649.518,2613.369,2630.5,2642.577,2530.244,2874.661,2773.226,2998.673,2823.708,2522.202,2523.678,2520.577,2512.018,2516.917,2497.958,2750.833,2666.933,2723.467,2935.217,2470.467,2698.529,2568.124,3028.537,2919.992,2513.397,2579.793,2554.917,2571.248,2557.95,2543.876
482,2650.738,2618.47,2615.958,2639.31,2539.935,2873.839,2771.464,2988.839,2818.911,2516.197,2519.214,2519.661,2512.476,2512.399,2503.673,2742.05,2670.183,2726.4,2925.05,2466.9,2688.091,2575.074,3017.694,2911.347,2501.43,2579.802,2554.851,2569.983,2563.331,2546.835
483,2660.958,2621.494,2627.286,2623.447,2533.548,2879.268,2767.31,2981.94,2818.292,2516.613,2527.851,2523.458,2515.982,2513.411,2499.595,2757.517,2644.283,2733.483,2936.183,2460.367,2688.165,2571.314,3053.769,2912.777,2506.678,2578.116,2557.083,2569.537,2561.793,2548.281
484,2646.732,2613.815,2634.333,2630.452,2533.363,2876.167,2774.893,2988.327,2821.488,2520.649,2530.024,2521.673,2509.274,2511.976,2496.786,2751.283,2654.183,2729.867,2927.95,2461.05,2686.793,2573.38,3043.76,2909.628,2508.678,2582.463,2556.744,2570.256,2558.157,2550.719
485,2644.845,2613.53,2622.863,2629.97,2535.5,2868.018,2773.44,2988.78,2824.744,2518.81,2528.494,2521.643,2516.119,2518.869,2499.256,2764.983,2656.567,2730.533,2914.1,2472.817,2681.215,2574.273,2947.438,2923.694,2506.785,2580.57,2555.174,2572.95,2558.157,2548.331
486,2640.786,2628.899,2631.601,2638.494,2532.613,2875.268,2775.506,2992.56,2828.738,2519.702,2528.095,2517.661,2518.012,2512.44,2498.572,2759.333,2656.85,2732.85,2930.033,2464.967,2692.926,2569.116,2984.488,2931.347,2502.876,2588.306,2557.645,2578.372,2559.058,2545.893
487,2641.589,2603.982,2644.25,2640.697,2530.643,2872.036,2780.726,2996.595,2827.982,2526.792,2523.857,2521.333,2515.655,2506.667,2500.56,2747.733,2658.767,2739.467,2929.65,2462.1,2688.983,2578.174,2924.19,2912.463,2511.686,2581.934,2556.835,2577.149,2557.595,2540.661
488,2646.03,2615.065,2632.315,2641.548,2531.018,2870.625,2780.274,2991.339,2832.232,2521.643,2519.577,2522.155,2513.744,2510.803,2500.22,2744.817,2650.017,2732.517,2924.833,2472.2,2686.091,2575.843,2922.19,2924.992,2514.719,2585.223,2554.083,2576.752,2556.355,2540.636
489,2644.042,2615.197,2618.274,2631.607,2541.78,2868.387,2781.94,2992.583,2838.631,2525.595,2526.405,2521.322,2512.369,2508.708,2497.107,2752.833,2656.8,2729.5,2942.317,2463.583,2683.645,2572.802,2935.397,2923.95,2512.653,2585.868,2560.413,2570.355,2560.017,2546.992
490,2647.131,2601.036,2622.911,2636.119,2534.649,2865.81,2784.262,2994.762,2831.494,2523.298,2522.738,2519.928,2509.97,2510.625,2497.619,2751.033,2657.817,2744.083,2931.583,2463.9,2686.132,2570.736,2974.05,2910.736,2503.835,2580.091,2555.636,2581.983,2562.81,2542.736
491,2642.947,2610.274,2633.345,2648.012,2530.911,2873.238,2789.952,3006.327,2835.077,2522.994,2529.5,2521.042,2513.56,2514.268,2504.869,2743.467,2676.417,2732.6,2930.517,2468.433,2685.818,2574.19,2919.314,2918.529,2512.488,2579.562,2559.719,2563.901,2562.008,2548.479
492,2637.089,2615.375,2623.899,2629.869,2533.065,2873.595,2793.756,3016.637,2843.565,2525.327,2529.982,2521.97,2507.97,2510.399,2501.226,2752.667,2656.6,2738.05,2937.25,2467.183,2688.182,2565.397,2977.364,2920.983,2514.372,2582.008,2559.777,2580.347,2564.686,2549.223
493,2644.458,2618.155,2624.363,2638.542,2536.036,2872.512,2788.625,3004.411,2840.708,2521.458,2529,2524.583,2515.167,2512.238,2496.917,2749.483,2665.15,2732.25,2937.083,2466.917,2683.124,2568.165,2956.909,2920.322,2510.322,2580.347,2561.298,2567.95,2564.306,2545.223
494,2647.911,2609.928,2636.125,2641.822,2538.417,2870.208,2797.327,3013.756,2845.244,2524.697,2528.822,2522.22,2516.649,2510.81,2500.565,2745.567,2664.617,2737.217,2935.717,2470.45,2685.901,2560.306,2963.504,2925.099,2510,2582.264,2559.14,2570.727,2565.719,2548.529
495,2647.697,2613.393,2634.143,2622.774,2536.738,2873.173,2791.149,3009.958,2845.911,2522.982,2526.81,2519.482,2514.708,2509.476,2495.06,2752.733,2660.033,2748.533,2941.1,2471.433,2676.678,2562.992,2971.983,2934.686,2508.686,2583.686,2555.76,2571.727,2562.256,2549.661
496,2646.452,2614.798,2632.911,2634.685,2538.958,2878.97,2796.857,3018.572,2861.542,2523.881,2527.69,2523.369,2515.792,2514.494,2501.369,2744.267,2670.65,2749.367,2930.333,2470.583,2648.942,2567.793,2970.512,2935.033,2511.124,2581.231,2552.826,2565.694,2569.364,2544.934
497,2649.857,2623.006,2634.923,2645.089,2536.351,2874.173,2803.417,3009.822,2854.78,2528.178,2534.065,2520.78,2514.899,2516.143,2496.345,2747.017,2675.617,2740.05,2947.25,2478.867,2630.926,2580.355,2985.215,2920.934,2515.471,2587.132,2564.81,2577.983,2561.347,2550.901
498,2650.649,2616.339,2635.822,2651.881,2539.262,2871.97,2807.613,3011.589,2864.375,2522.881,2529.702,2527.458,2519.173,2517.815,2500.607,2753.267,2674.617,2748.95,2946.833,2476.417,2617.331,2574.033,2961.264,2921.322,2508.091,2589.736,2559.917,2579.785,2558.926,2556.653
499,2646.19,2623.262,2638.542,2632.024,2539.476,2862.732,2811.524,3014.292,2857.827,2527.744,2532.512,2526.072,2517.72,2517.143,2503.678,2760.817,2677.283,2747.083,2944.55,2472,2619.347,2573.893,2954.43,2901.752,2520.653,2590.306,2559.95,2579.083,2563.43,2543.719
500,2645.107,2621.982,2636.447,2633.673,2541.536,2851.887,2810.155,3028.03,2866.381,2526.631,2527.905,2532.232,2519.536,2515.375,2500.381,2755.367,2660.017,2758.133,2951,2472.433,2550.562,2579.405,2956.124,2903.248,2514.826,2585.686,2562.306,2579.479,2563.537,2550.397
501,2657.167,2615.244,2621.798,2634.125,2547.613,2853.756,2811.375,3003.244,2863.149,2532.137,2533.482,2530.964,2523,2522.322,2507.22,2758.533,2677.567,2749.883,2931.3,2477.083,2562.488,2585.231,2942.017,2914.405,2514.876,2588.372,2566.529,2580.86,2573.537,2552.901
502,2650.917,2620.917,2627.518,2632.726,2548.875,2859.137,2808.917,3016.613,2842.75,2532.256,2539.601,2534.024,2523.482,2523.947,2511.369,2745.733,2667.183,2759.517,2948.8,2478.617,2560.074,2583.19,2952.446,2918.107,2520.083,2586.529,2566.174,2581.595,2573.306,2550.95
503,2650.94,2615.5,2640.661,2643.137,2545.458,2864.697,2812.661,3023.322,2847.607,2535.667,2534.018,2532.113,2526.298,2522.083,2505.399,2756.05,2664.95,2764.883,2945.217,2483.65,2553.909,2576.669,2939.727,2941.256,2520.132,2592.512,2570.165,2581.041,2567.926,2558.264
504,2652.982,2627.994,2648.322,2647.405,2547.982,2876.822,2817.726,3039.31,2861.798,2536.101,2537.857,2532.833,2523.363,2523.976,2508.298,2750.75,2674.25,2769.533,2957.8,2477.167,2559.876,2578.818,2927.488,2941.256,2519.893,2587.331,2569.322,2590.05,2580.364,2555.38
505,2654.94,2644.208,2654.625,2668.083,2543.286,2902.268,2826.524,3077.327,2882.822,2527.78,2538.048,2534.702,2528.131,2525.214,2506.053,2759.7,2674.9,2762.8,2964.717,2477.167,2554.496,2580.521,2949.05,2906.81,2525.901,2591.76,2567.669,2586.521,2577.091,2560.57
506,2656.47,2623.762,2638.107,2632.726,2548.47,2947.464,2867.881,3112.833,2917.81,2533.685,2537.661,2537.077,2527.435,2518.631,2507.28,2745.55,2674.883,2777.383,2968.683,2470.433,2553.074,2585.231,2951.512,2917.322,2519.785,2597.909,2566.43,2587,2569.785,2555.149
507,2651.208,2631.714,2653.303,2633.928,2544.548,3018.464,2928.798,3211.405,2987.214,2529.78,2543.369,2541.178,2524.881,2526.803,2506.869,2751.233,2678.55,2781.4,2977.083,2477.367,2554.471,2575.95,2932.835,2881.107,2515.868,2598.231,2563.57,2579.868,2573.934,2558.702
508,2657.167,2618.452,2662.667,2645.976,2542.327,3114.619,3001.637,3329.613,3070.447,2534.869,2543.488,2535.524,2530.774,2524.69,2502.762,2754.133,2693.917,2764.967,2986.583,2485.8,2554.364,2574.314,2911.802,2884.281,2524.884,2591.083,2565.678,2581.273,2569.926,2556.124
509,2646.952,2620.464,2678.655,2655.994,2542.69,3233.167,3088.06,3477.488,3161.53,2525.774,2548.833,2537.048,2530.411,2533.851,2509.143,2750.633,2688.517,2782.9,2980.667,2470.067,2552.281,2570.017,2907.95,2895.793,2513.752,2586.281,2566,2584.14,2575.041,2542
510,2646.619,2636.428,2631.72,2665.5,2546.482,3337.5,3176.839,3615.22,3253.03,2531.428,2550.982,2539.53,2537.988,2533.887,2505.19,2756.083,2710.95,2786.967,2967.267,2477.967,2552.099,2575.322,2915.711,2894.058,2520.207,2586.603,2567.678,2586.545,2568.413,2550.091
511,2652.702,2644.089,2631.369,2642.607,2539.887,3443.637,3256.357,3717.518,3312.208,2528.042,2560.72,2546.262,2545.31,2540.214,2504.107,2764.75,2698.967,2801.917,3002.933,2478.117,2558.281,2574.579,2905.529,2883.174,2523.24,2585.645,2569.273,2582.041,2573.57,2550.008
512,2651.958,2643.923,2645.887,2652.911,2541.732,3528.428,3319.905,3820.131,3381.542,2531.893,2566.327,2552.244,2554.447,2541.065,2507.75,2765.267,2697.483,2813.633,3001.967,2471.617,2552.76,2573.678,2916.545,2884.463,2522.041,2581.661,2566.479,2589.669,2566.893,2548.81
513,2662.268,2625.726,2648.524,2639.119,2540.553,3590.197,3376.5,3906.619,3419.982,2532.268,2567.226,2555.47,2560.125,2555.048,2512.065,2772.317,2715.883,2848.733,2989.4,2469.533,2556.686,2576.397,2924.19,2906.388,2516.76,2590.479,2571.727,2591.273,2573.645,2550.496
514,2654.738,2638.262,2658.22,2640.47,2538.292,3634.518,3413.786,4008.185,3449.083,2532.548,2581.339,2565.238,2568.03,2564.315,2508.25,2762.6,2725.5,2878.817,3006.983,2474.9,2551.76,2576.083,2972.752,2908.488,2516.306,2586.471,2571.058,2592.43,2570.43,2553.298
515,2656.208,2649.851,2644.69,2659.107,2546.298,3654.982,3452.803,4012.81,3482.565,2531.137,2591.339,2570.94,2579.97,2569.357,2509.137,2773.117,2698.583,2801.133,3011.033,2474.9,2557.81,2583.992,2940.157,2900.256,2520.686,2586.331,2565.107,2582.198,2576.512,2555.777
516,2663.018,2648.649,2652.143,2678.905,2541.839,3681.964,3482.702,4064.595,3517.673,2532.143,2597.185,2575.935,2588.03,2582.232,2508.726,2771.933,2718.217,2810.367,3038.433,2484.283,2555.174,2576.959,2928.876,2921.215,2514.744,2585.306,2572.694,2587.678,2572.579,2553.909
517,2658.006,2641.345,2628.512,2662.935,2545.494,3704.173,3493.982,4114.929,3525.857,2531.381,2596.363,2580.024,2598.452,2585.952,2507.47,2773.317,2719.65,2775.35,2981.15,2479.383,2556.223,2579.099,2945.298,2927.934,2517.81,2582.149,2567.264,2589.372,2571.893,2552.835
518,2652.976,2645.911,2639.637,2668.815,2544.083,3723.839,3496.447,4144.298,3529.256,2531.363,2607.322,2581.565,2606.851,2598.548,2511.208,2779.033,2736.25,2785.65,2979.5,2483.417,2559.273,2582.934,2932.347,2893.884,2519.521,2585.702,2573.289,2585.678,2579.314,2551.322
519,2656.958,2648.512,2645.214,2638.274,2547.774,3735.202,3500.637,4140.155,3524.583,2533.458,2606.065,2588.553,2618.315,2605.322,2507.322,2762.75,2721.3,2777.75,2995.217,2482.367,2552.992,2576.298,2942.107,2912.636,2513.909,2584.736,2570.017,2595.826,2574.744,2551.455
520,2635.048,2622.845,2617.238,2597.411,2528.083,3795.411,3362.887,4074.107,3317.881,2516.244,2601.06,2575.428,2625.744,2623.69,2488.387,2727.383,2700.567,2732.117,2966.183,2469.65,2548.752,2547.174,2908.107,2895.248,2498.86,2558.86,2547.347,2567.413,2554.521,2536.727
521,2601.988,2587.512,2576.863,2563.583,2493.565,3769.53,3315.202,4043.197,3264.72,2478.053,2570.006,2540.732,2589.708,2589.958,2458.524,2686.867,2665.567,2691.067,2936.5,2428.017,2507.107,2516.364,2858.959,2854.479,2465.479,2527.231,2518.331,2527.545,2516.017,2495.975
522,2619.351,2614.107,2606.131,2583.125,2508.774,3794.78,3355.155,4095.673,3295.869,2497.75,2591.083,2566,2610.5,2615.22,2478.583,2710.95,2686.567,2706.667,2923.3,2450.983,2530.306,2540.678,2898.86,2891.777,2486.868,2545.851,2530.504,2545.107,2531.107,2525.19
523,2641.482,2608.03,2639.072,2621.994,2527.935,3818.363,3402.208,4153.292,3356.952,2512.012,2607.357,2584.732,2649.565,2656.369,2493.173,2737.6,2703.467,2740.2,2950.967,2462.4,2546.967,2564.818,2908.347,2891.545,2500.157,2560.694,2553.835,2578.521,2557.612,2541.942
524,2650.964,2618.113,2614.381,2639.381,2531.565,3809.565,3425.339,4199.649,3382.625,2518.399,2612.244,2598.399,2665.625,2676.982,2501.178,2748.483,2716.65,2751.4,2976.867,2466.95,2552.421,2558.884,2929.273,2905.62,2507.099,2560.909,2561.207,2567.826,2566.711,2542.099
525,2648.976,2623.28,2627.185,2643.101,2533.25,3798.53,3427.851,4189.94,3409.476,2523.19,2626.256,2604.673,2677.452,2686.928,2500.345,2757.35,2715.367,2769.667,2956.117,2465.667,2550.017,2555.579,2939.901,2901.388,2516.529,2573.397,2558.43,2573.322,2565.983,2542.455
526,2650.81,2639.893,2631.018,2640.47,2532.042,3803.077,3432.042,4192.304,3409.44,2525.06,2608.178,2605.464,2690.887,2703.208,2498.256,2760.833,2715.35,2756.95,2974.983,2468.4,2545.041,2564.843,2924.76,2896.826,2510.306,2573.975,2559.777,2575.868,2562.727,2540.744
527,2654.458,2651.714,2644.762,2660.947,2532.143,3691.947,3421.315,4179.774,3392.315,2520.81,2617.947,2610.774,2701.012,2703.762,2500.542,2756.167,2730.867,2770.017,2986.133,2471.167,2548.983,2562.421,2923.479,2891.479,2510.909,2574.769,2566.24,2572.223,2566.959,2548.165
528,2649.292,2626.411,2624.262,2629.303,2530.494,3686.232,3422.863,4193.732,3388.798,2521.173,2621.161,2614.042,2713.197,2720.72,2498.202,2761.883,2740.717,2756.3,2965.467,2467.017,2556.14,2563.43,2916.959,2890.653,2508.281,2575.934,2564.521,2575.281,2565.843,2544.413
529,2647.881,2636.732,2627.327,2636.083,2537.036,3668.97,3391.238,4182.214,3375.322,2521.774,2621.875,2609.685,2724.256,2728.238,2501.667,2757.833,2714.367,2771.5,2976.417,2469.4,2547.554,2563.587,2916.628,2887.645,2509.198,2575.132,2559.298,2576.826,2563.736,2546.43
530,2647.012,2642.952,2640.94,2642.69,2529.863,3630.303,3367.952,4166.75,3348.292,2519.69,2627.405,2611.149,2728.327,2735.155,2498.964,2763.733,2731.217,2775.417,2975.283,2470.1,2546.124,2562.149,2941.248,2869,2509.041,2575.893,2564.223,2577.074,2560.603,2544.223
531,2643.72,2625.851,2648.268,2654.947,2532.19,3606.869,3341.22,4072.375,3310.339,2520.024,2608.256,2604.232,2723.857,2749.161,2494.042,2764.083,2736.083,2778.8,2993.067,2460.783,2543.215,2557.231,2934.736,2876.05,2508.901,2572.463,2555.967,2572.504,2561.76,2544.182
532,2650.792,2633.542,2651.244,2645.327,2532.678,3511.161,3305.345,4037.197,3298.214,2522.869,2607.345,2599.268,2716.803,2744.447,2503.423,2751.283,2743.517,2765.417,2993.4,2472.583,2545.446,2559.959,2931.074,2864.231,2508.463,2578.165,2565.041,2575.669,2565.975,2543.388
533,2652.208,2640.363,2619.512,2650.553,2532.988,3470.095,3274.327,3943.655,3263.81,2519.452,2610.553,2594.095,2699.06,2745.298,2497.97,2756.55,2730.817,2775.233,2993.517,2455.467,2538.744,2559.636,2797.612,2862.884,2511.826,2572.835,2558.661,2571.397,2564.983,2543.207
534,2652.19,2623.077,2626.857,2657.065,2524.548,3427.048,3246.518,3869.167,3221.553,2520.625,2598.673,2585.464,2676.303,2731.786,2495.678,2753.967,2736.617,2782.767,2997.15,2467,2550.926,2559.05,2800.05,2857.901,2506.777,2573.678,2564.76,2569.215,2562.041,2541.967
535,2645.923,2628.661,2631.19,2634.768,2532.274,3396.357,3205.208,3799.667,3194.732,2514.036,2585.089,2583.262,2661.548,2693.69,2495.72,2759.8,2742.433,2772.017,2990.5,2462.183,2547.702,2559.967,2791.273,2869.975,2507.736,2573.364,2565.099,2575.595,2557.983,2541.455
536,2644.792,2635.5,2646.899,2643.262,2530.857,3359.072,3158.464,3742.744,3146.482,2516.917,2576.583,2577.678,2645.69,2688,2500.947,2755.1,2725.6,2773.1,3005.2,2465.55,2543.851,2561.157,2793.917,2865.033,2500.256,2567.521,2560.521,2570.653,2558.545,2544.157
537,2642.917,2637.857,2638.5,2635.583,2529.488,3330.393,3124.792,3661.327,3119.964,2516.095,2578.708,2571.303,2631.345,2652.827,2499.839,2757.033,2727.583,2774.533,3012.85,2470.85,2546.529,2558.884,2787.636,2867.876,2503.612,2581.554,2562.818,2567.041,2557.802,2535.736
538,2647.119,2635.803,2646.428,2624.178,2528.655,3301.155,3101.565,3618.768,3082.018,2517.768,2576.238,2562.619,2622.631,2647.595,2499.839,2748.933,2741.05,2769.1,2999.217,2459.6,2545.017,2556.314,2789.603,2852.843,2505.529,2567.438,2556.066,2568.636,2558.388,2536.736
539,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
540,2642.113,2635.851,2636.435,2631.53,2529.482,3262.072,3053.738,3505.488,3027.072,2511.631,2571.22,2554.857,2609.601,2622.708,2495.447,2746.583,2741.583,2764.317,2996.883,2467.4,2546.983,2562.471,2795.587,2858.81,2505.165,2565.901,2561.711,2567.603,2560.694,2545.744
541,2647.512,2636.732,2635.738,2603.149,2530.405,3239.077,3018.19,3474.47,3001.833,2518.732,2574.643,2556.44,2605.958,2619.202,2502.447,2752.5,2752.45,2770.6,3006.617,2472.083,2556.066,2563.264,2786.57,2856.405,2505.174,2574.835,2563.942,2572.248,2562.471,2545.901
542,2645.089,2631.631,2637.012,2614.869,2527.875,3217.875,2998.19,3433.869,2979.428,2518.363,2570.22,2550.417,2590.048,2607.964,2495.982,2752.717,2744.317,2761.167,3028.8,2465.35,2555.041,2559.661,2790.95,2852.884,2515.777,2578.041,2561.694,2572.14,2564.14,2548.017
543,2646.012,2641.774,2650.173,2607.137,2527.631,3186.875,2977.476,3387.31,2948.202,2512.107,2557.518,2546.976,2587.22,2594.78,2496.661,2739.717,2742.133,2765.383,3002.2,2460.783,2546.835,2554.719,2784.017,2882.678,2505.107,2563.545,2553.628,2566.215,2561.438,2541.777
544,2645.714,2627.815,2652.333,2603.815,2530.381,3167.97,2953.982,3359.899,2934.292,2513.988,2554.738,2544.869,2580.905,2586.303,2496.411,2747.517,2738.817,2750.017,3002.167,2457.35,2547.694,2553.496,2790.81,2870.446,2501.504,2568.413,2555.884,2568.24,2558.992,2536.967
545,2641.25,2643.423,2637.303,2605.887,2525.75,3147.875,2943.976,3333.369,2923.738,2508.905,2545.851,2540.964,2576.03,2583.726,2501.131,2737.267,2737.683,2745.733,3006.383,2455.167,2542.843,2551.025,2790.926,2846.165,2500.793,2564.975,2562.736,2562.339,2561.306,2533.314
546,2638.411,2642.815,2643.167,2611.053,2529.149,3132.125,2929.042,3309.405,2908.202,2510.262,2545.423,2539.077,2572.428,2572.678,2494.649,2721.683,2738.733,2757.633,2996.317,2460.483,2548.975,2553.298,2781.496,2864.678,2499.95,2563.306,2556.884,2565.81,2557.281,2546.826
547,2639.262,2620.928,2614.78,2609.982,2525.822,3123.053,2918.423,3274.643,2902.982,2510.75,2549.387,2537.827,2566.756,2568.232,2501.197,2738.633,2747.233,2748.683,2999.317,2460.133,2544.694,2548.711,2792.207,2861.397,2502.124,2568.562,2561.033,2567.074,2555.132,2543.124
548,2643.464,2628.072,2634.589,2620.399,2528.048,3105.232,2912.553,3261.673,2910.661,2513.589,2549.375,2538.197,2567.583,2565.97,2498.22,2738.85,2758.95,2772.433,3014.65,2465.2,2547.165,2551.256,2774.711,2843.851,2504.983,2568.455,2556.934,2566.901,2561.132,2546.017
549,2643.31,2640.94,2640.464,2629.714,2525.637,3097.357,2901.197,3267.405,2912.988,2514.53,2552.428,2538.947,2560.768,2568.369,2491.988,2733.167,2741.017,2759.467,3012.567,2471.25,2541.058,2550.942,2778.851,2854.504,2506.678,2566.736,2554.992,2566.339,2554.025,2541.339
550,2643.899,2654.476,2651.917,2627.292,2524.238,3094.738,2904.303,3226.923,2920.655,2515.399,2550.994,2542.185,2565.595,2564.03,2500.714,2744.633,2763.367,2768.017,3014.317,2467.517,2532.843,2549.314,2780.537,2844.76,2498.504,2566.595,2552.967,2566.19,2563.86,2541.322
551,2646.31,2628.428,2643.655,2643.964,2528.732,3056.31,2895.899,3233.565,2909.512,2515.5,2543.553,2542.792,2554.494,2560.036,2500.024,2739.2,2767.083,2776.3,3025.867,2470.217,2538.124,2549.223,2690.496,2862.702,2501.752,2567.711,2564.645,2562.446,2560.19,2539.248
552,2645.708,2636.137,2648.798,2649.714,2531.31,3042.482,2893.732,3231.732,2920.542,2516.935,2542.815,2540.97,2557.435,2557.619,2504.822,2749.167,2759.883,2785.917,3035.183,2461.483,2542.603,2556.636,2693.174,2868.504,2509.066,2572.355,2556.355,2565.397,2563.579,2542.165
553,2645.685,2654.411,2629,2634.964,2525.44,3034.952,2890.256,3234.839,2921.167,2520.542,2545.572,2541.197,2554.803,2557.69,2495.583,2757.3,2773.25,2789.417,3013.3,2474.333,2538.529,2557.24,2693.595,2860.736,2509.281,2573.967,2558.793,2569.694,2562.479,2543.298
554,2647.417,2659.06,2632.083,2643.369,2527.94,3020.167,2889.518,3221.625,2922.06,2519.827,2550.143,2542,2549.435,2547.202,2500.601,2740.967,2771.317,2794.933,3031.85,2471.55,2538.124,2548.347,2695.281,2831.719,2509.298,2570.81,2563.058,2573.545,2565.364,2542.595
555,2647.72,2642.792,2639.417,2652.428,2532.982,3022.089,2894.048,3203.893,2927.851,2523.226,2555.018,2539.452,2549.815,2546.976,2499.982,2745.2,2785.55,2796.35,3039.75,2476.633,2542.116,2551.926,2708.736,2833.033,2506.322,2584.975,2562.223,2572.273,2566.802,2544.355
